Facility,Visc & infraren abd 1 prosth,34845,LOCAL,,,,,,,,Outpatient,,,,,17591.39,17591.39,,,,,,,,,,,,,,,,,,,,17591.39,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17591.39,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility,Xcapsl ctrc rmvl cplx w/ecp,66987,LOCAL,,,,,,,,Outpatient,,,,,16078.18,16078.18,,,,,,,,,,,,,,,,,,,,16078.18,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16078.18,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ABUTMENT, DENTAL HEALING NOBEL ACTIVE 3.0 CC TI 3.2 X 5MM",SUP-T81174,CDM,L8699,HCPCS,0278,RC,,,,inpatient,,,162.29,64.92,69.78,172.5,,89.1,,,,,,,percent of total billed charges,,113.93,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,121.72,,,,,,,percent of total billed charges,,,,,,,,,,,121.72,,,,,,,percent of total billed charges,,118.47,,,,,,,percent of total billed charges,,93.15,,,,,,,percent of total billed charges,,105.81,,,,,,,percent of total billed charges,,74.65,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.44,,,,,,,percent of total billed charges,,134.7,,,,,,,percent of total billed charges,,69.78,,,,,,,percent of total billed charges,,81.15,,,,,,,percent of total billed charges,,113.6,,,,,,,percent of total billed charges,,123.66,,,,,,,percent of total billed charges,,93.64,,,,,,,percent of total billed charges,,121.72,,,,,,,percent of total billed charges,,137.95,,,,,,,percent of total billed charges,,137.95,,,,,,,percent of total billed charges,,121.72,,,,,,,percent of total billed charges,,84.39,,,,,,,percent of total billed charges,,76.28,,,,,,,percent of total billed charges,,113.6,,,,,,,percent of total billed charges,,137.95,,,,,,,percent of total billed charges,,113.6,,,,,,,percent of total billed charges,,97.37,,,,,,,percent of total billed charges,,172.5,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ABUTMENT, DENTAL HEALING RP NOBEL ACTIVE CC TI 3.6 X 5MM",SUP-61326,CDM,L8699,HCPCS,0278,RC,,,,inpatient,,,185.81,74.32,79.9,197.49,,102.01,,,,,,,percent of total billed charges,,130.44,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,139.36,,,,,,,percent of total billed charges,,,,,,,,,,,139.36,,,,,,,percent of total billed charges,,135.64,,,,,,,percent of total billed charges,,106.65,,,,,,,percent of total billed charges,,121.15,,,,,,,percent of total billed charges,,85.47,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.88,,,,,,,percent of total billed charges,,154.22,,,,,,,percent of total billed charges,,79.9,,,,,,,percent of total billed charges,,92.91,,,,,,,percent of total billed charges,,130.07,,,,,,,percent of total billed charges,,141.59,,,,,,,percent of total billed charges,,107.21,,,,,,,percent of total billed charges,,139.36,,,,,,,percent of total billed charges,,157.94,,,,,,,percent of total billed charges,,157.94,,,,,,,percent of total billed charges,,139.36,,,,,,,percent of total billed charges,,96.62,,,,,,,percent of total billed charges,,87.33,,,,,,,percent of total billed charges,,130.07,,,,,,,percent of total billed charges,,157.94,,,,,,,percent of total billed charges,,130.07,,,,,,,percent of total billed charges,,111.49,,,,,,,percent of total billed charges,,197.49,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ABUTMENT, MULTI-UNIT CONICAL CONNECTION RP 4.5MM",SUP-95374,CDM,L8699,HCPCS,0278,RC,,,,inpatient,,,500.85,200.34,215.37,532.35,,274.97,,,,,,,percent of total billed charges,,351.6,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,375.64,,,,,,,percent of total billed charges,,,,,,,,,,,375.64,,,,,,,percent of total billed charges,,365.62,,,,,,,percent of total billed charges,,287.49,,,,,,,percent of total billed charges,,326.55,,,,,,,percent of total billed charges,,230.39,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.09,,,,,,,percent of total billed charges,,415.71,,,,,,,percent of total billed charges,,215.37,,,,,,,percent of total billed charges,,250.43,,,,,,,percent of total billed charges,,350.6,,,,,,,percent of total billed charges,,381.65,,,,,,,percent of total billed charges,,288.99,,,,,,,percent of total billed charges,,375.64,,,,,,,percent of total billed charges,,425.72,,,,,,,percent of total billed charges,,425.72,,,,,,,percent of total billed charges,,375.64,,,,,,,percent of total billed charges,,260.44,,,,,,,percent of total billed charges,,235.4,,,,,,,percent of total billed charges,,350.6,,,,,,,percent of total billed charges,,425.72,,,,,,,percent of total billed charges,,350.6,,,,,,,percent of total billed charges,,300.51,,,,,,,percent of total billed charges,,532.35,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ABUTMENT, ORAL STANDARD IE 4 X 5.5MM",SUP-T92777,CDM,,,0270,RC,,,,inpatient,,,649.25,259.7,279.18,690.08,,356.44,,,,,,,percent of total billed charges,,455.77,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,486.93,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,486.94,,,,,,,percent of total billed charges,,473.95,,,,,,,percent of total billed charges,,372.67,,,,,,,percent of total billed charges,,423.31,,,,,,,percent of total billed charges,,298.65,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.83,,,,,,,percent of total billed charges,,538.88,,,,,,,percent of total billed charges,,279.18,,,,,,,percent of total billed charges,,324.63,,,,,,,percent of total billed charges,,454.48,,,,,,,percent of total billed charges,,494.73,,,,,,,percent of total billed charges,,374.62,,,,,,,percent of total billed charges,,486.94,,,,,,,percent of total billed charges,,551.86,,,,,,,percent of total billed charges,,551.86,,,,,,,percent of total billed charges,,486.94,,,,,,,percent of total billed charges,,337.61,,,,,,,percent of total billed charges,,305.15,,,,,,,percent of total billed charges,,454.48,,,,,,,percent of total billed charges,,551.86,,,,,,,percent of total billed charges,,454.48,,,,,,,percent of total billed charges,,389.55,,,,,,,percent of total billed charges,,690.08,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ABUTMENT, PONTO ANGLED 10 DEGREES",SUP-T13943,CDM,L8690,HCPCS,0278,RC,,,,outpatient,,,6000.66,2400.26,2580.28,6378,,3294.36,,,,,,,percent of total billed charges,,4212.46,,,,,,,percent of total billed charges,,2867.72,,,,,,,percent of total billed charges,,,,,,,,,,,4500.5,,,,,,,percent of total billed charges,,,,,,,,,,,4500.5,,,,,,,percent of total billed charges,,4380.48,,,,,,,percent of total billed charges,,3444.38,,,,,,,percent of total billed charges,,3912.43,,,,,,,percent of total billed charges,,2760.3,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4194.46,,,,,,,percent of total billed charges,,4980.55,,,,,,,percent of total billed charges,,2580.28,,,,,,,percent of total billed charges,,3000.33,,,,,,,percent of total billed charges,,4200.46,,,,,,,percent of total billed charges,,4572.5,,,,,,,percent of total billed charges,,3462.38,,,,,,,percent of total billed charges,,4500.5,,,,,,,percent of total billed charges,,5100.56,,,,,,,percent of total billed charges,,5100.56,,,,,,,percent of total billed charges,,4500.5,,,,,,,percent of total billed charges,,3120.34,,,,,,,percent of total billed charges,,2820.31,,,,,,,percent of total billed charges,,4200.46,,,,,,,percent of total billed charges,,5100.56,,,,,,,percent of total billed charges,,4200.46,,,,,,,percent of total billed charges,,3600.4,,,,,,,percent of total billed charges,,6378,,,,,,,percent of total billed charges,,2867.72,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ACAMPROSATE 333 MG TABLET,DELAYED RELEASE",RX-39720,CDM,025050000,HCPCS,0250,RC,00378-6333-80,NDC,,outpatient,1,UN,3,1.2,1.29,3.19,,1.65,,,,,,,percent of total billed charges,,2.11,,,,,,,percent of total billed charges,,1.43,,,,,,,percent of total billed charges,,,,,,,,,,,2.25,,,,,,,percent of total billed charges,,,,,,,,,,,2.25,,,,,,,percent of total billed charges,,2.19,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,percent of total billed charges,,2.49,,,,,,,percent of total billed charges,,1.29,,,,,,,percent of total billed charges,,1.5,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,2.29,,,,,,,percent of total billed charges,,1.73,,,,,,,percent of total billed charges,,2.25,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.25,,,,,,,percent of total billed charges,,1.56,,,,,,,percent of total billed charges,,1.41,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,2.55,,,,,,,percent of total billed charges,,2.1,,,,,,,percent of total billed charges,,1.8,,,,,,,percent of total billed charges,,3.19,,,,,,,percent of total billed charges,,1.43,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ACETAZOLAMIDE ER 500 MG CAPSULE,EXTENDED RELEASE",RX-8962,CDM,025050000,HCPCS,0250,RC,60687-0578-21,NDC,,inpatient,1,UN,16.14,6.46,6.94,17.15,,8.86,,,,,,,percent of total billed charges,,11.33,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,12.11,,,,,,,percent of total billed charges,,,,,,,,,,,12.11,,,,,,,percent of total billed charges,,11.78,,,,,,,percent of total billed charges,,9.26,,,,,,,percent of total billed charges,,10.52,,,,,,,percent of total billed charges,,7.42,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.28,,,,,,,percent of total billed charges,,13.4,,,,,,,percent of total billed charges,,6.94,,,,,,,percent of total billed charges,,8.07,,,,,,,percent of total billed charges,,11.3,,,,,,,percent of total billed charges,,12.3,,,,,,,percent of total billed charges,,9.31,,,,,,,percent of total billed charges,,12.11,,,,,,,percent of total billed charges,,13.72,,,,,,,percent of total billed charges,,13.72,,,,,,,percent of total billed charges,,12.11,,,,,,,percent of total billed charges,,8.39,,,,,,,percent of total billed charges,,7.59,,,,,,,percent of total billed charges,,11.3,,,,,,,percent of total billed charges,,13.72,,,,,,,percent of total billed charges,,11.3,,,,,,,percent of total billed charges,,9.68,,,,,,,percent of total billed charges,,17.15,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ADAPTER, AIR/WATER CLEANING GF",SUP-43222,CDM,,,0270,RC,,,,outpatient,,,696.01,278.4,299.28,739.78,,382.11,,,,,,,percent of total billed charges,,488.6,,,,,,,percent of total billed charges,,332.62,,,,,,,percent of total billed charges,,,,,,,,,,,522.01,,,,,,,percent of total billed charges,,,,,,,,,,,522.01,,,,,,,percent of total billed charges,,508.09,,,,,,,percent of total billed charges,,399.51,,,,,,,percent of total billed charges,,453.8,,,,,,,percent of total billed charges,,320.16,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.51,,,,,,,percent of total billed charges,,577.69,,,,,,,percent of total billed charges,,299.28,,,,,,,percent of total billed charges,,348.01,,,,,,,percent of total billed charges,,487.21,,,,,,,percent of total billed charges,,530.36,,,,,,,percent of total billed charges,,401.6,,,,,,,percent of total billed charges,,522.01,,,,,,,percent of total billed charges,,591.61,,,,,,,percent of total billed charges,,591.61,,,,,,,percent of total billed charges,,522.01,,,,,,,percent of total billed charges,,361.93,,,,,,,percent of total billed charges,,327.12,,,,,,,percent of total billed charges,,487.21,,,,,,,percent of total billed charges,,591.61,,,,,,,percent of total billed charges,,487.21,,,,,,,percent of total billed charges,,417.61,,,,,,,percent of total billed charges,,739.78,,,,,,,percent of total billed charges,,332.62,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ADAPTER, HIP HEAD FRACTURE UNITRAX +0MM",SUP-51875,CDM,C1776,HCPCS,0278,RC,,,,inpatient,,,196,78.4,84.28,208.33,,107.6,,,,,,,percent of total billed charges,,137.59,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,147,,,,,,,percent of total billed charges,,,,,,,,,,,147,,,,,,,percent of total billed charges,,143.08,,,,,,,percent of total billed charges,,112.5,,,,,,,percent of total billed charges,,127.79,,,,,,,percent of total billed charges,,90.16,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,percent of total billed charges,,162.68,,,,,,,percent of total billed charges,,84.28,,,,,,,percent of total billed charges,,98,,,,,,,percent of total billed charges,,137.2,,,,,,,percent of total billed charges,,149.35,,,,,,,percent of total billed charges,,113.09,,,,,,,percent of total billed charges,,147,,,,,,,percent of total billed charges,,166.6,,,,,,,percent of total billed charges,,166.6,,,,,,,percent of total billed charges,,147,,,,,,,percent of total billed charges,,101.92,,,,,,,percent of total billed charges,,92.12,,,,,,,percent of total billed charges,,137.2,,,,,,,percent of total billed charges,,166.6,,,,,,,percent of total billed charges,,137.2,,,,,,,percent of total billed charges,,117.6,,,,,,,percent of total billed charges,,208.33,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ADAPTER, Y GATEWAY ADVANTAGE",SUP-91615,CDM,,,0270,RC,,,,inpatient,,,63.97,25.59,27.51,67.99,,35.12,,,,,,,percent of total billed charges,,44.9,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,47.97,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,47.98,,,,,,,percent of total billed charges,,46.7,,,,,,,percent of total billed charges,,36.72,,,,,,,percent of total billed charges,,41.7,,,,,,,percent of total billed charges,,29.42,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.72,,,,,,,percent of total billed charges,,53.1,,,,,,,percent of total billed charges,,27.51,,,,,,,percent of total billed charges,,31.99,,,,,,,percent of total billed charges,,44.78,,,,,,,percent of total billed charges,,48.75,,,,,,,percent of total billed charges,,36.91,,,,,,,percent of total billed charges,,47.98,,,,,,,percent of total billed charges,,54.37,,,,,,,percent of total billed charges,,54.37,,,,,,,percent of total billed charges,,47.98,,,,,,,percent of total billed charges,,33.26,,,,,,,percent of total billed charges,,30.07,,,,,,,percent of total billed charges,,44.78,,,,,,,percent of total billed charges,,54.37,,,,,,,percent of total billed charges,,44.78,,,,,,,percent of total billed charges,,38.38,,,,,,,percent of total billed charges,,67.99,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ADAPTOR, SCS POCKET 1 X 4IN",SUP-69120,CDM,,,0270,RC,,,,outpatient,,,1530,612,657.9,1626.21,,839.97,,,,,,,percent of total billed charges,,1074.06,,,,,,,percent of total billed charges,,731.19,,,,,,,percent of total billed charges,,,,,,,,,,,1147.5,,,,,,,percent of total billed charges,,,,,,,,,,,1147.5,,,,,,,percent of total billed charges,,1116.9,,,,,,,percent of total billed charges,,878.22,,,,,,,percent of total billed charges,,997.56,,,,,,,percent of total billed charges,,703.8,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.47,,,,,,,percent of total billed charges,,1269.9,,,,,,,percent of total billed charges,,657.9,,,,,,,percent of total billed charges,,765,,,,,,,percent of total billed charges,,1071,,,,,,,percent of total billed charges,,1165.86,,,,,,,percent of total billed charges,,882.81,,,,,,,percent of total billed charges,,1147.5,,,,,,,percent of total billed charges,,1300.5,,,,,,,percent of total billed charges,,1300.5,,,,,,,percent of total billed charges,,1147.5,,,,,,,percent of total billed charges,,795.6,,,,,,,percent of total billed charges,,719.1,,,,,,,percent of total billed charges,,1071,,,,,,,percent of total billed charges,,1300.5,,,,,,,percent of total billed charges,,1071,,,,,,,percent of total billed charges,,918,,,,,,,percent of total billed charges,,1626.21,,,,,,,percent of total billed charges,,731.19,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ADAPTOR, TAPERED COMPREHENSIVE REVERSE VERSA-DIAL TI STD",SUP-59247,CDM,,,0270,RC,,,,outpatient,,,952,380.8,409.36,1011.87,,522.65,,,,,,,percent of total billed charges,,668.3,,,,,,,percent of total billed charges,,454.96,,,,,,,percent of total billed charges,,,,,,,,,,,714,,,,,,,percent of total billed charges,,,,,,,,,,,714,,,,,,,percent of total billed charges,,694.96,,,,,,,percent of total billed charges,,546.45,,,,,,,percent of total billed charges,,620.7,,,,,,,percent of total billed charges,,437.92,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.45,,,,,,,percent of total billed charges,,790.16,,,,,,,percent of total billed charges,,409.36,,,,,,,percent of total billed charges,,476,,,,,,,percent of total billed charges,,666.4,,,,,,,percent of total billed charges,,725.42,,,,,,,percent of total billed charges,,549.3,,,,,,,percent of total billed charges,,714,,,,,,,percent of total billed charges,,809.2,,,,,,,percent of total billed charges,,809.2,,,,,,,percent of total billed charges,,714,,,,,,,percent of total billed charges,,495.04,,,,,,,percent of total billed charges,,447.44,,,,,,,percent of total billed charges,,666.4,,,,,,,percent of total billed charges,,809.2,,,,,,,percent of total billed charges,,666.4,,,,,,,percent of total billed charges,,571.2,,,,,,,percent of total billed charges,,1011.87,,,,,,,percent of total billed charges,,454.96,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"ALLOGRAFT, DBM GEL ALLOSYNC PURE 2.5CC",SUP-T85430,CDM,,,0270,RC,,,,outpatient,,,2040,816,877.2,2168.28,,1119.96,,,,,,,percent of total billed charges,,1432.08,,,,,,,percent of total billed charges,,974.92,,,,,,,percent of total billed charges,,,,,,,,,,,1530,,,,,,,percent of total billed charges,,,,,,,,,,,1530,,,,,,,percent of total billed charges,,1489.2,,,,,,,percent of total billed charges,,1170.96,,,,,,,percent of total billed charges,,1330.08,,,,,,,percent of total billed charges,,938.4,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.96,,,,,,,percent of total billed charges,,1693.2,,,,,,,percent of total billed charges,,877.2,,,,,,,percent of total billed charges,,1020,,,,,,,percent of total billed charges,,1428,,,,,,,percent of total billed charges,,1554.48,,,,,,,percent of total billed charges,,1177.08,,,,,,,percent of total billed charges,,1530,,,,,,,percent of total billed charges,,1734,,,,,,,percent of total billed charges,,1734,,,,,,,percent of total billed charges,,1530,,,,,,,percent of total billed charges,,1060.8,,,,,,,percent of total billed charges,,958.8,,,,,,,percent of total billed charges,,1428,,,,,,,percent of total billed charges,,1734,,,,,,,percent of total billed charges,,1428,,,,,,,percent of total billed charges,,1224,,,,,,,percent of total billed charges,,2168.28,,,,,,,percent of total billed charges,,974.92,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
