Facility,"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",5432,APR-DRG,,,,,,,,inpatient,,,,,5248.125,5248.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5248.125,,,115184.17,7527.192,26996.568,1 through 10,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5248.125,,,115184.17,7527.192,26996.568,1 through 10,case rate,,5248.125,,,115184.17,7527.192,26996.568,1 through 10,case rate,,5248.125,,,115184.17,7527.192,26996.568,1 through 10,case rate,,5248.125,,,115184.17,7527.192,26996.568,1 through 10,case rate,,5248.125,,,115184.17,7527.192,26996.568,1 through 10,case rate,,5248.125,,,115184.17,7527.192,26996.568,1 through 10,case rate,,5248.125,,,115184.17,7527.192,26996.568,1 through 10,case rate,,5248.125,,,115184.17,7527.192,26996.568,1 through 10,case rate,,5248.125,,,115184.17,7527.192,26996.568,1 through 10,case rate,
Facility,"CONTUSION, OPEN WOUND AND OTHER TRAUMA TO SKIN AND SUBCUTANEOUS TISSUE",3844,APR-DRG,,,,,,,,inpatient,,,,,17386.875,17386.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17386.875,,,,,,0,case rate,Zero cases in previous 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17386.875,,,,,,0,case rate,Zero cases in previous 12 months,17386.875,,,,,,0,case rate,Zero cases in previous 12 months,17386.875,,,,,,0,case rate,Zero cases in previous 12 months,17386.875,,,,,,0,case rate,Zero cases in previous 12 months,17386.875,,,,,,0,case rate,Zero cases in previous 12 months,17386.875,,,,,,0,case rate,Zero cases in previous 12 months,17386.875,,,,,,0,case rate,Zero cases in previous 12 months,17386.875,,,,,,0,case rate,Zero cases in previous 12 months,17386.875,,,,,,0,case rate,Zero cases in previous 12 months
Facility,"Collagenase, clost hist inj",1340,APC,,,,,,,,Outpatient,,,,,39.698315,129.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.698315,,,,,,,case rate,,,,,,,,,,,75.905,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.42,,,,,,,case rate,,75.91,,,,,,,case rate,,74.39,,,,,,,case rate,,75.91,,,,,,,case rate,,77.04,,,,,,,case rate,,75.91,,,,,,,case rate,,72.11,,,,,,,case rate,,76.66,,,,,,,case rate,,75.91,,,,,,,case rate,,77.42,,,,,,,case rate,,75.91,,,,,,,case rate,,75.91,,,,,,,case rate,,75.91,,,,,,,case rate,,77.42,,,,,,,case rate,,79.7,,,,,,,case rate,,75.91,,,,,,,case rate,,75.91,,,,,,,case rate,,75.91,,,,,,,case rate,,75.91,,,,,,,case rate,,77.04,,,,,,,case rate,,129.04,,,,,,,case rate,,75.91,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.698315,,,,,,,case rate,,39.698315,,,,,,,case rate,,39.698315,,,,,,,case rate,,39.698315,,,,,,,case rate,,39.698315,,,,,,,case rate,,39.698315,,,,,,,case rate,,39.698315,,,,,,,case rate,,39.698315,,,,,,,case rate,,39.698315,,,,,,,case rate,
Facility,"Cytal, per square centimeter",Q4166,LOCAL,,,,,,,,Outpatient,,,,,469.36,469.36,,,,,,,,,,,,,,,,,,,,469.36,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.36,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility,"Inj, bumetanide, 0.5 mg",0794,APC,,,,,,,,Outpatient,,,,,0.191941,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191941,,,,,,,case rate,,,,,,,,,,,0.367,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.36,,,,,,,case rate,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.35,,,,,,,case rate,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.39,,,,,,,case rate,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.37,,,,,,,case rate,,0.62,,,,,,,case rate,,0.37,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191941,,,,,,,case rate,,0.191941,,,,,,,case rate,,0.191941,,,,,,,case rate,,0.191941,,,,,,,case rate,,0.191941,,,,,,,case rate,,0.191941,,,,,,,case rate,,0.191941,,,,,,,case rate,,0.191941,,,,,,,case rate,,0.191941,,,,,,,case rate,
Facility,"Inj, immphentiv, 20 mcg",0797,APC,,,,,,,,Outpatient,,,,,0.073743,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073743,,,,,,,case rate,,,,,,,,,,,0.141,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.13,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.15,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.14,,,,,,,case rate,,0.24,,,,,,,case rate,,0.14,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073743,,,,,,,case rate,,0.073743,,,,,,,case rate,,0.073743,,,,,,,case rate,,0.073743,,,,,,,case rate,,0.073743,,,,,,,case rate,,0.073743,,,,,,,case rate,,0.073743,,,,,,,case rate,,0.073743,,,,,,,case rate,,0.073743,,,,,,,case rate,
Facility,"Inj, lecanemab-irmb, 1 mg",9157,APC,,,,,,,,Outpatient,,,,,0.692452,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692452,,,,,,,case rate,,,,,,,,,,,1.324,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,case rate,,1.32,,,,,,,case rate,,1.3,,,,,,,case rate,,1.32,,,,,,,case rate,,1.34,,,,,,,case rate,,1.32,,,,,,,case rate,,1.26,,,,,,,case rate,,1.34,,,,,,,case rate,,1.32,,,,,,,case rate,,1.35,,,,,,,case rate,,1.32,,,,,,,case rate,,1.32,,,,,,,case rate,,1.32,,,,,,,case rate,,1.35,,,,,,,case rate,,1.39,,,,,,,case rate,,1.32,,,,,,,case rate,,1.32,,,,,,,case rate,,1.32,,,,,,,case rate,,1.32,,,,,,,case rate,,1.34,,,,,,,case rate,,2.25,,,,,,,case rate,,1.32,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692452,,,,,,,case rate,,0.692452,,,,,,,case rate,,0.692452,,,,,,,case rate,,0.692452,,,,,,,case rate,,0.692452,,,,,,,case rate,,0.692452,,,,,,,case rate,,0.692452,,,,,,,case rate,,0.692452,,,,,,,case rate,,0.692452,,,,,,,case rate,
Facility,"Inj., cemiplimab-rwlc, 1 mg",9304,APC,,,,,,,,Outpatient,,,,,15.320239,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.320239,,,,,,,case rate,,,,,,,,,,,29.293,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,,,,,,,case rate,,29.29,,,,,,,case rate,,28.71,,,,,,,case rate,,29.29,,,,,,,case rate,,29.73,,,,,,,case rate,,29.29,,,,,,,case rate,,27.83,,,,,,,case rate,,29.59,,,,,,,case rate,,29.29,,,,,,,case rate,,29.88,,,,,,,case rate,,29.29,,,,,,,case rate,,29.29,,,,,,,case rate,,29.29,,,,,,,case rate,,29.88,,,,,,,case rate,,30.76,,,,,,,case rate,,29.29,,,,,,,case rate,,29.29,,,,,,,case rate,,29.29,,,,,,,case rate,,29.29,,,,,,,case rate,,29.73,,,,,,,case rate,,49.8,,,,,,,case rate,,29.29,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.320239,,,,,,,case rate,,15.320239,,,,,,,case rate,,15.320239,,,,,,,case rate,,15.320239,,,,,,,case rate,,15.320239,,,,,,,case rate,,15.320239,,,,,,,case rate,,15.320239,,,,,,,case rate,,15.320239,,,,,,,case rate,,15.320239,,,,,,,case rate,
Facility,"Inj., meropenem, vaborbactam",9178,APC,,,,,,,,Outpatient,,,,,1.141709,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.141709,,,,,,,case rate,,,,,,,,,,,2.183,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,,case rate,,2.18,,,,,,,case rate,,2.14,,,,,,,case rate,,2.18,,,,,,,case rate,,2.22,,,,,,,case rate,,2.18,,,,,,,case rate,,2.07,,,,,,,case rate,,2.2,,,,,,,case rate,,2.18,,,,,,,case rate,,2.23,,,,,,,case rate,,2.18,,,,,,,case rate,,2.18,,,,,,,case rate,,2.18,,,,,,,case rate,,2.23,,,,,,,case rate,,2.29,,,,,,,case rate,,2.18,,,,,,,case rate,,2.18,,,,,,,case rate,,2.18,,,,,,,case rate,,2.18,,,,,,,case rate,,2.22,,,,,,,case rate,,3.71,,,,,,,case rate,,2.18,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.141709,,,,,,,case rate,,1.141709,,,,,,,case rate,,1.141709,,,,,,,case rate,,1.141709,,,,,,,case rate,,1.141709,,,,,,,case rate,,1.141709,,,,,,,case rate,,1.141709,,,,,,,case rate,,1.141709,,,,,,,case rate,,1.141709,,,,,,,case rate,
Facility,"Inj., patisiran, 0.1 mg",9180,APC,,,,,,,,Outpatient,,,,,52.282741,169.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.282741,,,,,,,case rate,,,,,,,,,,,99.967,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.97,,,,,,,case rate,,99.97,,,,,,,case rate,,97.97,,,,,,,case rate,,99.97,,,,,,,case rate,,101.47,,,,,,,case rate,,99.97,,,,,,,case rate,,94.97,,,,,,,case rate,,100.97,,,,,,,case rate,,99.97,,,,,,,case rate,,101.97,,,,,,,case rate,,99.97,,,,,,,case rate,,99.97,,,,,,,case rate,,99.97,,,,,,,case rate,,101.97,,,,,,,case rate,,104.97,,,,,,,case rate,,99.97,,,,,,,case rate,,99.97,,,,,,,case rate,,99.97,,,,,,,case rate,,99.97,,,,,,,case rate,,101.47,,,,,,,case rate,,169.94,,,,,,,case rate,,99.97,,,,,,,case rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.282741,,,,,,,case rate,,52.282741,,,,,,,case rate,,52.282741,,,,,,,case rate,,52.282741,,,,,,,case rate,,52.282741,,,,,,,case rate,,52.282741,,,,,,,case rate,,52.282741,,,,,,,case rate,,52.282741,,,,,,,case rate,,52.282741,,,,,,,case rate,
