facility,"COVER, BURR 15MM MATRIXNEURO",SUP-100986,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,666.39,266.56,286.55,708.29,,365.85,,,,,,,percent of total billed charges,,467.81,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,499.79,,,,,,,percent of total billed charges,,,,,,,,,,,499.79,,,,,,,percent of total billed charges,,486.46,,,,,,,percent of total billed charges,,382.51,,,,,,,percent of total billed charges,,434.49,,,,,,,percent of total billed charges,,306.54,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.81,,,,,,,percent of total billed charges,,553.1,,,,,,,percent of total billed charges,,286.55,,,,,,,percent of total billed charges,,333.2,,,,,,,percent of total billed charges,,466.47,,,,,,,percent of total billed charges,,507.79,,,,,,,percent of total billed charges,,384.51,,,,,,,percent of total billed charges,,499.79,,,,,,,percent of total billed charges,,566.43,,,,,,,percent of total billed charges,,566.43,,,,,,,percent of total billed charges,,499.79,,,,,,,percent of total billed charges,,346.52,,,,,,,percent of total billed charges,,313.2,,,,,,,percent of total billed charges,,466.47,,,,,,,percent of total billed charges,,566.43,,,,,,,percent of total billed charges,,466.47,,,,,,,percent of total billed charges,,399.83,,,,,,,percent of total billed charges,,708.29,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"COVER, BURR HOLE LP UNIVERSAL NEURO II TI 7MM W/ TAB",SUP-63175,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,535.98,214.39,230.47,569.68,,294.25,,,,,,,percent of total billed charges,,376.26,,,,,,,percent of total billed charges,,256.14,,,,,,,percent of total billed charges,,,,,,,,,,,401.99,,,,,,,percent of total billed charges,,,,,,,,,,,401.99,,,,,,,percent of total billed charges,,391.27,,,,,,,percent of total billed charges,,307.65,,,,,,,percent of total billed charges,,349.46,,,,,,,percent of total billed charges,,246.55,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.65,,,,,,,percent of total billed charges,,444.86,,,,,,,percent of total billed charges,,230.47,,,,,,,percent of total billed charges,,267.99,,,,,,,percent of total billed charges,,375.19,,,,,,,percent of total billed charges,,408.42,,,,,,,percent of total billed charges,,309.26,,,,,,,percent of total billed charges,,401.99,,,,,,,percent of total billed charges,,455.58,,,,,,,percent of total billed charges,,455.58,,,,,,,percent of total billed charges,,401.99,,,,,,,percent of total billed charges,,278.71,,,,,,,percent of total billed charges,,251.91,,,,,,,percent of total billed charges,,375.19,,,,,,,percent of total billed charges,,455.58,,,,,,,percent of total billed charges,,375.19,,,,,,,percent of total billed charges,,321.59,,,,,,,percent of total billed charges,,569.68,,,,,,,percent of total billed charges,,256.14,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"COVER, BURR HOLE RESORB-X SONICWELD 12MM X 1.0MM",SUP-57699,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,1113.53,445.41,478.82,1183.55,,611.33,,,,,,,percent of total billed charges,,781.7,,,,,,,percent of total billed charges,,532.16,,,,,,,percent of total billed charges,,,,,,,,,,,835.15,,,,,,,percent of total billed charges,,,,,,,,,,,835.15,,,,,,,percent of total billed charges,,812.88,,,,,,,percent of total billed charges,,639.17,,,,,,,percent of total billed charges,,726.02,,,,,,,percent of total billed charges,,512.22,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.36,,,,,,,percent of total billed charges,,924.23,,,,,,,percent of total billed charges,,478.82,,,,,,,percent of total billed charges,,556.77,,,,,,,percent of total billed charges,,779.47,,,,,,,percent of total billed charges,,848.51,,,,,,,percent of total billed charges,,642.51,,,,,,,percent of total billed charges,,835.15,,,,,,,percent of total billed charges,,946.5,,,,,,,percent of total billed charges,,946.5,,,,,,,percent of total billed charges,,835.15,,,,,,,percent of total billed charges,,579.04,,,,,,,percent of total billed charges,,523.36,,,,,,,percent of total billed charges,,779.47,,,,,,,percent of total billed charges,,946.5,,,,,,,percent of total billed charges,,779.47,,,,,,,percent of total billed charges,,668.12,,,,,,,percent of total billed charges,,1183.55,,,,,,,percent of total billed charges,,532.16,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"COVER, BURR HOLE SHUNT W/TAB UNIVERSAL NEURO III TI 14MM LP",SUP-75207,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,866.32,346.53,372.52,920.8,,475.61,,,,,,,percent of total billed charges,,608.16,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,649.74,,,,,,,percent of total billed charges,,,,,,,,,,,649.74,,,,,,,percent of total billed charges,,632.41,,,,,,,percent of total billed charges,,497.27,,,,,,,percent of total billed charges,,564.84,,,,,,,percent of total billed charges,,398.51,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.56,,,,,,,percent of total billed charges,,719.05,,,,,,,percent of total billed charges,,372.52,,,,,,,percent of total billed charges,,433.16,,,,,,,percent of total billed charges,,606.42,,,,,,,percent of total billed charges,,660.14,,,,,,,percent of total billed charges,,499.87,,,,,,,percent of total billed charges,,649.74,,,,,,,percent of total billed charges,,736.37,,,,,,,percent of total billed charges,,736.37,,,,,,,percent of total billed charges,,649.74,,,,,,,percent of total billed charges,,450.49,,,,,,,percent of total billed charges,,407.17,,,,,,,percent of total billed charges,,606.42,,,,,,,percent of total billed charges,,736.37,,,,,,,percent of total billed charges,,606.42,,,,,,,percent of total billed charges,,519.79,,,,,,,percent of total billed charges,,920.8,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"COVER, CLAMP SOFT-GRIP 0.3750 X 5IN",SUP-55549,CDM,,,0270,RC,,,,inpatient,,,23.4,9.36,10.06,24.87,,12.85,,,,,,,percent of total billed charges,,16.42,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,17.55,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,17.55,,,,,,,percent of total billed charges,,17.08,,,,,,,percent of total billed charges,,13.43,,,,,,,percent of total billed charges,,15.25,,,,,,,percent of total billed charges,,10.76,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.36,,,,,,,percent of total billed charges,,19.42,,,,,,,percent of total billed charges,,10.06,,,,,,,percent of total billed charges,,11.7,,,,,,,percent of total billed charges,,16.38,,,,,,,percent of total billed charges,,17.83,,,,,,,percent of total billed charges,,13.5,,,,,,,percent of total billed charges,,17.55,,,,,,,percent of total billed charges,,19.89,,,,,,,percent of total billed charges,,19.89,,,,,,,percent of total billed charges,,17.55,,,,,,,percent of total billed charges,,12.17,,,,,,,percent of total billed charges,,11,,,,,,,percent of total billed charges,,16.38,,,,,,,percent of total billed charges,,19.89,,,,,,,percent of total billed charges,,16.38,,,,,,,percent of total billed charges,,14.04,,,,,,,percent of total billed charges,,24.87,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"COVER, HEAD PAPR VERSAFLO SM-MED WHITE",SUP-80583,CDM,,,0270,RC,,,,outpatient,,,164.24,65.7,70.62,174.57,,90.17,,,,,,,percent of total billed charges,,115.3,,,,,,,percent of total billed charges,,78.49,,,,,,,percent of total billed charges,,,,,,,,,,,123.18,,,,,,,percent of total billed charges,,,,,,,,,,,123.18,,,,,,,percent of total billed charges,,119.9,,,,,,,percent of total billed charges,,94.27,,,,,,,percent of total billed charges,,107.08,,,,,,,percent of total billed charges,,75.55,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.8,,,,,,,percent of total billed charges,,136.32,,,,,,,percent of total billed charges,,70.62,,,,,,,percent of total billed charges,,82.12,,,,,,,percent of total billed charges,,114.97,,,,,,,percent of total billed charges,,125.15,,,,,,,percent of total billed charges,,94.77,,,,,,,percent of total billed charges,,123.18,,,,,,,percent of total billed charges,,139.6,,,,,,,percent of total billed charges,,139.6,,,,,,,percent of total billed charges,,123.18,,,,,,,percent of total billed charges,,85.4,,,,,,,percent of total billed charges,,77.19,,,,,,,percent of total billed charges,,114.97,,,,,,,percent of total billed charges,,139.6,,,,,,,percent of total billed charges,,114.97,,,,,,,percent of total billed charges,,98.54,,,,,,,percent of total billed charges,,174.57,,,,,,,percent of total billed charges,,78.49,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"COVER, SCREW FOR WRIST FUSION PLATE HUB CAP TI",SUP-T12890,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,374.71,149.88,161.13,398.27,,205.72,,,,,,,percent of total billed charges,,263.05,,,,,,,percent of total billed charges,,179.07,,,,,,,percent of total billed charges,,,,,,,,,,,281.03,,,,,,,percent of total billed charges,,,,,,,,,,,281.03,,,,,,,percent of total billed charges,,273.54,,,,,,,percent of total billed charges,,215.08,,,,,,,percent of total billed charges,,244.31,,,,,,,percent of total billed charges,,172.37,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.92,,,,,,,percent of total billed charges,,311.01,,,,,,,percent of total billed charges,,161.13,,,,,,,percent of total billed charges,,187.36,,,,,,,percent of total billed charges,,262.3,,,,,,,percent of total billed charges,,285.53,,,,,,,percent of total billed charges,,216.21,,,,,,,percent of total billed charges,,281.03,,,,,,,percent of total billed charges,,318.5,,,,,,,percent of total billed charges,,318.5,,,,,,,percent of total billed charges,,281.03,,,,,,,percent of total billed charges,,194.85,,,,,,,percent of total billed charges,,176.11,,,,,,,percent of total billed charges,,262.3,,,,,,,percent of total billed charges,,318.5,,,,,,,percent of total billed charges,,262.3,,,,,,,percent of total billed charges,,224.83,,,,,,,percent of total billed charges,,398.27,,,,,,,percent of total billed charges,,179.07,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"CROSS CONNECTOR, SPINE FIXATION CREO 6.0-6.35 38-50MM",SUP-T86215,CDM,C1713,HCPCS,0278,RC,,,,inpatient,,,2125,850,913.75,2258.63,,1166.63,,,,,,,percent of total billed charges,,1491.75,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,1593.75,,,,,,,percent of total billed charges,,,,,,,,,,,1593.75,,,,,,,percent of total billed charges,,1551.25,,,,,,,percent of total billed charges,,1219.75,,,,,,,percent of total billed charges,,1385.5,,,,,,,percent of total billed charges,,977.5,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.38,,,,,,,percent of total billed charges,,1763.75,,,,,,,percent of total billed charges,,913.75,,,,,,,percent of total billed charges,,1062.5,,,,,,,percent of total billed charges,,1487.5,,,,,,,percent of total billed charges,,1619.25,,,,,,,percent of total billed charges,,1226.13,,,,,,,percent of total billed charges,,1593.75,,,,,,,percent of total billed charges,,1806.25,,,,,,,percent of total billed charges,,1806.25,,,,,,,percent of total billed charges,,1593.75,,,,,,,percent of total billed charges,,1105,,,,,,,percent of total billed charges,,998.75,,,,,,,percent of total billed charges,,1487.5,,,,,,,percent of total billed charges,,1806.25,,,,,,,percent of total billed charges,,1487.5,,,,,,,percent of total billed charges,,1275,,,,,,,percent of total billed charges,,2258.63,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"CROSSLINK, TRANSCONNECTOR ANGLED TOP LOADING TI SM",SUP-74865,CDM,C1713,HCPCS,0278,RC,,,,outpatient,,,1955,782,840.65,2077.94,,1073.3,,,,,,,percent of total billed charges,,1372.41,,,,,,,percent of total billed charges,,934.29,,,,,,,percent of total billed charges,,,,,,,,,,,1466.25,,,,,,,percent of total billed charges,,,,,,,,,,,1466.25,,,,,,,percent of total billed charges,,1427.15,,,,,,,percent of total billed charges,,1122.17,,,,,,,percent of total billed charges,,1274.66,,,,,,,percent of total billed charges,,899.3,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.55,,,,,,,percent of total billed charges,,1622.65,,,,,,,percent of total billed charges,,840.65,,,,,,,percent of total billed charges,,977.5,,,,,,,percent of total billed charges,,1368.5,,,,,,,percent of total billed charges,,1489.71,,,,,,,percent of total billed charges,,1128.04,,,,,,,percent of total billed charges,,1466.25,,,,,,,percent of total billed charges,,1661.75,,,,,,,percent of total billed charges,,1661.75,,,,,,,percent of total billed charges,,1466.25,,,,,,,percent of total billed charges,,1016.6,,,,,,,percent of total billed charges,,918.85,,,,,,,percent of total billed charges,,1368.5,,,,,,,percent of total billed charges,,1661.75,,,,,,,percent of total billed charges,,1368.5,,,,,,,percent of total billed charges,,1173,,,,,,,percent of total billed charges,,2077.94,,,,,,,percent of total billed charges,,934.29,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"CUFF, OCCLUSIVE URINARY SPHINCTER 800 W/ IZ 6.0CM",SUP-51343,CDM,C1815,HCPCS,0278,RC,,,,inpatient,,,19516,7806.4,8391.88,20743.23,,10714.28,,,,,,,percent of total billed charges,,13700.23,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,14637,,,,,,,percent of total billed charges,,,,,,,,,,,14637,,,,,,,percent of total billed charges,,14246.68,,,,,,,percent of total billed charges,,11202.18,,,,,,,percent of total billed charges,,12724.43,,,,,,,percent of total billed charges,,8977.36,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13641.68,,,,,,,percent of total billed charges,,16198.28,,,,,,,percent of total billed charges,,8391.88,,,,,,,percent of total billed charges,,9758,,,,,,,percent of total billed charges,,13661.2,,,,,,,percent of total billed charges,,14871.19,,,,,,,percent of total billed charges,,11260.73,,,,,,,percent of total billed charges,,14637,,,,,,,percent of total billed charges,,16588.6,,,,,,,percent of total billed charges,,16588.6,,,,,,,percent of total billed charges,,14637,,,,,,,percent of total billed charges,,10148.32,,,,,,,percent of total billed charges,,9172.52,,,,,,,percent of total billed charges,,13661.2,,,,,,,percent of total billed charges,,16588.6,,,,,,,percent of total billed charges,,13661.2,,,,,,,percent of total billed charges,,11709.6,,,,,,,percent of total billed charges,,20743.23,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"CUFF, TOURNIQUET ROYAL BLUE GENERIC 4 X 30IN",SUP-91901,CDM,,,0270,RC,,,,inpatient,,,82.01,32.8,35.26,87.17,,45.02,,,,,,,percent of total billed charges,,57.57,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,61.5,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,61.51,,,,,,,percent of total billed charges,,59.87,,,,,,,percent of total billed charges,,47.07,,,,,,,percent of total billed charges,,53.47,,,,,,,percent of total billed charges,,37.72,,,,,,,percent of total billed charges,Zero instances of the item or service in the 12 months prior to posting the file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.32,,,,,,,percent of total billed charges,,68.07,,,,,,,percent of total billed charges,,35.26,,,,,,,percent of total billed charges,,41.01,,,,,,,percent of total billed charges,,57.41,,,,,,,percent of total billed charges,,62.49,,,,,,,percent of total billed charges,,47.32,,,,,,,percent of total billed charges,,61.51,,,,,,,percent of total billed charges,,69.71,,,,,,,percent of total billed charges,,69.71,,,,,,,percent of total billed charges,,61.51,,,,,,,percent of total billed charges,,42.65,,,,,,,percent of total billed charges,,38.54,,,,,,,percent of total billed charges,,57.41,,,,,,,percent of total billed charges,,69.71,,,,,,,percent of total billed charges,,57.41,,,,,,,percent of total billed charges,,49.21,,,,,,,percent of total billed charges,,87.17,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"CUFF, TOURNIQUET SGL PORT 4 X 18IN RED DISP -LSC ONLY-",SUP-49957,CDM,,,0270,RC,,,,outpatient,,,36.29,14.52,15.6,38.57,,19.92,,,,,,,percent of total billed charges,,25.48,,,,,,,percent of total billed charges,,17.34,,,,,,,percent of total billed charges,,,,,,,,,,,27.22,,,,,,,percent of total billed charges,,,,,,,,,,,27.22,,,,,,,percent of total billed charges,,26.49,,,,,,,percent of total billed charges,,20.83,,,,,,,percent of total billed charges,,23.66,,,,,,,percent of total billed charges,,16.69,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.37,,,,,,,percent of total billed charges,,30.12,,,,,,,percent of total billed charges,,15.6,,,,,,,percent of total billed charges,,18.15,,,,,,,percent of total billed charges,,25.4,,,,,,,percent of total billed charges,,27.65,,,,,,,percent of total billed charges,,20.94,,,,,,,percent of total billed charges,,27.22,,,,,,,percent of total billed charges,,30.85,,,,,,,percent of total billed charges,,30.85,,,,,,,percent of total billed charges,,27.22,,,,,,,percent of total billed charges,,18.87,,,,,,,percent of total billed charges,,17.06,,,,,,,percent of total billed charges,,25.4,,,,,,,percent of total billed charges,,30.85,,,,,,,percent of total billed charges,,25.4,,,,,,,percent of total billed charges,,21.77,,,,,,,percent of total billed charges,,38.57,,,,,,,percent of total billed charges,,17.34,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"CUP, HUMERAL BEARING STD VIVACIT-E 40MM +3",SUP-103803,CDM,C1776,HCPCS,0278,RC,,,,outpatient,,,6996,2798.4,3008.28,7435.93,,3840.8,,,,,,,percent of total billed charges,,4911.19,,,,,,,percent of total billed charges,,3343.39,,,,,,,percent of total billed charges,,,,,,,,,,,5247,,,,,,,percent of total billed charges,,,,,,,,,,,5247,,,,,,,percent of total billed charges,,5107.08,,,,,,,percent of total billed charges,,4015.7,,,,,,,percent of total billed charges,,4561.39,,,,,,,percent of total billed charges,,3218.16,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4890.2,,,,,,,percent of total billed charges,,5806.68,,,,,,,percent of total billed charges,,3008.28,,,,,,,percent of total billed charges,,3498,,,,,,,percent of total billed charges,,4897.2,,,,,,,percent of total billed charges,,5330.95,,,,,,,percent of total billed charges,,4036.69,,,,,,,percent of total billed charges,,5247,,,,,,,percent of total billed charges,,5946.6,,,,,,,percent of total billed charges,,5946.6,,,,,,,percent of total billed charges,,5247,,,,,,,percent of total billed charges,,3637.92,,,,,,,percent of total billed charges,,3288.12,,,,,,,percent of total billed charges,,4897.2,,,,,,,percent of total billed charges,,5946.6,,,,,,,percent of total billed charges,,4897.2,,,,,,,percent of total billed charges,,4197.6,,,,,,,percent of total billed charges,,7435.93,,,,,,,percent of total billed charges,,3343.39,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facility,"CUP, SUTURE HUMERAL UNIVERS REVERS 33 NEUTRAL",SUP-91784,CDM,C1776,HCPCS,0278,RC,,,,inpatient,,,3859.88,1543.95,1659.75,4102.6,,2119.07,,,,,,,percent of total billed charges,,2709.64,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,2894.91,,,,,,,percent of total billed charges,,,,,,,,,,,2894.91,,,,,,,percent of total billed charges,,2817.71,,,,,,,percent of total billed charges,,2215.57,,,,,,,percent of total billed charges,,2516.64,,,,,,,percent of total billed charges,,1775.54,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698.06,,,,,,,percent of total billed charges,,3203.7,,,,,,,percent of total billed charges,,1659.75,,,,,,,percent of total billed charges,,1929.94,,,,,,,percent of total billed charges,,2701.92,,,,,,,percent of total billed charges,,2941.23,,,,,,,percent of total billed charges,,2227.15,,,,,,,percent of total billed charges,,2894.91,,,,,,,percent of total billed charges,,3280.9,,,,,,,percent of total billed charges,,3280.9,,,,,,,percent of total billed charges,,2894.91,,,,,,,percent of total billed charges,,2007.14,,,,,,,percent of total billed charges,,1814.14,,,,,,,percent of total billed charges,,2701.92,,,,,,,percent of total billed charges,,3280.9,,,,,,,percent of total billed charges,,2701.92,,,,,,,percent of total billed charges,,2315.93,,,,,,,percent of total billed charges,,4102.6,,,,,,,percent of total billed charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
