HC IV INF THERAPY SQ ADDL PUMP,2609637101,CDM,260,RC,96371,CPT,,Inpatient,,,785.00,392.50,Wyoming Seminary,Wyoming Seminary,549.50,,,,,,,percent of total billed charges,282.60,667.25,
HC IV INF THERAPY SQ ADDL PUMP,2609637101,CDM,260,RC,96371,CPT,,Outpatient,,,785.00,392.50,Cigna,Cigna,336.61,,,,,,,percent of total billed charges,1.00,667.25,
HC IV INF THERAPY SQ ADDL PUMP,2609637101,CDM,260,RC,96371,CPT,,Outpatient,,,785.00,392.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,392.50,,,,,,,percent of total billed charges,1.00,667.25,
HC IV INF THERAPY SQ EA ADDL HR,2609637001,CDM,260,RC,96370,CPT,,Inpatient,,,532.00,266.00,Multiplan,Beech Street,452.20,,,,,,,percent of total billed charges,191.52,452.20,
HC IV INF TX/DX ADDL SEQ 1HR W/HL,2609636701,CDM,260,RC,96367,CPT,,Outpatient,,,994.00,497.00,Wire Rope,Wire Rope,120.85,,,,,,,fee schedule,1.00,844.90,170.00% of Medicare
HC IV INF TX/DX UP TO 1 HR W/HL,2609636501,CDM,260,RC,96365,CPT,,Outpatient,,,2007.00,1003.50,Prison Health Services,Seven Corners,623.72,,,,,,,fee schedule,1.00,1705.95,297.00% of Medicare
HC IV INF TX/DX UP TO 1 HR W/HL,2609636501,CDM,260,RC,96365,CPT,,Outpatient,,,2007.00,1003.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,1705.95,
HC IV LITHOTRP FPVT W/IN SAME ARTERY,4813727901,CDM,481,RC,37279,CPT,,Outpatient,,,17609.00,8804.50,Blue Cross Blue Shield,Capital - Special Network Rates,4307.16,,,,,,,percent of total billed charges,1.00,14967.65,
HC IV LITHOTRP IVT W/IN SAME ARTERY,4813726201,CDM,481,RC,37262,CPT,50,Outpatient,,,26414.00,13207.00,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,22451.90,
HC IVUS MACH USE 1HR,3600000146,CDM,360,RC,,,,Inpatient,,,8695.00,4347.50,Multiplan,Multiplan/Private Health Care System,7390.75,,,,,,,percent of total billed charges,3130.20,7390.75,
HC IVUS OR CORON ART EA ADDL,4819297901,CDM,481,RC,92979,CPT,,Outpatient,,,1805.00,902.50,Blue Cross Blue Shield,Capital - Special Network Rates,441.50,,,,,,,percent of total billed charges,1.00,1534.25,
HC JAK2 GENE ANALYSIS V617F VARIANT,3008127001,CDM,300,RC,,,,Inpatient,,,544.00,272.00,Aetna,First Health Network,356.32,,,,,,,percent of total billed charges,195.84,462.40,
HC JAK2 GENE ANALYSIS V617F VARIANT,3008127001,CDM,300,RC,,,,Inpatient,,,544.00,272.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,195.84,,,,,,,percent of total billed charges,195.84,462.40,
HC JAK2 GENE ANALYSIS V617F VARIANT,3008127001,CDM,300,RC,,,,Outpatient,,,544.00,272.00,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.03,,,,,,,fee schedule,1.00,462.40,
HC JAK2 TARGET SEQ ANALYSIS EXON 12 REF1,3008127901,CDM,300,RC,,,,Inpatient,,,1800.00,900.00,Christian Healthcare Ministries,Christian Healthcare Ministries,900.00,,,,,,,percent of total billed charges,648.00,1530.00,
HC JAK2 TARGET SEQ ANALYSIS EXON 12 REF1,3008127901,CDM,300,RC,,,,Outpatient,,,1800.00,900.00,Aetna,Aetna,842.40,,,,,,,percent of total billed charges,1.00,1530.00,
HC JAK2 TRGTED SEQ ANALYSIS EX 12 & 13,3008127902,CDM,300,RC,,,,Inpatient,,,1800.00,900.00,Congregation of the Sister Servants,Congregation of the Sister Servants,1530.00,,,,,,,percent of total billed charges,648.00,1530.00,
HC JAK2 TRGTED SEQ ANALYSIS EX 12 & 13,3008127902,CDM,300,RC,,,,Inpatient,,,1800.00,900.00,Intergroup Services,Intergroup Services,1530.00,,,,,,,percent of total billed charges,648.00,1530.00,
HC JAK2 TRGTED SEQ ANALYSIS EX 12 & 13,3008127902,CDM,300,RC,,,,Outpatient,,,1800.00,900.00,Intergroup Services,Intergroup Services,1530.00,,,,,,,percent of total billed charges,1.00,1530.00,
HC JAK2 TRGTED SEQ ANALYSIS EX 12 & 13,3008127902,CDM,300,RC,,,,Outpatient,,,1800.00,900.00,Multiplan,Beech Street,1530.00,,,,,,,percent of total billed charges,1.00,1530.00,
HC KAFO PLAS DOUB FREE KNEE MOL,2740203601,CDM,274,RC,L2036,HCPCS,,Inpatient,,,13316.00,6658.00,Aetna,First Health Network,8721.98,,,,,,,percent of total billed charges,4793.76,11318.60,
HC KAFO PLAS DOUB FREE KNEE MOL,2740203601,CDM,274,RC,L2036,HCPCS,,Outpatient,,,13316.00,6658.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,11318.60,
HC KAFO PLASTIC SINGLE FREE KNEE CUST,2740203701,CDM,274,RC,L2037,HCPCS,,Inpatient,,,12422.00,6211.00,Integrated Health Plan,Integrated Health Plan,7453.20,,,,,,,percent of total billed charges,4471.92,10558.70,
HC KAPPA 24 HOUR URINE NEPHELOMETRY REF1,3008388303,CDM,300,RC,,,,Outpatient,,,311.00,155.50,Aetna,First Health Network,203.71,,,,,,,percent of total billed charges,1.00,264.35,
HC KAPPA LIGHT CHAINS FREE EA URINE REF1,3008352103,CDM,300,RC,,,,Outpatient,,,312.00,156.00,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,265.20,
HC KAPPA LIGHT CHAINS FREE EACH SERUM,3008352101,CDM,300,RC,,,,Outpatient,,,312.00,156.00,Christian Healthcare Ministries,Christian Healthcare Ministries,156.00,,,,,,,percent of total billed charges,1.00,265.20,
HC KAPPA LIGHT CHAINS FREE EACH SERUM,3008352101,CDM,300,RC,,,,Outpatient,,,312.00,156.00,Multiplan,Beech Street,265.20,,,,,,,percent of total billed charges,1.00,265.20,
HC KAPPA RANDOM URINE NEPHELOMETRY REF3,3008388304,CDM,300,RC,,,,Inpatient,,,311.00,155.50,Integrated Health Plan,Integrated Health Plan,186.60,,,,,,,percent of total billed charges,111.96,264.35,
HC KCNH2 FULL GENE SEQUENCE REF10,3008140610,CDM,300,RC,,,,Inpatient,,,1850.00,925.00,Congregation of the Sister Servants,Congregation of the Sister Servants,1572.50,,,,,,,percent of total billed charges,666.00,1572.50,
HC KCNQ1 FULL GENE SEQUENCE REF11,3008140611,CDM,300,RC,,,,Inpatient,,,1850.00,925.00,Integrated Health Plan,Integrated Health Plan,1110.00,,,,,,,percent of total billed charges,666.00,1572.50,
HC KCNQ1 FULL GENE SEQUENCE REF11,3008140611,CDM,300,RC,,,,Outpatient,,,1850.00,925.00,Aetna,First Health Network,1211.75,,,,,,,percent of total billed charges,1.00,1572.50,
HC KCNQ1 FULL GENE SEQUENCE REF11,3008140611,CDM,300,RC,,,,Outpatient,,,1850.00,925.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,925.00,,,,,,,percent of total billed charges,1.00,1572.50,
HC KETAMINE 50MG/ML 5ML VIAL,6360349006,CDM,636,RC,J3490,HCPCS,,Inpatient,,,36.28,18.14,North Central Secure Treatment Unit,North Central Secure Treatment Unit,13.06,,,,,,,percent of total billed charges,13.06,30.84,
HC KETAMINE 50MG/ML 5ML VIAL,6360349006,CDM,636,RC,J3490,HCPCS,,Outpatient,,,36.28,18.14,Christian Healthcare Ministries,Christian Healthcare Ministries,18.14,,,,,,,percent of total billed charges,1.00,30.84,
HC KETAMINE SCREEN REF5,3008030722,CDM,300,RC,,,,Outpatient,,,536.00,268.00,Intergroup Services,Intergroup Services,455.60,,,,,,,percent of total billed charges,1.00,455.60,
HC KETAMINE SCREEN REF5,3008030722,CDM,300,RC,,,,Outpatient,,,536.00,268.00,Multiplan,Beech Street,455.60,,,,,,,percent of total billed charges,1.00,455.60,
HC KETAMINE SCREEN REF5,3008030722,CDM,300,RC,,,,Outpatient,,,536.00,268.00,Wyoming Seminary,Wyoming Seminary,375.20,,,,,,,percent of total billed charges,1.00,455.60,
HC KETONE SERUM B-OH BUTYRATE QUANT REF1,3008201001,CDM,300,RC,,,,Outpatient,,,161.00,80.50,Multiplan,Multiplan/Private Health Care System,136.85,,,,,,,percent of total billed charges,1.00,136.85,
HC KIT GENE ANALYSIS D816 VARIANT REF1,3008127301,CDM,300,RC,,,,Outpatient,,,1689.00,844.50,Multiplan,Multiplan/Private Health Care System,1435.65,,,,,,,percent of total billed charges,1.00,1435.65,
HC KIT GENE ANALYSIS D816 VARIANT REF1,3008127301,CDM,300,RC,,,,Outpatient,,,1689.00,844.50,United Healthcare,United Healthcare - All Payer Rate,744.85,,,,,,,percent of total billed charges,1.00,1435.65,
HC KNEE ARTHROSCOPY DX,5102987001,CDM,510,RC,29870,CPT,,Inpatient,,,7663.00,3831.50,Multiplan,Multiplan/Private Health Care System,6513.55,,,,,,,percent of total billed charges,2758.68,6513.55,
HC KNEE ARTHROSCOPY DX,5102987001,CDM,510,RC,29870,CPT,,Outpatient,,,7663.00,3831.50,Multiplan,Beech Street,6513.55,,,,,,,percent of total billed charges,1.00,16159.85,
HC KNEE ARTHROSCOPY DX,5102987001,CDM,510,RC,29870,CPT,,Outpatient,,,7663.00,3831.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,16159.85,
HC KNEE CONTROL FULL KNEECAP,2740279501,CDM,274,RC,L2795,HCPCS,,Outpatient,,,381.00,190.50,Aetna,Aetna,178.31,,,,,,,percent of total billed charges,1.00,323.85,
HC KNEE CONTROL FULL KNEECAP,2740279501,CDM,274,RC,L2795,HCPCS,,Outpatient,,,381.00,190.50,Blue Cross Blue Shield,Capital - Basic Network Rates,162.61,,,,,,,percent of total billed charges,1.00,323.85,
HC KNEE CONTROL FULL KNEECAP,2740279501,CDM,274,RC,L2795,HCPCS,,Outpatient,,,381.00,190.50,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,323.85,
HC KNEE JOINT CAM LOCK EACH JOINT,2740241501,CDM,274,RC,L2415,HCPCS,,Inpatient,,,883.00,441.50,Integrated Health Plan,Integrated Health Plan,529.80,,,,,,,percent of total billed charges,317.88,750.55,
HC KNEE JOINT CAM LOCK EACH JOINT,2740241501,CDM,274,RC,L2415,HCPCS,,Inpatient,,,883.00,441.50,Wyoming Seminary,Wyoming Seminary,618.10,,,,,,,percent of total billed charges,317.88,750.55,
HC KNEE JOINT CAM LOCK EACH JOINT,2740241501,CDM,274,RC,L2415,HCPCS,,Outpatient,,,883.00,441.50,Blue Cross Blue Shield,Capital - Basic Network Rates,376.86,,,,,,,percent of total billed charges,1.00,750.55,
HC KNEE JOINT CAM LOCK EACH JOINT,2740241501,CDM,274,RC,L2415,HCPCS,,Outpatient,,,883.00,441.50,United Healthcare,United Healthcare - Client Specific Rate,450.33,,,,,,,percent of total billed charges,1.00,750.55,
HC KNEE JOINT RATCHET LOCK EA JOINT,2740243002,CDM,274,RC,L2430,HCPCS,,Outpatient,,,1040.00,520.00,Multiplan,Multiplan/Private Health Care System,884.00,,,,,,,percent of total billed charges,1.00,884.00,
HC KNOWN MTDNA VAR NGS MOPATH LVL3 REF5,3008140205,CDM,300,RC,,,,Inpatient,,,1035.00,517.50,Intergroup Services,Intergroup Services,879.75,,,,,,,percent of total billed charges,372.60,879.75,
HC KNOWN MTDNA VAR NGS MOPATH LVL3 REF6,3008140206,CDM,300,RC,,,,Inpatient,,,1035.00,517.50,Multiplan,Beech Street,879.75,,,,,,,percent of total billed charges,372.60,879.75,
HC KO ADJ JNT POS R SUP PRE OTS WA,2740183302,CDM,274,RC,L1833,HCPCS,,Outpatient,,,1383.49,691.74,Shepard International Health Care,Shepard International Health Care - Allegheny International,691.74,,,,,,,percent of total billed charges,1.00,3424.01,
HC KO DOUBLE UPRIGHT PRE CST,2740184501,CDM,274,RC,L1845,HCPCS,,Inpatient,,,6731.00,3365.50,Christian Healthcare Ministries,Christian Healthcare Ministries,3365.50,,,,,,,percent of total billed charges,2423.16,5721.35,
HC KO DOUBLE UPRIGHT PRE CST,2740184501,CDM,274,RC,L1845,HCPCS,,Inpatient,,,6731.00,3365.50,Multiplan,Beech Street,5721.35,,,,,,,percent of total billed charges,2423.16,5721.35,
HC KO DOUBLE UPRIGHT PRE CST,2740184501,CDM,274,RC,L1845,HCPCS,,Outpatient,,,6731.00,3365.50,Intergroup Services,Intergroup Services,5721.35,,,,,,,percent of total billed charges,1.00,5721.35,
HC KO ELAS W/ CONDYLE PADS & JO,2740182001,CDM,274,RC,L1820,HCPCS,,Outpatient,,,1063.00,531.50,Cigna,Cigna,455.81,,,,,,,percent of total billed charges,1.00,903.55,
HC KO ELASTIC W/JOINTS PRE OTS,2740181201,CDM,274,RC,L1812,HCPCS,,Outpatient,,,347.37,173.68,Cigna,Cigna,148.95,,,,,,,percent of total billed charges,1.00,497.42,
HC KO ELASTIC WITH JOINTS,2740181001,CDM,274,RC,L1810,HCPCS,,Outpatient,,,411.00,205.50,Multiplan,Multiplan/Private Health Care System,349.35,,,,,,,percent of total billed charges,1.00,349.35,
HC KO W ADJ FLEX/EXT ROTAT MOLD,2740184601,CDM,274,RC,L1846,HCPCS,,Outpatient,,,7638.00,3819.00,Aetna,Aetna,3574.58,,,,,,,percent of total billed charges,1.00,6492.30,
HC KO W ADJ FLEX/EXT ROTAT MOLD,2740184601,CDM,274,RC,L1846,HCPCS,,Outpatient,,,7638.00,3819.00,Aetna,First Health Network,5002.89,,,,,,,percent of total billed charges,1.00,6492.30,
HC KO W ADJ FLEX/EXT ROTAT MOLD,2740184601,CDM,274,RC,L1846,HCPCS,,Outpatient,,,7638.00,3819.00,Integrated Health Plan,Integrated Health Plan,4582.80,,,,,,,percent of total billed charges,1.00,6492.30,
HC KO W/ADJ JT ROT CNTRL MOLDED,2740184401,CDM,274,RC,L1844,HCPCS,,Inpatient,,,9838.00,4919.00,Christian Healthcare Ministries,Christian Healthcare Ministries,4919.00,,,,,,,percent of total billed charges,3541.68,8362.30,
HC KOH PREP SKIN HAIR NAILS,3008722001,CDM,300,RC,,,,Outpatient,,,111.00,55.50,Christian Healthcare Ministries,Christian Healthcare Ministries,55.50,,,,,,,percent of total billed charges,1.00,94.35,
HC KRAS GENE ADDL VARIANTS REF2,3008127603,CDM,300,RC,,,,Outpatient,,,1072.00,536.00,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,911.20,
HC KRAS GENE VARIANTS EXON 2 REF2,3008127503,CDM,300,RC,,,,Inpatient,,,1305.00,652.50,Multiplan,Beech Street,1109.25,,,,,,,percent of total billed charges,469.80,1109.25,
HC KRAS GENE VARIANTS EXON 2 REF2,3008127503,CDM,300,RC,,,,Inpatient,,,1305.00,652.50,Multiplan,Multiplan/Private Health Care System,1109.25,,,,,,,percent of total billed charges,469.80,1109.25,
HC KRAS GENE VARIANTS EXON 2 REF2,3008127503,CDM,300,RC,,,,Outpatient,,,1305.00,652.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,1109.25,
HC KRAS GENE VARIANTS EXON 2 REF3,3008127504,CDM,300,RC,,,,Inpatient,,,1305.00,652.50,Congregation of the Sister Servants,Congregation of the Sister Servants,1109.25,,,,,,,percent of total billed charges,469.80,1109.25,
HC KS ANTIBODY WESTERN BLOT REF53 ,3008418256,CDM,300,RC,,,,Outpatient,,,694.00,347.00,Integrated Health Plan,Integrated Health Plan,416.40,,,,,,,percent of total billed charges,1.00,589.90,
HC KS ANTIBODY WESTERN BLOT REF53 ,3008418256,CDM,300,RC,,,,Outpatient,,,694.00,347.00,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,589.90,
HC L-ASPARAGINASE ENZ CEL ACTIVITY REF11,3008265711,CDM,300,RC,,,,Outpatient,,,740.00,370.00,Aetna,First Health Network,484.70,,,,,,,percent of total billed charges,1.00,629.00,
HC L-ASPARAGINASE ENZ CEL ACTIVITY REF11,3008265711,CDM,300,RC,,,,Outpatient,,,740.00,370.00,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,629.00,
HC L-ASPARAGINASE ENZ CEL ACTIVITY REF15,3008265715,CDM,300,RC,,,,Inpatient,,,740.00,370.00,Aetna,First Health Network,484.70,,,,,,,percent of total billed charges,266.40,629.00,
HC LABETALOL 100MG/20ML VIAL INJ,6360349009,CDM,636,RC,J3490,HCPCS,,Outpatient,,,41.12,20.56,Christian Healthcare Ministries,Christian Healthcare Ministries,20.56,,,,,,,percent of total billed charges,1.00,34.95,
HC LACER MOLDED TO PATIENT MODE,2740233001,CDM,274,RC,L2330,HCPCS,,Inpatient,,,2985.00,1492.50,Congregation of the Sister Servants,Congregation of the Sister Servants,2537.25,,,,,,,percent of total billed charges,1074.60,2537.25,
HC LACTATE DEHYDROGENASE REF1,3008361502,CDM,300,RC,,,,Outpatient,,,99.00,49.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,84.15,
HC LACTATE DEHYDROGENASE,3008361501,CDM,300,RC,,,,Outpatient,,,99.00,49.50,Aetna,Aetna,46.33,,,,,,,percent of total billed charges,1.00,84.15,
HC LACTIC ACID,3008360501,CDM,300,RC,,,,Inpatient,,,337.00,168.50,Aetna,First Health Network,220.74,,,,,,,percent of total billed charges,121.32,286.45,
HC LACTIC ACID,3008360501,CDM,300,RC,,,,Inpatient,,,337.00,168.50,Multiplan,Beech Street,286.45,,,,,,,percent of total billed charges,121.32,286.45,
HC LACTIC ACID,3008360501,CDM,300,RC,,,,Outpatient,,,337.00,168.50,United Healthcare,United Healthcare - Client Specific Rate,171.87,,,,,,,percent of total billed charges,1.00,286.45,
HC LAMBDA 24 HR URINE NEPHELOMETRY REF2,3008388305,CDM,300,RC,,,,Outpatient,,,311.00,155.50,Blue Cross Blue Shield,Capital - Basic Network Rates,132.73,,,,,,,percent of total billed charges,1.00,264.35,
HC LAMBDA LIGHT CHAINS FREE EA URIN REF2,3008352104,CDM,300,RC,,,,Outpatient,,,312.00,156.00,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,265.20,
HC LAMBDA LIGHT CHAINS FREE EACH SERUM,3008352102,CDM,300,RC,,,,Inpatient,,,312.00,156.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,112.32,,,,,,,percent of total billed charges,112.32,265.20,
HC LAMBDA LIGHT CHAINS FREE EACH SERUM,3008352102,CDM,300,RC,,,,Outpatient,,,312.00,156.00,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,265.20,
HC LARYNGEAL FUNCTION STUDIES (ST),4409252001,CDM,440,RC,92520,CPT,GN,Outpatient,,,873.00,436.50,Geisinger Health Plan,Geisinger Health Plan - Gold - Medicare Advantage,131.36,,,,,,,fee schedule,1.00,742.05,100.00% of Medicare
HC LARYNGOSCOPE INJ VOCAL CORD THERAPY,5103157001,CDM,510,RC,31570,CPT,,Inpatient,,,9006.00,4503.00,Intergroup Services,Intergroup Services,7655.10,,,,,,,percent of total billed charges,3242.16,7655.10,
HC LARYNGOSCOPE INJ VOCAL CORD THERAPY,5103157001,CDM,510,RC,31570,CPT,,Outpatient,,,9006.00,4503.00,Blue Cross Blue Shield,Capital - Special Network Rates,2202.87,,,,,,,percent of total billed charges,1.00,18413.67,
HC LARYNGOSCOPE INJ VOCAL CORD THERAPY,5103157001,CDM,510,RC,31570,CPT,,Outpatient,,,9006.00,4503.00,Geisinger Health Plan,Geisinger Health Plan - Gold - Medicare Advantage,3681.11,,,,,,,fee schedule,1.00,18413.67,100.00% of Medicare
HC LARYNGOSCOPY W/BX & OP SCOPE,5103153601,CDM,510,RC,31536,CPT,,Inpatient,,,9006.00,4503.00,Intergroup Services,Intergroup Services,7655.10,,,,,,,percent of total billed charges,3242.16,7655.10,
HC LARYNGOSCOPY W/FB REMOVAL,5103157701,CDM,510,RC,31577,CPT,,Outpatient,,,5806.00,2903.00,Ambetter,Ambetter,1274.34,,,,,,,fee schedule,1.00,4935.10,330.00% of Medicare
HC LARYNGOSCOPY W/LASER ABL LESION UNI,5103157201,CDM,510,RC,31572,CPT,,Outpatient,,,9006.00,4503.00,Blue Cross Blue Shield,Highmark BC/BS - Special Care,12148.41,,,,,,,fee schedule,1.00,18413.67,330.02% of Medicare
HC LARYNGOSCOPY W/LASER ABL LESION UNI,5103157201,CDM,510,RC,31572,CPT,,Outpatient,,,9006.00,4503.00,Geisinger Health Plan,Geisinger Health Plan - Employee,8360.55,,,,,,,fee schedule,1.00,18413.67,227.12% of Medicare
HC LARYNGOSCOPY W/LASER ABL LESION UNI,5103157201,CDM,510,RC,31572,CPT,50,Outpatient,,,13509.00,6754.50,Blue Cross Blue Shield,Highmark BC/BS,18413.67,,,,,,,fee schedule,1.00,18413.67,500.22% of Medicare
HC LARYNGOSCOPY W/LASER ABL LESION UNI,5103157201,CDM,510,RC,31572,CPT,50,Outpatient,,,13509.00,6754.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,4863.24,,,,,,,percent of total billed charges,1.00,18413.67,
HC LARYNGOSCOPY W/STROBOSCOPY,5103157901,CDM,510,RC,31579,CPT,,Inpatient,,,5345.00,2672.50,Aetna,First Health Network,3500.98,,,,,,,percent of total billed charges,1924.20,4543.25,
HC LARYNGOSCOPY W/STROBOSCOPY,5103157901,CDM,510,RC,31579,CPT,,Outpatient,,,5345.00,2672.50,AmeriHealth,AmeriHealth Cartias - Medicare Advantage,401.61,,,,,,,fee schedule,1.00,4543.25,104.00% of Medicare
HC LARYNGOSCOPY W/STROBOSCOPY,5103157901,CDM,510,RC,31579,CPT,,Outpatient,,,5345.00,2672.50,Blue Cross Blue Shield,Highmark BC/BS - Special Care,1274.42,,,,,,,fee schedule,1.00,4543.25,330.02% of Medicare
HC LARYNGOSCOPY WITH BIOPSY,5103157601,CDM,510,RC,31576,CPT,,Outpatient,,,5345.00,2672.50,Geisinger Health Plan,Geisinger Health Plan - Commercial,6374.26,,,,,,,fee schedule,1.00,8790.62,362.72% of Medicare
HC LARYNGOSCOPY WITH BIOPSY,5103157601,CDM,510,RC,31576,CPT,,Outpatient,,,5345.00,2672.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,2672.50,,,,,,,percent of total billed charges,1.00,8790.62,
HC LASER EQUIPMENT AND/OR SET UP,3600000082,CDM,360,RC,,,,Outpatient,,,6017.62,3008.81,Blue Cross Blue Shield,Capital - Special Network Rates,1471.91,,,,,,,percent of total billed charges,1.00,5114.98,
HC LASER EQUIPMENT AND/OR SET UP,3600000082,CDM,360,RC,,,,Outpatient,,,6017.62,3008.81,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,5114.98,
HC LDL CHOLESTEROL DIRECT MEASURE,3008372101,CDM,300,RC,,,,Inpatient,,,186.00,93.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,93.00,,,,,,,percent of total billed charges,66.96,158.10,
HC LDLR GENE MOPATH PROC LVL 6 FH REF42,3008140542,CDM,300,RC,,,,Outpatient,,,1750.00,875.00,Blue Cross Blue Shield,Capital - Enhanced Network Rates,611.63,,,,,,,percent of total billed charges,1.00,1487.50,
HC LEAD BLOOD REF6,3008365507,CDM,300,RC,,,,Outpatient,,,269.00,134.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,228.65,
HC LEAD,3008365501,CDM,300,RC,,,,Inpatient,,,269.00,134.50,Aetna,First Health Network,176.19,,,,,,,percent of total billed charges,96.84,228.65,
HC LEAD,3008365501,CDM,300,RC,,,,Outpatient,,,269.00,134.50,Aetna,Aetna,125.89,,,,,,,percent of total billed charges,1.00,228.65,
HC LEFLUNOMIDE REF1,3008019301,CDM,300,RC,,,,Outpatient,,,230.00,115.00,Blue Cross Blue Shield,Capital - Basic Network Rates,98.16,,,,,,,percent of total billed charges,1.00,195.50,
HC LEFLUNOMIDE REF1,3008019301,CDM,300,RC,,,,Outpatient,,,230.00,115.00,Congregation of the Sister Servants,Congregation of the Sister Servants,195.50,,,,,,,percent of total billed charges,1.00,195.50,
HC LEFT HEART CATH,4819345201,CDM,481,RC,93452,CPT,,Outpatient,,,19721.00,9860.50,Aetna,First Health Network,12917.26,,,,,,,percent of total billed charges,1.00,16762.85,
HC LEPTIN CHEMILUMINESCENT ASSAY REF5,3008239705,CDM,300,RC,,,,Outpatient,,,415.00,207.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,352.75,
HC LEPTIN IMMUNOASSAY QUANT REF108,30083520C4,CDM,300,RC,,,,Outpatient,,,433.00,216.50,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.03,,,,,,,fee schedule,1.00,368.05,
HC LEPTIN IMMUNOASSAY QUANT REF108,30083520C4,CDM,300,RC,,,,Outpatient,,,433.00,216.50,Multiplan,Beech Street,368.05,,,,,,,percent of total billed charges,1.00,368.05,
HC LEUKOCYTE HISTAMINE RELEASE REF2,3008634302,CDM,300,RC,,,,Inpatient,,,439.00,219.50,Multiplan,Multiplan/Private Health Care System,373.15,,,,,,,percent of total billed charges,158.04,373.15,
HC LEUKOTRIENE E4 URINE COL CHROM REF9,3008254209,CDM,300,RC,,,,Outpatient,,,694.00,347.00,Intergroup Services,Intergroup Services,589.90,,,,,,,percent of total billed charges,1.00,589.90,
HC LEUKOTRIENE E4 URINE COL CHROM REF9,3008254209,CDM,300,RC,,,,Outpatient,,,694.00,347.00,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,589.90,
HC LEVEL 2 SURG PATH GROSS & MICROSCOPIC,3108830201,CDM,310,RC,,,,Inpatient,,,365.00,182.50,Multiplan,Beech Street,310.25,,,,,,,percent of total billed charges,131.40,310.25,
HC LEVEL 3 SURG PATH GROSS & MICRO REF1,3108830402,CDM,310,RC,,,,Inpatient,,,441.00,220.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,158.76,,,,,,,percent of total billed charges,158.76,374.85,
HC LEVEL 4 SURG PATH GROSS & MICRO REF2,3108830504,CDM,310,RC,,,,Outpatient,,,703.00,351.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,351.50,,,,,,,percent of total billed charges,1.00,597.55,
HC LEVEL 4 SURG PATH GROSS & MICRO REF3,3108830506,CDM,310,RC,,,,Outpatient,,,703.00,351.50,Intergroup Services,Intergroup Services,597.55,,,,,,,percent of total billed charges,1.00,597.55,
HC LEVEL 4 SURG PATH GROSS & MICROSCOPIC,3108830501,CDM,310,RC,,,,Outpatient,,,703.00,351.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,597.55,
HC LEVEL 5 SURG PATH GROSS & MICROSCOPIC REF1,3108830702,CDM,310,RC,,,,Outpatient,,,1681.00,840.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,840.50,,,,,,,percent of total billed charges,1.00,1428.85,
HC LEVEL 5 SURG PATH GROSS & MICROSCOPIC,3108830701,CDM,310,RC,,,,Inpatient,,,1681.00,840.50,Intergroup Services,Intergroup Services,1428.85,,,,,,,percent of total billed charges,605.16,1428.85,
HC LEVEL 5 SURG PATH GROSS & MICROSCOPIC,3108830701,CDM,310,RC,,,,Outpatient,,,1681.00,840.50,Blue Cross Blue Shield,Capital - Enhanced Network Rates,587.51,,,,,,,percent of total billed charges,1.00,1428.85,
