0.5MM FLOW CTRLR REF 3065,109876,LOCAL,278,RC,,,,Outpatient,,,243.75,121.88,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,207.19,
0.5MM FLOW CTRLR REF 3065,109876,LOCAL,278,RC,,,,Outpatient,,,243.75,121.88,Shepard International Health Care,Shepard International Health Care - Allegheny International,121.88,,,,,,,percent of total billed charges,1.00,207.19,
0.5MM FLOW CTRLR REF 3065,109876,LOCAL,278,RC,,,,Outpatient,,,243.75,121.88,United Healthcare,United Healthcare - All Payer Rate,107.49,,,,,,,percent of total billed charges,1.00,207.19,
1 KNEE TIB INSR PLUS X3 16,6095711,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,18200.00,9100.00,Wyoming Seminary,Wyoming Seminary,12740.00,,,,,,,percent of total billed charges,6552.00,15470.00,
1 KNEE TIB INSR PLUS X3 19,6095712,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,18200.00,9100.00,Aetna,First Health Network,11921.00,,,,,,,percent of total billed charges,6552.00,15470.00,
1 KNEE TIB INSR PLUS X3 25,6095714,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Intergroup Services,Intergroup Services,15470.00,,,,,,,percent of total billed charges,1.00,15470.00,
1 KNEE TIB INSR PLUS X3 25,6095714,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,6552.00,,,,,,,percent of total billed charges,1.00,15470.00,
1 KNEE TIB INSR PLUS X3 31,6095716,LOCAL,278,RC,C1776,HCPCS,,Inpatient,,,18200.00,9100.00,Multiplan,Multiplan/Private Health Care System,15470.00,,,,,,,percent of total billed charges,6552.00,15470.00,
1 KNEE TIB INSR PLUS X3 31,6095716,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,15470.00,
1 KNEE TIB INSR PLUS X3 31,6095716,LOCAL,278,RC,C1776,HCPCS,,Outpatient,,,18200.00,9100.00,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,15470.00,
1/2NSS + KCL 20mEq 20-0.45 MEQ/L-% Soln 1000 mL Flex Cont,00338-0704-34,NDC,636,RC,J3480,HCPCS,,Inpatient,1000,ML,7.53,3.76,Christian Healthcare Ministries,Christian Healthcare Ministries,3.76,,,,,,,percent of total billed charges,2.71,6.40,
11F 23CM BRITETIP,6042492,LOCAL,278,RC,C1894,HCPCS,,Inpatient,,,149.50,74.75,Integrated Health Plan,Integrated Health Plan,89.70,,,,,,,percent of total billed charges,53.82,127.08,
12 FR 1.2 CM,110464,LOCAL,278,RC,B4088,HCPCS,,Inpatient,,,695.50,347.75,Aetna,First Health Network,455.55,,,,,,,percent of total billed charges,250.38,591.17,
