HC CHROM ANAL AMNIOTIC FLUID 1 KARO REF2,3008826902,CDM,300,RC,,,,Outpatient,,,919.00,459.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,459.50,,,,,,,percent of total billed charges,1.00,781.15,
HC CHROM ANAL AMNIOTIC FLUID 1 KARO REF3,3008826903,CDM,300,RC,,,,Inpatient,,,919.00,459.50,Intergroup Services,Intergroup Services,781.15,,,,,,,percent of total billed charges,330.84,781.15,
HC CHROM ANAL AMNIOTIC FLUID 1 KARO REF3,3008826903,CDM,300,RC,,,,Outpatient,,,919.00,459.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,459.50,,,,,,,percent of total billed charges,1.00,781.15,
HC CHROM ANAL AMNIOTIC FLUID 1 KARO REF3,3008826903,CDM,300,RC,,,,Outpatient,,,919.00,459.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,781.15,
HC CHROM ANAL AMNIOTIC FLUID 1 KARO REF3,3008826903,CDM,300,RC,,,,Outpatient,,,919.00,459.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,781.15,
HC CHROM ANALYSIS ADDL HI RES STUDY REF1,3008828901,CDM,300,RC,,,,Inpatient,,,318.00,159.00,Aetna,First Health Network,208.29,,,,,,,percent of total billed charges,114.48,270.30,
HC CHROM ANALYSIS ADDL HI RES STUDY REF1,3008828901,CDM,300,RC,,,,Inpatient,,,318.00,159.00,Wyoming Seminary,Wyoming Seminary,222.60,,,,,,,percent of total billed charges,114.48,270.30,
HC CHROM ANALYSIS ADDL KARYOTYPES REF2,3008828002,CDM,300,RC,,,,Inpatient,,,204.00,102.00,Congregation of the Sister Servants,Congregation of the Sister Servants,173.40,,,,,,,percent of total billed charges,73.44,173.40,
HC CHROM ANALYSIS ADDL KARYOTYPES REF2,3008828002,CDM,300,RC,,,,Outpatient,,,204.00,102.00,Cigna,Cigna,87.48,,,,,,,percent of total billed charges,1.00,173.40,
HC CHROM ANALYSIS ADDL KARYOTYPES REF3,3008828003,CDM,300,RC,,,,Outpatient,,,204.00,102.00,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,173.40,
HC CHROM ANALYSIS ADDL KARYOTYPES REF3,3008828003,CDM,300,RC,,,,Outpatient,,,204.00,102.00,Cigna,Cigna,87.48,,,,,,,percent of total billed charges,1.00,173.40,
HC CHROM ANALYSIS ADDL KARYOTYPES REF3,3008828003,CDM,300,RC,,,,Outpatient,,,204.00,102.00,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,173.40,
HC CHROM ANALYSIS ADDL KARYOTYPES REF6,3008828006,CDM,300,RC,,,,Outpatient,,,204.00,102.00,Aetna,First Health Network,133.62,,,,,,,percent of total billed charges,1.00,173.40,
HC CHROM ANALYSIS SCORE 100 CELLS REF1,3008824901,CDM,300,RC,,,,Outpatient,,,903.00,451.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,767.55,
HC CHROM CNT 45 CELLS 2 KARYOTYPES REF1,3008826301,CDM,300,RC,,,,Outpatient,,,2078.00,1039.00,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,1766.30,
HC CHROM COUNT 15-20 CLLS 2 KARYTYP REF1,3008826201,CDM,300,RC,,,,Outpatient,,,1953.00,976.50,United Healthcare,United Healthcare - Client Specific Rate,996.03,,,,,,,percent of total billed charges,1.00,1660.05,
HC CHROM COUNT 15-20 CLLS 2 KARYTYP REF4,3008826204,CDM,300,RC,,,,Inpatient,,,1953.00,976.50,Aetna,First Health Network,1279.22,,,,,,,percent of total billed charges,703.08,1660.05,
HC CHROM COUNT 15-20 CLLS 2 KARYTYP REF4,3008826204,CDM,300,RC,,,,Outpatient,,,1953.00,976.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,1660.05,
HC CHROM IN SITU HYBRD 100-300 CLS REF39,3008827539,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,233.75,
HC CHROM IN SITU HYBRD 100-300 CLS REF40,3008827540,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Aetna,Aetna,128.70,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRD 100-300 CLS REF40,3008827540,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,233.75,
HC CHROM IN SITU HYBRID 10-30 CELLS REF1,3008827301,CDM,300,RC,,,,Inpatient,,,219.00,109.50,Intergroup Services,Intergroup Services,186.15,,,,,,,percent of total billed charges,78.84,186.15,
HC CHROM IN SITU HYBRID 10-30 CELLS REF1,3008827301,CDM,300,RC,,,,Outpatient,,,219.00,109.50,Christian Healthcare Ministries,Christian Healthcare Ministries,109.50,,,,,,,percent of total billed charges,1.00,186.15,
HC CHROM IN SITU HYBRID 100-300 CLS REF2,3008827502,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Cigna,Cigna,117.92,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300 CLS REF6,3008827506,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Blue Cross Blue Shield,Capital - Special Network Rates,67.27,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300 CLS REF7,3008827507,CDM,300,RC,,,,Inpatient,,,275.00,137.50,Intergroup Services,Intergroup Services,233.75,,,,,,,percent of total billed charges,99.00,233.75,
HC CHROM IN SITU HYBRID 100-300 CLS REF7,3008827507,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Integrated Health Plan,Integrated Health Plan,165.00,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300 CLS REF8,3008827508,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Multiplan,Multiplan/Private Health Care System,233.75,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300 CLS REF9,3008827509,CDM,300,RC,,,,Inpatient,,,275.00,137.50,Integrated Health Plan,Integrated Health Plan,165.00,,,,,,,percent of total billed charges,99.00,233.75,
HC CHROM IN SITU HYBRID 100-300 CLS REF9,3008827509,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Multiplan,Beech Street,233.75,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300 CLS REF9,3008827509,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Multiplan,Multiplan/Private Health Care System,233.75,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300 REF42,3008827542,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Integrated Health Plan,Integrated Health Plan,165.00,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF10,3008827510,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Blue Cross Blue Shield,Capital - Basic Network Rates,117.37,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF11,3008827511,CDM,300,RC,,,,Inpatient,,,275.00,137.50,Intergroup Services,Intergroup Services,233.75,,,,,,,percent of total billed charges,99.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF11,3008827511,CDM,300,RC,,,,Inpatient,,,275.00,137.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,99.00,,,,,,,percent of total billed charges,99.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF11,3008827511,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Aetna,First Health Network,180.13,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF13,3008827513,CDM,300,RC,,,,Outpatient,,,275.00,137.50,United Healthcare,United Healthcare - Client Specific Rate,140.25,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF22,3008827522,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Blue Cross Blue Shield,Capital - Basic Network Rates,117.37,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF23,3008827523,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Blue Cross Blue Shield,Capital - Special Network Rates,67.27,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF25,3008827525,CDM,300,RC,,,,Inpatient,,,275.00,137.50,Intergroup Services,Intergroup Services,233.75,,,,,,,percent of total billed charges,99.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF25,3008827525,CDM,300,RC,,,,Outpatient,,,275.00,137.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF26,3008827526,CDM,300,RC,,,,Inpatient,,,275.00,137.50,Aetna,First Health Network,180.13,,,,,,,percent of total billed charges,99.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF26,3008827526,CDM,300,RC,,,,Inpatient,,,275.00,137.50,Christian Healthcare Ministries,Christian Healthcare Ministries,137.50,,,,,,,percent of total billed charges,99.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF26,3008827526,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Christian Healthcare Ministries,Christian Healthcare Ministries,137.50,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF26,3008827526,CDM,300,RC,,,,Outpatient,,,275.00,137.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,99.00,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF27,3008827527,CDM,300,RC,,,,Inpatient,,,275.00,137.50,Christian Healthcare Ministries,Christian Healthcare Ministries,137.50,,,,,,,percent of total billed charges,99.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF29,3008827529,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Multiplan,Multiplan/Private Health Care System,233.75,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF30,3008827530,CDM,300,RC,,,,Inpatient,,,275.00,137.50,Aetna,First Health Network,180.13,,,,,,,percent of total billed charges,99.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF32,3008827532,CDM,300,RC,,,,Inpatient,,,275.00,137.50,Multiplan,Multiplan/Private Health Care System,233.75,,,,,,,percent of total billed charges,99.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF32,3008827532,CDM,300,RC,,,,Outpatient,,,275.00,137.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF33,3008827533,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Integrated Health Plan,Integrated Health Plan,165.00,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF33,3008827533,CDM,300,RC,,,,Outpatient,,,275.00,137.50,Multiplan,Multiplan/Private Health Care System,233.75,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF33,3008827533,CDM,300,RC,,,,Outpatient,,,275.00,137.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,99.00,,,,,,,percent of total billed charges,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF35,3008827535,CDM,300,RC,,,,Outpatient,,,275.00,137.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,233.75,
HC CHROM IN SITU HYBRID 100-300CLS REF36,3008827536,CDM,300,RC,,,,Outpatient,,,275.00,137.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,233.75,
HC CHROM IN SITU HYBRID MAN INITL STAIN ,3108836802,CDM,310,RC,,,,Inpatient,,,1821.00,910.50,Aetna,First Health Network,1192.76,,,,,,,percent of total billed charges,655.56,1547.85,
HC CHROM IN SITU HYBRID MAN INITL STAIN ,3108836802,CDM,310,RC,,,,Inpatient,,,1821.00,910.50,Multiplan,Multiplan/Private Health Care System,1547.85,,,,,,,percent of total billed charges,655.56,1547.85,
HC CHROM MICROARRAY COPY NUMB & SNP REF7,3008122907,CDM,300,RC,,,,Outpatient,,,6426.00,3213.00,Congregation of the Sister Servants,Congregation of the Sister Servants,5462.10,,,,,,,percent of total billed charges,1.00,5462.10,
HC CHROM MICROARRAY COPY NUMB & SNP REF7,3008122907,CDM,300,RC,,,,Outpatient,,,6426.00,3213.00,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,5462.10,
HC CHROMIUM FLUID REF3,3008249503,CDM,300,RC,,,,Outpatient,,,353.00,176.50,Integrated Health Plan,Integrated Health Plan,211.80,,,,,,,percent of total billed charges,1.00,300.05,
HC CHROMIUM PLASMA REF4,3008249504,CDM,300,RC,,,,Outpatient,,,353.00,176.50,Blue Cross Blue Shield,Capital - Special Network Rates,86.34,,,,,,,percent of total billed charges,1.00,300.05,
HC CHROMIUM REF1,3008249501,CDM,300,RC,,,,Outpatient,,,353.00,176.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,300.05,
HC CHROMOSOM MICRARRAY COPY NUM&SNP REF3,3008122903,CDM,300,RC,,,,Outpatient,,,6426.00,3213.00,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,5462.10,
HC CHROMOSOM MICRARRAY COPY NUM&SNP REF3,3008122903,CDM,300,RC,,,,Outpatient,,,6426.00,3213.00,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,5462.10,
HC CHROMOSOM MICRARRAY COPY NUM&SNP REF3,3008122903,CDM,300,RC,,,,Outpatient,,,6426.00,3213.00,Wyoming Seminary,Wyoming Seminary,4498.20,,,,,,,percent of total billed charges,1.00,5462.10,
HC CHROMOSOMAL MICROARRAY ANAL INV REF6,3008122906,CDM,300,RC,,,,Outpatient,,,6426.00,3213.00,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,5462.10,
HC CHROMOSOME ANAL 20-25 CELLS REF3,3008826403,CDM,300,RC,,,,Inpatient,,,1014.00,507.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,365.04,,,,,,,percent of total billed charges,365.04,861.90,
HC CHROMOSOME ANAL 20-25 CELLS REF3,3008826403,CDM,300,RC,,,,Outpatient,,,1014.00,507.00,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,861.90,
HC CHROMOSOME ANALYSIS 20-25 CELLS REF1,3008826401,CDM,300,RC,,,,Outpatient,,,1014.00,507.00,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,861.90,
HC CHROMOSOME ANALYSIS 20-25 CELLS REF1,3008826401,CDM,300,RC,,,,Outpatient,,,1014.00,507.00,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,861.90,
HC CHROMOSOME ANALYSIS 20-25 CELLS REF4,3008826404,CDM,300,RC,,,,Outpatient,,,1014.00,507.00,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,861.90,
HC CHROMOSOME ANALYSIS 20-25 CELLS REF4,3008826404,CDM,300,RC,,,,Outpatient,,,1014.00,507.00,Multiplan,Multiplan/Private Health Care System,861.90,,,,,,,percent of total billed charges,1.00,861.90,
HC CHROMOSOME TISSUE BX REF1,3008823301,CDM,300,RC,,,,Outpatient,,,1661.00,830.50,Aetna,First Health Network,1087.96,,,,,,,percent of total billed charges,1.00,1411.85,
HC CHROMOSOME TISSUE BX REF1,3008823301,CDM,300,RC,,,,Outpatient,,,1661.00,830.50,Christian Healthcare Ministries,Christian Healthcare Ministries,830.50,,,,,,,percent of total billed charges,1.00,1411.85,
HC CHRONIC PANCREATITIS PANEL LVL6 REF53,3008140553,CDM,300,RC,,,,Outpatient,,,1750.00,875.00,Aetna,Aetna,819.00,,,,,,,percent of total billed charges,1.00,1487.50,
HC CILIARY TRANSSCLERAL THERAPY,5106671001,CDM,510,RC,66710,CPT,,Outpatient,,,5839.00,2919.50,Wire Rope,Wire Rope,3990.52,,,,,,,fee schedule,1.00,11742.00,170.00% of Medicare
HC CINACALCET 30MG TABS,6360060405,CDM,636,RC,J0604,HCPCS,,Outpatient,,,5.38,2.69,Cigna,Cigna,2.31,,,,,,,percent of total billed charges,1.00,4.57,
HC CINACALCET HCL 60MG TABS,6360060404,CDM,636,RC,J0604,HCPCS,,Outpatient,,,9.68,4.84,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,8.23,
HC CINACALCET HCL 60MG TABS,6360060404,CDM,636,RC,J0604,HCPCS,,Outpatient,,,9.68,4.84,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,8.23,
HC CIRCUMCISION,5105415001,CDM,510,RC,54150,CPT,,Outpatient,,,3540.00,1770.00,Blue Cross Blue Shield,Capital - Basic Network Rates,1510.87,,,,,,,percent of total billed charges,1.00,10324.05,
HC CIRCUMCISION,5105415001,CDM,510,RC,54150,CPT,,Outpatient,,,3540.00,1770.00,Blue Cross Blue Shield,Capital - Enhanced Network Rates,1237.23,,,,,,,percent of total billed charges,1.00,10324.05,
HC CITRATE URINE REF2,3008250702,CDM,300,RC,,,,Outpatient,,,371.00,185.50,Multiplan,Multiplan/Private Health Care System,315.35,,,,,,,percent of total billed charges,1.00,315.35,
HC CITRATE URINE REF2,3008250702,CDM,300,RC,,,,Outpatient,,,371.00,185.50,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,315.35,
HC CITRATE URINE REF3,3008250703,CDM,300,RC,,,,Outpatient,,,371.00,185.50,Blue Cross Blue Shield,Capital - Special Network Rates,90.75,,,,,,,percent of total billed charges,1.00,315.35,
HC CITRATE URINE REF4,3008250704,CDM,300,RC,,,,Inpatient,,,371.00,185.50,Aetna,First Health Network,243.01,,,,,,,percent of total billed charges,133.56,315.35,
HC CITRATE URINE REF4,3008250704,CDM,300,RC,,,,Inpatient,,,371.00,185.50,Integrated Health Plan,Integrated Health Plan,222.60,,,,,,,percent of total billed charges,133.56,315.35,
HC CK-MB,3008255301,CDM,300,RC,,,,Outpatient,,,75.00,37.50,Blue Cross Blue Shield,Capital - Basic Network Rates,32.01,,,,,,,percent of total billed charges,1.00,63.75,
HC CK-TOTAL REF1,3008255002,CDM,300,RC,,,,Inpatient,,,104.00,52.00,Intergroup Services,Intergroup Services,88.40,,,,,,,percent of total billed charges,37.44,88.40,
HC CK-TOTAL REF1,3008255002,CDM,300,RC,,,,Outpatient,,,104.00,52.00,Congregation of the Sister Servants,Congregation of the Sister Servants,88.40,,,,,,,percent of total billed charges,1.00,88.40,
HC CLL IGVH MUTATION ANALYSIS REF1,3008126301,CDM,300,RC,,,,Outpatient,,,2961.00,1480.50,Cigna,Cigna,1269.68,,,,,,,percent of total billed charges,1.00,2516.85,
HC CLOSED TX CLAVICLE FX W/MAN (ED),4502350501,CDM,450,RC,23505,CPT,,Inpatient,,,4010.00,2005.00,Integrated Health Plan,Integrated Health Plan,2406.00,,,,,,,percent of total billed charges,1443.60,3408.50,
HC CLOSED TX CLAVICLE FX W/MAN (ED),4502350501,CDM,450,RC,23505,CPT,,Inpatient,,,4010.00,2005.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,2005.00,,,,,,,percent of total billed charges,1443.60,3408.50,
HC CLOSED TX CLAVICLE FX W/MAN (ED),4502350501,CDM,450,RC,23505,CPT,50,Inpatient,,,6015.00,3007.50,Christian Healthcare Ministries,Christian Healthcare Ministries,3007.50,,,,,,,percent of total billed charges,2165.40,5112.75,
HC CLOSED TX CLAVICLE FX W/O MAN (ED),4502350001,CDM,450,RC,23500,CPT,,Inpatient,,,3212.00,1606.00,Wyoming Seminary,Wyoming Seminary,2248.40,,,,,,,percent of total billed charges,1156.32,2730.20,
HC CLOSED TX CLAVICLE FX W/O MAN (ED),4502350001,CDM,450,RC,23500,CPT,50,Inpatient,,,4818.00,2409.00,Christian Healthcare Ministries,Christian Healthcare Ministries,2409.00,,,,,,,percent of total billed charges,1734.48,4095.30,
HC CLOSED TX CLAVICLE FX W/O MAN,5102350001,CDM,510,RC,23500,CPT,,Outpatient,,,3212.00,1606.00,Geisinger Health Plan,Geisinger Health Plan - Commercial,883.38,,,,,,,fee schedule,1.00,2730.20,362.72% of Medicare
HC CLOSED TX CLAVICLE FX W/O MAN,5102350001,CDM,510,RC,23500,CPT,,Outpatient,,,3212.00,1606.00,Integrated Health Plan,Integrated Health Plan,1927.20,,,,,,,percent of total billed charges,1.00,2730.20,
HC CLOSED TX CLAVICLE FX W/O MAN,5102350001,CDM,510,RC,23500,CPT,,Outpatient,,,3212.00,1606.00,Intergroup Services,Intergroup Services,2730.20,,,,,,,percent of total billed charges,1.00,2730.20,
HC CLOSED TX CLAVICLE FX W/O MAN,5102350001,CDM,510,RC,23500,CPT,50,Outpatient,,,4818.00,2409.00,Blue Cross Blue Shield,Capital Blue Cross Blue Journey - Medicare Advantage,245.98,,,,,,,fee schedule,1.00,4095.30,101.00% of Medicare
HC CLOSED TX CLAVICLE FX W/O MAN,5102350001,CDM,510,RC,23500,CPT,50,Outpatient,,,4818.00,2409.00,Geisinger Health Plan,Geisinger Health Plan - Commercial,883.38,,,,,,,fee schedule,1.00,4095.30,362.72% of Medicare
HC CLOSED TX CLAVICLE FX W/O MAN,5102350001,CDM,510,RC,23500,CPT,50,Outpatient,,,4818.00,2409.00,Medicare,Black Lung - Medicare Advantage,275.20,,,,,,,fee schedule,1.00,4095.30,113.00% of Medicare
HC CLOSED TX NOSE FX MANIP W/STABL,5102132001,CDM,510,RC,21320,CPT,,Inpatient,,,8183.00,4091.50,Christian Healthcare Ministries,Christian Healthcare Ministries,4091.50,,,,,,,percent of total billed charges,2945.88,6955.55,
HC CLOSED TX NOSE FX MANIP W/STABL,5102132001,CDM,510,RC,21320,CPT,,Outpatient,,,8183.00,4091.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,4091.50,,,,,,,percent of total billed charges,1.00,16374.49,
HC CLOSED TX NOSE FX MANIP WO STABL (ED),4502131501,CDM,450,RC,21315,CPT,,Outpatient,,,3813.00,1906.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,1372.68,,,,,,,percent of total billed charges,1.00,7663.01,
HC CLOSED TX STERNUM FRACTURE (ED),4502182001,CDM,450,RC,21820,CPT,,Inpatient,,,817.00,408.50,Aetna,First Health Network,535.13,,,,,,,percent of total billed charges,294.12,694.45,
HC CLOSED TX STERNUM FRACTURE (ED),4502182001,CDM,450,RC,21820,CPT,,Outpatient,,,817.00,408.50,Multiplan,Multiplan/Private Health Care System,694.45,,,,,,,percent of total billed charges,1.00,1218.25,
HC CLOSED TX STERNUM FRACTURE (ED),4502182001,CDM,450,RC,21820,CPT,,Outpatient,,,817.00,408.50,United Healthcare,United Healthcare - All Payer Rate,360.30,,,,,,,percent of total billed charges,1.00,1218.25,
HC CLOSED TX VERT FX W/MAN (ED),4502231501,CDM,450,RC,22315,CPT,,Outpatient,,,7663.00,3831.50,Geisinger Health Plan,Geisinger Health Plan - Gold - Medicare Advantage,3230.55,,,,,,,fee schedule,1.00,16159.85,100.00% of Medicare
HC CLOSED TX VERT FX W/O MAN (ED),4502231001,CDM,450,RC,22310,CPT,,Inpatient,,,1110.00,555.00,North Central Secure Treatment Unit,North Central Secure Treatment Unit,399.60,,,,,,,percent of total billed charges,399.60,943.50,
HC CLOSED TX VERT FX W/O MAN (ED),4502231001,CDM,450,RC,22310,CPT,,Outpatient,,,1110.00,555.00,UPMC for Life,UPMC For Life - Medicare Advantage,255.72,,,,,,,fee schedule,1.00,1218.25,105.00% of Medicare
HC CLOSED TX VERT FX W/O MAN,5102231001,CDM,510,RC,22310,CPT,,Inpatient,,,1110.00,555.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,555.00,,,,,,,percent of total billed charges,399.60,943.50,
HC CLOSURE LACRIMAL PUNCTUM PLUG,5106876101,CDM,510,RC,68761,CPT,,Inpatient,,,1765.00,882.50,Intergroup Services,Intergroup Services,1500.25,,,,,,,percent of total billed charges,635.40,1500.25,
HC CLOSURE LACRIMAL PUNCTUM PLUG,5106876101,CDM,510,RC,68761,CPT,,Outpatient,,,1765.00,882.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,882.50,,,,,,,percent of total billed charges,1.00,1567.61,
HC CLOSURE LACRIMAL PUNCTUM PLUG,5106876101,CDM,510,RC,68761,CPT,50,Outpatient,,,2648.00,1324.00,Blue Cross Blue Shield,Capital - Basic Network Rates,1130.17,,,,,,,percent of total billed charges,1.00,2250.80,
HC CLOSURE LACRIMAL PUNCTUM PLUG,5106876101,CDM,510,RC,68761,CPT,50,Outpatient,,,2648.00,1324.00,UPMC for Life,UPMC For Life - Medicare Advantage,329.05,,,,,,,fee schedule,1.00,2250.80,105.00% of Medicare
HC CLOSURE LACRIMAL PUNCTUM,5106876001,CDM,510,RC,68760,CPT,,Outpatient,,,1825.00,912.50,Intergroup Services,Intergroup Services,1551.25,,,,,,,percent of total billed charges,1.00,1567.61,
HC CLOSURE LACRIMAL PUNCTUM,5106876001,CDM,510,RC,68760,CPT,50,Outpatient,,,2738.00,1369.00,Congregation of the Sister Servants,Congregation of the Sister Servants,2327.30,,,,,,,percent of total billed charges,1.00,2327.30,
HC CLOSURE LACRIMAL PUNCTUM,5106876001,CDM,510,RC,68760,CPT,50,Outpatient,,,2738.00,1369.00,Shepard International Health Care,Shepard International Health Care - Allegheny International,1369.00,,,,,,,percent of total billed charges,1.00,2327.30,
HC CLOTTING FUNCTIONAL ACTIVITY TEG C/L,3008539702,CDM,300,RC,,,,Outpatient,,,235.00,117.50,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.03,,,,,,,fee schedule,1.00,199.75,
HC CLOZAPINE REF1,3008015901,CDM,300,RC,,,,Outpatient,,,74.00,37.00,Blue Cross Blue Shield,Capital - Enhanced Network Rates,25.86,,,,,,,percent of total billed charges,1.00,62.90,
HC CLOZAPINE REF1,3008015901,CDM,300,RC,,,,Outpatient,,,74.00,37.00,Blue Cross Blue Shield,Capital - Special Network Rates,18.10,,,,,,,percent of total billed charges,1.00,62.90,
HC CLOZAPINE REF1,3008015901,CDM,300,RC,,,,Outpatient,,,74.00,37.00,Intergroup Services,Intergroup Services,62.90,,,,,,,percent of total billed charges,1.00,62.90,
HC CLSD FOOT JNT DSLCTN W/O ANES (ED),4502857001,CDM,450,RC,28570,CPT,,Outpatient,,,634.00,317.00,Carelon,Carelon - Behavioral Health,268.00,,,,,,,other,1.00,1218.25,paid for each unique service date
HC CLSD FOOT JNT DSLCTN W/O ANES (ED),4502857001,CDM,450,RC,28570,CPT,,Outpatient,,,634.00,317.00,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.03,,,,,,,fee schedule,1.00,1218.25,
HC CLSD FOOT JNT DSLCTN W/O ANES (ED),4502857001,CDM,450,RC,28570,CPT,,Outpatient,,,634.00,317.00,Integrated Health Plan,Integrated Health Plan,380.40,,,,,,,percent of total billed charges,1.00,1218.25,
HC CLSD FOOT JNT DSLCTN W/O ANES (ED),4502857001,CDM,450,RC,28570,CPT,,Outpatient,,,634.00,317.00,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,1218.25,
