CATH HEMOSPLIT AIRGUARD 14.5F,6065652,LOCAL,278,RC,C1750,HCPCS,,Outpatient,,,2080.00,1040.00,Blue Cross Blue Shield,Capital - Basic Network Rates,887.74,,,,,,,percent of total billed charges,1.00,1768.00,
CATH HEMOSPLT DIAL 27CM,6034521,LOCAL,278,RC,C1750,HCPCS,,Outpatient,,,11809.98,5904.99,Blue Cross Blue Shield,Capital - Enhanced Network Rates,4127.59,,,,,,,percent of total billed charges,1.00,10038.48,
CATH HEMOSPLT DIAL 27CM,6034521,LOCAL,278,RC,C1750,HCPCS,,Outpatient,,,11809.98,5904.99,Cigna,Cigna,5064.12,,,,,,,percent of total billed charges,1.00,10038.48,
CATH HEMOSTAR 16FR 42CM,196332,LOCAL,278,RC,C1750,HCPCS,,Outpatient,,,12642.50,6321.25,North Central Secure Treatment Unit,North Central Secure Treatment Unit,4551.30,,,,,,,percent of total billed charges,1.00,10746.13,
CATH HEMOSTAR XK 16FR 42CM,6064375,LOCAL,278,RC,C1750,HCPCS,,Outpatient,,,2821.00,1410.50,Wyoming Seminary,Wyoming Seminary,1974.70,,,,,,,percent of total billed charges,1.00,2397.85,
CATH HERMETRIC LUMB 80CM,6086646,LOCAL,278,RC,C1729,HCPCS,,Inpatient,,,1474.20,737.10,Multiplan,Multiplan/Private Health Care System,1253.07,,,,,,,percent of total billed charges,530.71,1253.07,
CATH HEX LG CURVE 6X110CM,193149,LOCAL,278,RC,C1730,HCPCS,,Outpatient,,,999.96,499.98,Blue Cross Blue Shield,Capital - Special Network Rates,244.59,,,,,,,percent of total billed charges,1.00,849.97,
CATH HICK 12.5F 3LUM 0600650,6048659,LOCAL,278,RC,C1751,HCPCS,,Inpatient,,,1421.55,710.78,Aetna,First Health Network,931.12,,,,,,,percent of total billed charges,511.76,1208.32,
CATH HICK 12.5F 3LUM 0600650,6048659,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1421.55,710.78,Aetna,Aetna,665.29,,,,,,,percent of total billed charges,1.00,1208.32,
CATH HICK 12.5F 3LUM 0600650,6048659,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1421.55,710.78,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,1208.32,
CATH HICKMAN 12FR 0600620,6047287,LOCAL,278,RC,C1750,HCPCS,,Inpatient,,,2173.60,1086.80,Integrated Health Plan,Integrated Health Plan,1304.16,,,,,,,percent of total billed charges,782.50,1847.56,
CATH HICKMAN INTRO KIT 9.6FR,6084334,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,2459.99,1229.99,Aetna,Aetna,1151.28,,,,,,,percent of total billed charges,1.00,2090.99,
CATH HICKMAN MICRO 19CM,268604,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,2818.40,1409.20,Christian Healthcare Ministries,Christian Healthcare Ministries,1409.20,,,,,,,percent of total billed charges,1.00,2395.64,
CATH HICKMAN TRIP LUMEN 10FR,6064370,LOCAL,278,RC,C1750,HCPCS,,Outpatient,,,1722.50,861.25,United Healthcare,United Healthcare - All Payer Rate,759.62,,,,,,,percent of total billed charges,1.00,1464.13,
CATH HSPLIT 14.5FR 31CM STRGHT,6064372,LOCAL,278,RC,C1750,HCPCS,,Outpatient,,,3981.90,1990.95,UPMC For You,UPMC For You - Managed Medicaid,1592.76,,,,,,,percent of total billed charges,1.00,3384.61,Paid In Addition Excess of Threshold
CATH HYDRGLIDE THORACIC 20FR,6064889,LOCAL,278,RC,C1729,HCPCS,,Inpatient,,,124.86,62.43,Congregation of the Sister Servants,Congregation of the Sister Servants,106.14,,,,,,,percent of total billed charges,44.95,106.14,
CATH HYDRGLIDE THORACIC 20FR,6064889,LOCAL,278,RC,C1729,HCPCS,,Outpatient,,,124.86,62.43,Aetna,First Health Network,81.79,,,,,,,percent of total billed charges,1.00,106.14,
CATH HYDRGLIDE THORACIC 20FR,6064889,LOCAL,278,RC,C1729,HCPCS,,Outpatient,,,124.86,62.43,Cigna,Cigna,53.54,,,,,,,percent of total billed charges,1.00,106.14,
CATH IAB FIBEROPTIX ULTRA 8 SC: 8FR 40CC,306980,LOCAL,278,RC,,,,Outpatient,,,9249.50,4624.75,Cigna,Cigna,3966.19,,,,,,,percent of total billed charges,1.00,7862.07,
CATH IAB FIBEROPTIX ULTRA 8 SC: 8FR 50CC,306981,LOCAL,278,RC,,,,Outpatient,,,9249.50,4624.75,Blue Cross Blue Shield,Capital - Enhanced Network Rates,3232.70,,,,,,,percent of total billed charges,1.00,7862.07,
CATH IAB FIBEROPTIX ULTRA 8 SC: 8FR 50CC,306981,LOCAL,278,RC,,,,Outpatient,,,9249.50,4624.75,Blue Cross Blue Shield,Capital - Special Network Rates,2262.43,,,,,,,percent of total billed charges,1.00,7862.07,
CATH IABP SENSATION 50CC FIBER,180560,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,6600.10,3300.05,Wyoming Seminary,Wyoming Seminary,4620.07,,,,,,,percent of total billed charges,2376.04,5610.09,
CATH IABP SENSATION 50CC FIBER,180560,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,6600.10,3300.05,Congregation of the Sister Servants,Congregation of the Sister Servants,5610.09,,,,,,,percent of total billed charges,1.00,5610.09,
CATH IMA LA 90CM 6FR,6055645,LOCAL,278,RC,C1887,HCPCS,,Inpatient,,,286.65,143.32,Aetna,First Health Network,187.76,,,,,,,percent of total billed charges,103.19,243.65,
CATH IMPRESS 5FR X 75CM AZYGOS RIGHT,306842,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,4208.75,2104.38,Aetna,Aetna,1969.70,,,,,,,percent of total billed charges,1.00,3577.44,
CATH IMPRESS 5FRX65CM,88368,LOCAL,278,RC,C1887,HCPCS,,Inpatient,,,81.25,40.63,Integrated Health Plan,Integrated Health Plan,48.75,,,,,,,percent of total billed charges,29.25,69.06,
CATH IMPRESS 5FRX65CM,88368,LOCAL,278,RC,C1887,HCPCS,,Inpatient,,,81.25,40.63,Multiplan,Beech Street,69.06,,,,,,,percent of total billed charges,29.25,69.06,
CATH IMPRESS 5FRX65CM,88368,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,81.25,40.63,Blue Cross Blue Shield,Capital - Basic Network Rates,34.68,,,,,,,percent of total billed charges,1.00,69.06,
CATH IMPRESS 5FRX65CM,88368,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,81.25,40.63,Multiplan,Beech Street,69.06,,,,,,,percent of total billed charges,1.00,69.06,
CATH IMPRESS COBRA 1 5FRX65CM,6102301,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,81.25,40.63,North Central Secure Treatment Unit,North Central Secure Treatment Unit,29.25,,,,,,,percent of total billed charges,1.00,69.06,
CATH IMPRESS COBRA 2 5FRX65CM,6102302,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,81.25,40.63,Aetna,First Health Network,53.22,,,,,,,percent of total billed charges,1.00,69.06,
CATH IMPRESS MOD 4FR X 80CM,251676,LOCAL,278,RC,C1887,HCPCS,,Inpatient,,,81.25,40.63,Christian Healthcare Ministries,Christian Healthcare Ministries,40.63,,,,,,,percent of total billed charges,29.25,69.06,
CATH INDIGO 8 115CM XTORQ,184489,LOCAL,278,RC,C1757,HCPCS,,Outpatient,,,22067.50,11033.75,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,18757.38,
CATH INDIGO 8 STRAIGHT,138850,LOCAL,278,RC,C1757,HCPCS,,Outpatient,,,21157.50,10578.75,Cigna,Cigna,9072.34,,,,,,,percent of total billed charges,1.00,17983.88,
CATH INF 4103701,180342,LOCAL,278,RC,C1751,HCPCS,,Inpatient,,,747.50,373.75,Aetna,First Health Network,489.61,,,,,,,percent of total billed charges,269.10,635.38,
CATH INF 41039-01,180364,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,585.00,292.50,Cigna,Cigna,250.85,,,,,,,percent of total billed charges,1.00,497.25,
CATH INF AL1 100CM 6FR,6054915,LOCAL,278,RC,,,,Inpatient,,,143.00,71.50,Integrated Health Plan,Integrated Health Plan,85.80,,,,,,,percent of total billed charges,51.48,121.55,
CATH INF AL1 100CM 6FR,6054915,LOCAL,278,RC,,,,Outpatient,,,143.00,71.50,Wyoming Seminary,Wyoming Seminary,100.10,,,,,,,percent of total billed charges,1.00,121.55,
CATH INF MTI 135X30 41060-01,180369,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,767.00,383.50,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,651.95,
CATH INFINITI 4FR JR35,6073287,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,Blue Cross Blue Shield,Capital - Special Network Rates,13.28,,,,,,,percent of total billed charges,1.00,46.13,
CATH INFINITI TL 5F JL 6.0,111100,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,Aetna,Aetna,25.40,,,,,,,percent of total billed charges,1.00,46.13,
CATH INFINITI TL 5F LCB,6017170,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,Aetna,Aetna,25.40,,,,,,,percent of total billed charges,1.00,46.13,
CATH INFINITI TL 5F LCB,6017170,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,Congregation of the Sister Servants,Congregation of the Sister Servants,46.13,,,,,,,percent of total billed charges,1.00,46.13,
CATH INFINITI TL 5F LCB,6017170,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,United Healthcare,United Healthcare - All Payer Rate,23.94,,,,,,,percent of total billed charges,1.00,46.13,
CATH INFINITI TL 6F 3DRC,6017191,LOCAL,278,RC,,,,Inpatient,,,54.28,27.14,Integrated Health Plan,Integrated Health Plan,32.57,,,,,,,percent of total billed charges,19.54,46.13,
CATH INFINITI TL 6F 3DRC,6017191,LOCAL,278,RC,,,,Inpatient,,,54.28,27.14,Wyoming Seminary,Wyoming Seminary,37.99,,,,,,,percent of total billed charges,19.54,46.13,
CATH INFINITI TL 6F 3DRC,6017191,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,46.13,
CATH INFINITI TL 6F JL 3.5,6017174,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,46.13,
CATH INFINITI TL 6F JR 4.0,6017177,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,Blue Cross Blue Shield,Capital - Enhanced Network Rates,18.97,,,,,,,percent of total billed charges,1.00,46.13,
CATH INFINITI TL 6F JR 4.0,6017177,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,46.13,
CATH INFINITI TL 6F JR 4.0,6017177,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,UPMC For You,UPMC For You - Managed Medicaid,1.18,,,,,,,fee schedule,1.00,46.13,
CATH INFINITI TL 6F MPA2 SH,6017182,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,Aetna,Aetna,25.40,,,,,,,percent of total billed charges,1.00,46.13,
CATH INFINITI TL 6F PIG,6017187,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,Christian Healthcare Ministries,Christian Healthcare Ministries,27.14,,,,,,,percent of total billed charges,1.00,46.13,
CATH INFINITI TL 6F PIG,6017187,LOCAL,278,RC,,,,Outpatient,,,54.28,27.14,United Healthcare,United Healthcare - All Payer Rate,23.94,,,,,,,percent of total billed charges,1.00,46.13,
CATH INFLTN DVC ENCORE 15 106,6019160,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,260.00,130.00,Intergroup Services,Intergroup Services,221.00,,,,,,,percent of total billed charges,1.00,221.00,
CATH INFUS 5FRX135X50 12401816,6030874,LOCAL,278,RC,C1757,HCPCS,,Outpatient,,,950.30,475.15,Congregation of the Sister Servants,Congregation of the Sister Servants,807.75,,,,,,,percent of total billed charges,1.00,807.75,
CATH INFUS 5FRX135X50 12401816,6030874,LOCAL,278,RC,C1757,HCPCS,,Outpatient,,,950.30,475.15,Jefferson Health Plan,Jefferson Health Plan - Managed Medicaid,1.20,,,,,,,fee schedule,1.00,807.75,
CATH INFUSION 4103801,180365,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,585.00,292.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,497.25,
CATH INFUSION 5F X 45 X 20CM,6063907,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,585.00,292.50,United Healthcare,United Healthcare - Client Specific Rate,298.35,,,,,,,percent of total billed charges,1.00,497.25,
CATH INFUSION 5F X 90 X 10CM,180317,LOCAL,278,RC,C1751,HCPCS,,Inpatient,,,1072.50,536.25,Wyoming Seminary,Wyoming Seminary,750.75,,,,,,,percent of total billed charges,386.10,911.63,
CATH INFUSION 5F X 90 X 10CM,180317,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1072.50,536.25,Blue Cross Blue Shield,Capital - Enhanced Network Rates,374.84,,,,,,,percent of total billed charges,1.00,911.63,
CATH INFUSION 5F X 90 X 10CM,180317,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1072.50,536.25,Blue Cross Blue Shield,Capital - Special Network Rates,262.33,,,,,,,percent of total billed charges,1.00,911.63,
CATH INFUSION 5F X 90 X 10CM,180317,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1072.50,536.25,Congregation of the Sister Servants,Congregation of the Sister Servants,911.63,,,,,,,percent of total billed charges,1.00,911.63,
CATH INFUSION 5F X 90 X 10CM,180317,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1072.50,536.25,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,911.63,
CATH INFUSION 5F X 90 X 20CM,180318,LOCAL,278,RC,C1751,HCPCS,,Inpatient,,,1072.50,536.25,Intergroup Services,Intergroup Services,911.63,,,,,,,percent of total billed charges,386.10,911.63,
CATH INFUSION 5F X 90 X 40CM,6063918,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1072.50,536.25,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,911.63,
CATH INFUSION 5F X 90 X 40CM,6063918,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1072.50,536.25,Multiplan,Multiplan/Private Health Care System,911.63,,,,,,,percent of total billed charges,1.00,911.63,
CATH INFUSION 5F X 90 X 40CM,6063918,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1072.50,536.25,United Healthcare,United Healthcare - Client Specific Rate,546.98,,,,,,,percent of total billed charges,1.00,911.63,
CATH INFUSION 5F X 90 X 50CM,6063919,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1072.50,536.25,Blue Cross Blue Shield,Capital - Enhanced Network Rates,374.84,,,,,,,percent of total billed charges,1.00,911.63,
CATH INFUSION 5F X 90 X 50CM,6063919,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1072.50,536.25,Blue Cross Blue Shield,Capital - Special Network Rates,262.33,,,,,,,percent of total billed charges,1.00,911.63,
CATH INFUSION 5F X 90 X 50CM,6063919,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1072.50,536.25,United Healthcare,United Healthcare - Client Specific Rate,546.98,,,,,,,percent of total billed charges,1.00,911.63,
CATH IV INTRA WSTY 19GX12,6028084,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,263.83,131.92,Integrated Health Plan,Integrated Health Plan,158.30,,,,,,,percent of total billed charges,1.00,224.26,
CATH IVL5FRX3MMX4MMX135CM,138912,LOCAL,278,RC,C1761,HCPCS,,Inpatient,,,17875.00,8937.50,Multiplan,Multiplan/Private Health Care System,15193.75,,,,,,,percent of total billed charges,6435.00,15193.75,
CATH IVL5FRX3MMX4MMX135CM,138912,LOCAL,278,RC,C1761,HCPCS,,Outpatient,,,17875.00,8937.50,Blue Cross Blue Shield,Capital - Special Network Rates,4372.23,,,,,,,percent of total billed charges,1.00,15193.75,
CATH JCL3.5 LA 100CM 7FR,6055239,LOCAL,278,RC,C1887,HCPCS,,Inpatient,,,286.65,143.32,Multiplan,Multiplan/Private Health Care System,243.65,,,,,,,percent of total billed charges,103.19,243.65,
CATH JL35 LA 100CM 7FR,6059827,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,286.65,143.32,Integrated Health Plan,Integrated Health Plan,171.99,,,,,,,percent of total billed charges,1.00,243.65,
CATH JL35 LA 100CM 7FR,6059827,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,286.65,143.32,United Healthcare,United Healthcare - All Payer Rate,126.41,,,,,,,percent of total billed charges,1.00,243.65,
CATH JUGULAR DUAL LUM 26FR,127193,LOCAL,278,RC,,,,Inpatient,,,15925.00,7962.50,Multiplan,Multiplan/Private Health Care System,13536.25,,,,,,,percent of total billed charges,5733.00,13536.25,
CATH JUGULAR DUAL LUM 26FR,127193,LOCAL,278,RC,,,,Inpatient,,,15925.00,7962.50,Wyoming Seminary,Wyoming Seminary,11147.50,,,,,,,percent of total billed charges,5733.00,13536.25,
CATH JUGULAR DUAL LUM 26FR,127193,LOCAL,278,RC,,,,Outpatient,,,15925.00,7962.50,Multiplan,Multiplan/Private Health Care System,13536.25,,,,,,,percent of total billed charges,1.00,13536.25,
CATH JUGULAR DUAL LUM 28FR,127194,LOCAL,278,RC,,,,Outpatient,,,15925.00,7962.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,13536.25,
CATH JUGULAR DUAL LUM 28FR,127194,LOCAL,278,RC,,,,Outpatient,,,15925.00,7962.50,Wyoming Seminary,Wyoming Seminary,11147.50,,,,,,,percent of total billed charges,1.00,13536.25,
CATH JUGULAR DUAL LUM 30FR,127195,LOCAL,278,RC,,,,Inpatient,,,15925.00,7962.50,Intergroup Services,Intergroup Services,13536.25,,,,,,,percent of total billed charges,5733.00,13536.25,
CATH JUGULAR DUAL LUM 30FR,127195,LOCAL,278,RC,,,,Inpatient,,,15925.00,7962.50,Multiplan,Beech Street,13536.25,,,,,,,percent of total billed charges,5733.00,13536.25,
CATH JUGULAR DUAL LUM 30FR,127195,LOCAL,278,RC,,,,Outpatient,,,15925.00,7962.50,Blue Cross Blue Shield,Capital - Special Network Rates,3895.26,,,,,,,percent of total billed charges,1.00,13536.25,
CATH JUGULAR DUAL LUM 32FR,127196,LOCAL,278,RC,,,,Outpatient,,,15600.00,7800.00,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,13260.00,
CATH JUGULAR DUAL LUM 32FR,127196,LOCAL,278,RC,,,,Outpatient,,,15600.00,7800.00,Intergroup Services,Intergroup Services,13260.00,,,,,,,percent of total billed charges,1.00,13260.00,
CATH KIT PLACEMENT PERITX,201525,LOCAL,278,RC,C1729,HCPCS,,Inpatient,,,5222.10,2611.05,Congregation of the Sister Servants,Congregation of the Sister Servants,4438.79,,,,,,,percent of total billed charges,1879.96,4438.79,
CATH KUMPE SOFT VU 4FRX100CM,84713,LOCAL,278,RC,,,,Outpatient,,,223.60,111.80,Congregation of the Sister Servants,Congregation of the Sister Servants,190.06,,,,,,,percent of total billed charges,1.00,190.06,
CATH LA AL10 100CM 6FR,6054923,LOCAL,278,RC,C1887,HCPCS,,Inpatient,,,286.65,143.32,Multiplan,Multiplan/Private Health Care System,243.65,,,,,,,percent of total billed charges,103.19,243.65,
CATH LA AL20 100CM 6FR,6054924,LOCAL,278,RC,C1887,HCPCS,,Inpatient,,,286.65,143.32,Integrated Health Plan,Integrated Health Plan,171.99,,,,,,,percent of total billed charges,103.19,243.65,
CATH LA AL20 100CM 6FR,6054924,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,286.65,143.32,Cigna,Cigna,122.92,,,,,,,percent of total billed charges,1.00,243.65,
CATH LA AL20 100CM 6FR,6054924,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,286.65,143.32,Intergroup Services,Intergroup Services,243.65,,,,,,,percent of total billed charges,1.00,243.65,
CATH LA EB35 100CM 6FR,6054919,LOCAL,278,RC,C1887,HCPCS,,Inpatient,,,286.65,143.32,Wyoming Seminary,Wyoming Seminary,200.65,,,,,,,percent of total billed charges,103.19,243.65,
CATH LA EB35 100CM 6FR,6054919,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,286.65,143.32,Intergroup Services,Intergroup Services,243.65,,,,,,,percent of total billed charges,1.00,243.65,
CATH LA EB35 100CM 6FR,6054919,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,286.65,143.32,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,243.65,
CATH LA EB375 100CM 6FR,6054920,LOCAL,278,RC,C1887,HCPCS,,Inpatient,,,286.65,143.32,Multiplan,Beech Street,243.65,,,,,,,percent of total billed charges,103.19,243.65,
CATH LA IMA 100CM 5FR,6055229,LOCAL,278,RC,C1887,HCPCS,,Inpatient,,,286.65,143.32,Aetna,First Health Network,187.76,,,,,,,percent of total billed charges,103.19,243.65,
CATH LA IMA JCL35 100CM 5FR,6055230,LOCAL,278,RC,C1887,HCPCS,,Inpatient,,,286.65,143.32,Aetna,First Health Network,187.76,,,,,,,percent of total billed charges,103.19,243.65,
CATH LA IMA JCL35 100CM 5FR,6055230,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,286.65,143.32,Multiplan,Multiplan/Private Health Care System,243.65,,,,,,,percent of total billed charges,1.00,243.65,
CATH LA JCL35 SH 100CM 6FR,6054922,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,286.65,143.32,Cigna,Cigna,122.92,,,,,,,percent of total billed charges,1.00,243.65,
CATH LANGSTON DUAL LUMEN 6F,6044202,LOCAL,278,RC,C1887,HCPCS,,Inpatient,,,1072.50,536.25,Multiplan,Multiplan/Private Health Care System,911.63,,,,,,,percent of total billed charges,386.10,911.63,
CATH LASSO 2MM,6047656,LOCAL,278,RC,C1731,HCPCS,,Outpatient,,,16783.00,8391.50,North Central Secure Treatment Unit,North Central Secure Treatment Unit,6041.88,,,,,,,percent of total billed charges,1.00,14265.55,
CATH LAUNCHER 8 FR X 90CM AMPLATZ LEFT 4 LT ADULT,306547,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,286.65,143.32,Blue Cross Blue Shield,Capital - Enhanced Network Rates,100.18,,,,,,,percent of total billed charges,1.00,243.65,
CATH LAUNCHER 8 FR X 90CM AMPLATZ LEFT 4 LT ADULT,306547,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,286.65,143.32,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,243.65,
CATH LCB LA 100CM 7FR,6055675,LOCAL,278,RC,C1887,HCPCS,,Outpatient,,,286.65,143.32,Intergroup Services,Intergroup Services,243.65,,,,,,,percent of total billed charges,1.00,243.65,
CATH LEONARD DUAL LUMEN 10FR,6064364,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1548.95,774.47,United Healthcare,United Healthcare - Client Specific Rate,789.96,,,,,,,percent of total billed charges,1.00,1316.61,
CATH LINE PICC 3FRX55CM,6111984,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,931.45,465.73,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,791.73,
CATH LINE PICC 3FRX55CM,6111984,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,931.45,465.73,Wyoming Seminary,Wyoming Seminary,652.02,,,,,,,percent of total billed charges,1.00,791.73,
CATH LUMEN TRIPLE 15.5FR 30CM,257446,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,942.50,471.25,Integrated Health Plan,Integrated Health Plan,565.50,,,,,,,percent of total billed charges,1.00,801.13,
CATH LUMEN TRIPLE 15.5FR 30CM,257446,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,942.50,471.25,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,801.13,
CATH LUMEN TRIPLE 15.5FRX15CM,256785,LOCAL,278,RC,C1752,HCPCS,,Inpatient,,,942.50,471.25,Intergroup Services,Intergroup Services,801.13,,,,,,,percent of total billed charges,339.30,801.13,
CATH LUMEN TRIPLE 15.5FRX15CM,256785,LOCAL,278,RC,C1752,HCPCS,,Outpatient,,,942.50,471.25,AmeriHealth,AmeriHealth Cartias - Managed Medicaid,1.15,,,,,,,fee schedule,1.00,801.13,
CATH LUMEN TRIPLE 15.5FRX15CM,256785,LOCAL,278,RC,C1752,HCPCS,,Outpatient,,,942.50,471.25,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,801.13,
CATH LUMEN TRIPLE 6FR,180379,LOCAL,278,RC,C1751,HCPCS,,Inpatient,,,1430.00,715.00,Congregation of the Sister Servants,Congregation of the Sister Servants,1215.50,,,,,,,percent of total billed charges,514.80,1215.50,
CATH LUMEN TRIPLE 6FR,180379,LOCAL,278,RC,C1751,HCPCS,,Inpatient,,,1430.00,715.00,Integrated Health Plan,Integrated Health Plan,858.00,,,,,,,percent of total billed charges,514.80,1215.50,
CATH LUMEN TRIPLE 6FR,180379,LOCAL,278,RC,C1751,HCPCS,,Outpatient,,,1430.00,715.00,Blue Cross Blue Shield,Capital - Basic Network Rates,610.32,,,,,,,percent of total billed charges,1.00,1215.50,
CATH M5 IVL 3 5X60 MM,154702,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,17875.00,8937.50,Intergroup Services,Intergroup Services,15193.75,,,,,,,percent of total billed charges,1.00,15193.75,
CATH M5 IVL 4 5X60 MM,154704,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,17875.00,8937.50,Aetna,Aetna,8365.50,,,,,,,percent of total billed charges,1.00,15193.75,
CATH M5 IVL 6 0X60 MM,154707,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,17875.00,8937.50,Multiplan,Multiplan/Private Health Care System,15193.75,,,,,,,percent of total billed charges,6435.00,15193.75,
CATH M5 IVL 6 0X60 MM,154707,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,17875.00,8937.50,Medicaid,Medicaid,1.00,,,,,,,fee schedule,1.00,15193.75,
CATH M5P IVL 3.5X60MM,228758,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,22425.00,11212.50,United Healthcare,United Healthcare - CHIP - Managed Medicare,2.50,,,,,,,fee schedule,1.00,19061.25,
CATH M5P IVL 3.5X60MM,228758,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,22425.00,11212.50,United Healthcare,United Healthcare - Client Specific Rate,11436.75,,,,,,,percent of total billed charges,1.00,19061.25,
CATH M5P IVL 5.0X60MM,228761,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,22425.00,11212.50,Geisinger Family Plan,Geisinger Family Plan - Managed Medicaid,1.00,,,,,,,fee schedule,1.00,19061.25,
CATH M5P IVL 5.0X60MM,228761,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,22425.00,11212.50,United Healthcare,United Healthcare - Managed Medicaid,1.47,,,,,,,fee schedule,1.00,19061.25,
CATH M5P IVL 5.5X60MM,228762,LOCAL,278,RC,C1725,HCPCS,,Inpatient,,,22425.00,11212.50,Shepard International Health Care,Shepard International Health Care - Allegheny International,11212.50,,,,,,,percent of total billed charges,8073.00,19061.25,
CATH M5P IVL 5.5X60MM,228762,LOCAL,278,RC,C1725,HCPCS,,Outpatient,,,22425.00,11212.50,UPMC For You,UPMC For You - Managed Medicaid,8970.00,,,,,,,percent of total billed charges,1.00,19061.25,Paid In Addition Excess of Threshold
