facility,0.9% Nacl 1000ml (Ns),PX-0983004032,CDM,-,LOCAL,0258,RC,,,,both,,,40.44,16.18,MOLINA [1382],MOLINA STAR PLUS [138200],25.02,61.87,,,,,0,6.11,32.69,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,0.9% Nacl 150ml (Ns),PX-0983004034,CDM,-,LOCAL,0258,RC,,,,both,,,10.36,4.14,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland STAR [105600],7.99,77.15,,,,,0,1.57,8.37,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,0.9%Nacl 100ml,PX-0983007867,CDM,-,LOCAL,0258,RC,,,,both,,,9.51,3.8,BLUE CROSS BLUE SHIELD [1012],BCBS TRADITIONAL [101200],6.85,72.00,,,,,0,1.44,7.69,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,018 HT CONNECT 250T 300 CM,SUP-421001,CDM,C1769,HCPCS,0278,RC,,,,both,,,15,6,CIGNA PARKLAND HEALTH EMPLOYEES [1094],CIGNA PARKLAND HEALTH EMPLOYEES [109400],7.05,47.00,,148.74,148.74,266.64,1 through 10,3.14,10.80,percent of total billed charges,,
facility,018 HT CONNECT 250T 300 CM,SUP-421001,CDM,C1769,HCPCS,0278,RC,,,,both,,,15,6,GREAT WEST HEALTHCARE [1037],GREAT WEST HEALTHCARE [103700],9.00,60.00,,,,,0,3.14,10.80,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1 Stg Dstl Hypospadias Rpr W/Urtp Skin Flaps,CASE-54324,LOCAL,54324,CPT,0360,RC,,,,outpatient,,,17339.72,6935.89,MOLINA [1382],MOLINA STAR PLUS [138200],4676.75,,Fee schedule rate ($4 676.75). The first unit reimbursed at 100%.,,,,0,1200.05,13004.79,fee schedule,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1 Stg Dstl Hypospadias Rpr W/Urtp Skin Flaps,CASE-54324,LOCAL,54324,CPT,0360,RC,,,,outpatient,,,17339.72,6935.89,PROCARE ADVANTAGE [2104],PROCARE ADVANTAGE [210400],3676.02,21.20,,,,,0,1200.05,13004.79,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.0MM CRUCIFORM SCREWDRIVER BL ADE WITH HOLDING SLEEVE,SUP-401848,CDM,C2629,HCPCS,0272,RC,,,,both,,,15,6,SUPERIOR HEALTH PLAN [1402],SUPERIOR STAR HEALTH FOSTER CARE [140200],2.38,15.88,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.0MM HIGH CNDYLE COMP PLATE,SUP-417561,CDM,C1713,HCPCS,0278,RC,,,,both,,,1435,574,CIGNA PARKLAND HEALTH EMPLOYEES [1094],CIGNA PARKLAND HEALTH EMPLOYEES [109400],674.45,47.00,,400.81,138.75,2431.43,294,216.97,1159.93,percent of total billed charges,,
facility,1.0MM HIGH CNDYLE COMP PLATE,SUP-417561,CDM,C1713,HCPCS,0278,RC,,,,both,,,1435,574,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDREN STAR MEDICAID [138000],227.82,15.87,,,,,0,216.97,1159.93,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.0MM HIGH CNDYLE COMP PLATE,SUP-417561,CDM,C1713,HCPCS,0278,RC,,,,both,,,1435,574,MOLINA [1382],MOLINA STAR MEDICAID [138204],1159.93,80.83,,,,,0,216.97,1159.93,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.0MM HIGH CNDYLE COMP PLATE,SUP-417561,CDM,C1713,HCPCS,0278,RC,,,,both,,,1435,574,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland STAR [105600],1107.21,77.15,,186.28,146.80,296.31,20,216.97,1159.93,percent of total billed charges,,
facility,1.0MM HIGH CNDYLE COMP PLATE,SUP-417561,CDM,C1713,HCPCS,0278,RC,,,,both,,,1435,574,PROCARE ADVANTAGE [2104],PROCARE ADVANTAGE [210400],304.22,21.20,,,,,0,216.97,1159.93,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5 MICRO TWIST DRILL 14MM,SUP-416730,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,UNITED HEALTHCARE OF TX [1079],UNITED HEALTHCARE OF TX [107900],243.58,66.70,,390.43,259.47,504.03,117,55.22,295.19,percent of total billed charges,,
facility,1.5 MICRO TWIST DRILL 6MM,SUP-416728,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,SUPERIOR HEALTHPLAN [1383],SUPERIOR STAR PLUS [138305],215.68,59.05,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5X3.5MM HT SD RAPIDFIRE SCR,SUP-408689,CDM,C1713,HCPCS,0278,RC,,,,both,,,229.71,91.88,CIGNA [1021],CIGNA [102100],137.83,60.00,,309.37,153.21,624.28,77,34.73,185.68,percent of total billed charges,,
facility,1.5X3.5MM HT SD RAPIDFIRE SCR,SUP-408689,CDM,C1713,HCPCS,0278,RC,,,,both,,,229.71,91.88,WELLPOINT [1007],WELLPOINT STAR [100700],168.79,73.48,,,,,0,34.73,185.68,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5X3.5MM X-DR TF EM SCREW  EA,SUP-408697,CDM,C1713,HCPCS,0278,RC,,,,both,,,288.11,115.24,WELLPOINT [1007],WELLPOINT STAR [100700],211.70,73.48,,,,,0,43.56,232.88,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
