facility,0.9% Nacl 1000ml (Ns),PX-0943004032,CDM,-,LOCAL,0258,RC,,,,both,,,40.44,16.18,WELLPOINT [1007],WELLPOINT STAR KIDS [100706],23.30,57.60,,,,,0,6.11,32.69,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,0.9% Nacl 1000ml (Ns),PX-0983004032,CDM,-,LOCAL,0258,RC,,,,both,,,40.44,16.18,SUPERIOR HEALTHPLAN [1383],SUPERIOR STAR PLUS [138305],23.88,59.05,,,,,0,6.11,32.69,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,0.9%Nacl 100ml,PX-0983007867,CDM,-,LOCAL,0258,RC,,,,both,,,9.51,3.8,WELLPOINT [1007],WELLPOINT STAR PLUS [100701],5.35,56.24,,,,,0,1.44,7.69,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1 Stg Dstl Hypospadias Rpr W/Urtp Skin Flaps,CASE-54324,LOCAL,54324,CPT,0360,RC,,,,outpatient,,,17339.72,6935.89,AETNA BETTER HEALTH [1317],AETNA BETTER HEALTH CHIP [131701],1262.45,,Fee schedule rate ($1 262.45). The first unit reimbursed at 100%.,,,,0,1200.05,13004.79,fee schedule,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1 Stg Dstl Hypospadias Rpr W/Urtp Skin Flaps,CASE-54324,LOCAL,54324,CPT,0360,RC,,,,outpatient,,,17339.72,6935.89,AETNA BETTER HEALTH [1317],BELOW FPIL AETNA CHIP PERINATE [131702],1262.45,,Fee schedule rate ($1 262.45). The first unit reimbursed at 100%.,,,,0,1200.05,13004.79,fee schedule,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1 Stg Dstl Hypospadias Rpr W/Urtp Skin Flaps,CASE-54324,LOCAL,54324,CPT,0360,RC,,,,outpatient,,,17339.72,6935.89,BLUE CROSS BLUE SHIELD [1012],BCBS TRADITIONAL [101200],12484.60,72.00,,,,,0,1200.05,13004.79,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1 Stg Dstl Hypospadias Rpr W/Urtp Skin Flaps,CASE-54324,LOCAL,54324,CPT,0360,RC,,,,outpatient,,,17339.72,6935.89,BLUE CROSS BLUE SHIELD [1012],BLUE CROSS BLUE SHIELD PPO [101207],12484.60,72.00,,,,,0,1200.05,13004.79,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1 Stg Dstl Hypospadias Rpr W/Urtp Skin Flaps,CASE-54324,LOCAL,54324,CPT,0360,RC,,,,outpatient,,,17339.72,6935.89,MOLINA MEDICARE ADVANTAGE [1333],MOLINA DUAL MEDICARE-MEDICAID PLAN [133301],3823.41,22.05,,,,,0,1200.05,13004.79,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1 Stg Dstl Hypospadias Rpr W/Urtp Skin Flaps,CASE-54324,LOCAL,54324,CPT,0360,RC,,,,outpatient,,,17339.72,6935.89,WELLPOINT [1007],WELLPOINT STAR [100700],5554.49,,Fee schedule rate ($5 554.49). The first unit reimbursed at 100%.,,,,0,1200.05,13004.79,fee schedule,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.0MM CRUCIFORM SCREWDRIVER BL ADE WITH HOLDING SLEEVE,SUP-401848,CDM,C2629,HCPCS,0272,RC,,,,both,,,15,6,MOLINA [1382],MOLINA RSA MEDICAID [138203],2.49,16.63,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.0MM HIGH CNDYLE COMP PLATE,SUP-417561,CDM,C1713,HCPCS,0278,RC,,,,both,,,1435,574,CARE IMPROVEMENT PLUS [1104],CARE IMPROVEMENT PLUS [110400],299.92,20.90,,,,,0,216.97,1159.93,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5 MICRO TWIST DRILL 6MM,SUP-416728,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,CIGNA PARKLAND HEALTH EMPLOYEES [1094],CIGNA PARKLAND HEALTH EMPLOYEES [109400],171.64,47.00,,400.81,138.75,2431.43,294,55.22,295.19,percent of total billed charges,,
facility,1.5 MICRO TWIST DRILL 8MM,SUP-416729,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,AETNA BETTER HEALTH [1317],ABOVE FPIL AETNA CHIP PERINATE [131703],57.99,15.88,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5 MICRO TWIST DRILL 8MM,SUP-416729,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,POINT COMFORT UNDERWRITERS [1801],POINT COMFORT UNDERWRITERS [180100],60.73,16.63,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
