facility,1.5X38 TRANSFIX 2X10 CENT THR,SUP-418156,CDM,C1713,HCPCS,0278,RC,,,,both,,,242.69,97.08,AETNA BETTER HEALTH [1317],AETNA BETTER HEALTH CHIP [131701],38.54,15.88,,,,,0,36.69,196.17,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5X43 TRANSFIX 2X12 CENT THR,SUP-418157,CDM,C1713,HCPCS,0278,RC,,,,both,,,242.69,97.08,BLUE CROSS BLUE SHIELD [1012],BLUE CROSS BLUE SHIELD HMO [101208],174.74,72.00,,,,,0,36.69,196.17,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5X43 TRANSFIX 2X12 CENT THR,SUP-418157,CDM,C1713,HCPCS,0278,RC,,,,both,,,242.69,97.08,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland CHIP [105606],38.54,15.88,,,,,0,36.69,196.17,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5X43 TRANSFIX 2X12 CENT THR,SUP-418157,CDM,C1713,HCPCS,0278,RC,,,,both,,,242.69,97.08,UNITED HEALTHCARE OF TX [1079],UHC - UMR [107903],161.87,66.70,,1688.54,1314.02,7495.41,1 through 10,36.69,196.17,percent of total billed charges,,
facility,1.5X43 TRANSFIX 2X12 CENT THR,SUP-418157,CDM,C1713,HCPCS,0278,RC,,,,both,,,242.69,97.08,WELLPOINT [1007],WELLPOINT STAR KIDS [100706],139.81,57.60,,,,,0,36.69,196.17,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5X4MM X-DRIVE TFSD SCREW 5PK,SUP-408766,CDM,C1713,HCPCS,0278,RC,,,,both,,,288.89,115.56,UNITED HEALTHCARE OF TX [1079],UHC - UMR [107903],192.69,66.70,,1688.54,1314.02,7495.41,1 through 10,43.68,233.51,percent of total billed charges,,
facility,1.5X58 TRANSFIX 2X15 CENT THR,SUP-418160,CDM,C1713,HCPCS,0278,RC,,,,both,,,242.69,97.08,AETNA BETTER HEALTH [1317],AETNA BETTER HEALTH CHIP [131701],38.54,15.88,,,,,0,36.69,196.17,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5X58 TRANSFIX 2X15 CENT THR,SUP-418160,CDM,C1713,HCPCS,0278,RC,,,,both,,,242.69,97.08,CIGNA [1021],CIGNA [102100],145.61,60.00,,309.37,153.21,624.28,77,36.69,196.17,percent of total billed charges,,
facility,1.5X63 TRANSFIX 2X15 CENT THR,SUP-418161,CDM,C1713,HCPCS,0278,RC,,,,both,,,254.93,101.97,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland CHIP [105606],40.48,15.88,,,,,0,38.55,206.06,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.6MM Y-PLATE LONG,SUP-417562,CDM,C1713,HCPCS,0278,RC,,,,both,,,1593.41,637.36,BLUE CROSS BLUE SHIELD [1012],BLUE CROSS BLUE SHIELD HMO [101208],1147.26,72.00,,,,,0,240.92,1287.98,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.6MM Y-PLATE LONG,SUP-417562,CDM,C1713,HCPCS,0278,RC,,,,both,,,1593.41,637.36,GREAT WEST HEALTHCARE [1037],GREAT WEST HEALTHCARE [103700],956.05,60.00,,,,,0,240.92,1287.98,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.6MM Y-PLATE LONG,SUP-417562,CDM,C1713,HCPCS,0278,RC,,,,both,,,1593.41,637.36,MOLINA [1382],MOLINA STAR MEDICAID [138204],1287.98,80.83,,,,,0,240.92,1287.98,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.85MM TI MATRIX SCREW SELF-TAPPING/5MM,SUP-900179,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,WELLPOINT [1007],WELLPOINT STAR [100700],11.02,73.48,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.8X4MM TF X-DRIVE EM SCR 5-PK,SUP-408767,CDM,C1713,HCPCS,0278,RC,,,,both,,,288.89,115.56,,,,,,,,,,43.68,233.51,case rate, standard_charge|negotiated_dollar calculated as 0;,
facility,1.8X4MM TF X-DRIVE EM SCR 5-PK,SUP-408767,CDM,C1713,HCPCS,0278,RC,,,,both,,,288.89,115.56,POINT COMFORT UNDERWRITERS [1801],POINT COMFORT UNDERWRITERS [180100],48.04,16.63,,,,,0,43.68,233.51,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.8X7MM HT X-DR SCR 5/PK,SUP-408714,CDM,C1713,HCPCS,0278,RC,,,,both,,,246.87,98.75,MOLINA [1382],MOLINA RSA MEDICAID [138203],41.05,16.63,,,,,0,37.33,199.55,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.8X7MM HT X-DR SCR 5/PK,SUP-408714,CDM,C1713,HCPCS,0278,RC,,,,both,,,246.87,98.75,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland STAR [105600],190.48,77.15,,186.28,146.80,296.31,20,37.33,199.55,percent of total billed charges,,
facility,1.8X9MM HT X-DR SCR 5/PK,SUP-408715,CDM,C1713,HCPCS,0278,RC,,,,both,,,246.87,98.75,,,,,,,,,,37.33,199.55,case rate, standard_charge|negotiated_dollar calculated as 0;,
facility,1/2-PIN APEX 110MM 3MM 25MM THREADED,SUP-900115,CDM,C1713,HCPCS,0278,RC,,,,both,,,2901.16,1160.46,CIGNA [1021],CIGNA [102100],1740.70,60.00,,309.37,153.21,624.28,77,438.66,2345.05,percent of total billed charges,,
facility,1/2-PIN APEX 110MM 3MM 25MM THREADED,SUP-900115,CDM,C1713,HCPCS,0278,RC,,,,both,,,2901.16,1160.46,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDRENS CHIP [138006],460.59,15.87,,,,,0,438.66,2345.05,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1/2-PIN APEX 12CM 4MM 35MM THREADED SELF-DRILLINGEXTERNAL-FIXATION,SUP-900135,CDM,C1713,HCPCS,0278,RC,,,,both,,,266.48,106.59,WELLPOINT [1007],WELLPOINT STAR PLUS [100701],149.89,56.24,,,,,0,40.29,215.40,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1/2-PIN APEX 45MM 2MM 20MM THREADED,SUP-900114,CDM,C1713,HCPCS,0278,RC,,,,both,,,3496.32,1398.53,BLUE CROSS BLUE SHIELD [1012],BCBS TRADITIONAL [101200],2517.35,72.00,,,,,0,528.64,2826.13,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1/2-PIN MODULAR 120MM 4MM 35MM THREADED,SUP-900147,CDM,-,HCPCS,0272,RC,,,,both,,,189.66,75.86,MOLINA [1382],MOLINA CHIP [138201],31.54,16.63,,,,,0,28.68,153.31,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1/2-PIN MODULAR 120MM 4MM 35MM THREADED,SUP-900147,CDM,-,HCPCS,0272,RC,,,,both,,,189.66,75.86,UNITED HEALTHCARE OF TX [1079],UHC - UMR [107903],126.50,66.70,,,,,0,28.68,153.31,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1/3 TUB PL 3 HL 38MM,SUP-453964,CDM,C1713,HCPCS,0278,RC,,,,both,,,234.23,93.69,AETNA BETTER HEALTH [1317],AETNA BETTER HEALTH STAR [131700],180.73,77.15,,250.84,250.84,250.84,1 through 10,35.42,189.33,percent of total billed charges,,
facility,1/3 TUB PL 3 HL 38MM,SUP-453964,CDM,C1713,HCPCS,0278,RC,,,,both,,,234.23,93.69,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDREN STAR MEDICAID [138000],37.19,15.87,,,,,0,35.42,189.33,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,11 MM DIAM X 180 MM LEN,SUP-468763,CDM,C1776,HCPCS,0278,RC,,,,both,,,14092.71,5637.08,BLUE CROSS BLUE SHIELD [1012],BCBS OUT OF STATE [101202],10146.75,72.00,,,,,0,2130.82,11391.35,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,12MM DIAMETER X 180MM LENGTH,SUP-456520,CDM,C1776,HCPCS,0278,RC,,,,both,,,6318.61,2527.44,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland STAR [105600],4875.28,77.15,,,,,0,955.37,5107.43,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,12MM/16MM PLUGS WITH INSERTER,SUP-400453,CDM,C1713,HCPCS,0278,RC,,,,both,,,549.81,219.92,BLUE CROSS BLUE SHIELD [1012],BLUE CROSS BLUE SHIELD HMO [101208],395.86,72.00,,,,,0,83.13,444.42,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,17-hydroxypregnenolone (hormone) level,PX-1982410039,CDM,84143,CPT,0301,RC,,,,both,,,263,105.2,,,,,,,,,,19.16,189.36,case rate, standard_charge|negotiated_dollar calculated as 0;,
facility,17-hydroxypregnenolone (hormone) level,PX-1982410039,CDM,84143,CPT,0301,RC,,,,both,,,263,105.2,POINT COMFORT UNDERWRITERS [1801],POINT COMFORT UNDERWRITERS [180100],21.08,,Fee schedule rate ($19.16)  capped at the total billed amount. Final payment is multiplied by 110%.,,,,0,19.16,189.36,other,Outpatient  110% of Medicaid lab Fee Schedule Zero final payments for the item or service in the 15 months prior to posting the file.,Outpatient  110% of Medicaid lab Fee Schedule. PHHS Lab Panel 110%
facility,17-hydroxypregnenolone (hormone) level,PX-1982410039,CDM,84143,CPT,0301,RC,,,,both,,,263,105.2,WELLPOINT [1007],WELLPOINT STAR PLUS [100701],71.28,,Fee schedule rate with potential for bundling under Automated Test Panels (ATP) and Automated Multi-Channel Chemistry (AMCC) logic.,,,,0,19.16,189.36,other,Outpatient Lab Fee Schedule  100% of Medicaid and CHIRP Reimbursement Zero final payments for the item or service in the 15 months prior to posting the file.,Outpatient Lab Fee Schedule  100% of Medicaid and CHIRP Reimbursement. -PHHS Lab Panel 100% w/ STAR Plus CHIRP FY 2026.
facility,17-hydroxypregnenolone (hormone) level,PX-1982412322,CDM,84143,CPT,0301,RC,,,,both,,,81,32.4,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDREN STAR MEDICAID [138000],20.12,,Fee schedule rate ($19.16)  capped at the total billed amount. Final payment is multiplied by 105%.,,,,0,16.93,97.77,other,Outpatient Lab  105% of Medicaid FS Zero final payments for the item or service in the 15 months prior to posting the file.,Outpatient Lab  105% of Medicaid FS. PHHS Lab Panel 105%
facility,1D and 2D ultrasound scan of eye tissue and structures,PX-6085001143,CDM,76510,CPT,0402,RC,,,,both,,,897,358.8,BLUE CROSS BLUE SHIELD [1012],BCBS TRADITIONAL [101200],645.84,72.00,,,,,0,68.83,645.84,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1D and 2D ultrasound scan of eye tissue and structures,PX-6085001143,CDM,76510,CPT,0402,RC,,,,both,,,897,358.8,UNITED HEALTHCARE OF TX [1079],UNITED HEALTHCARE OF TX [107900],598.30,66.70,,,,,0,68.83,645.84,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2 X 6.35 PED SCREW,SUP-419597,CDM,C1713,HCPCS,0278,RC,,,,both,,,2575.99,1030.4,WELLPOINT [1007],WELLPOINT STAR KIDS [100706],1483.96,57.60,,,,,0,389.49,2082.21,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2-Way 5cc Foley,PX-6119001935,CDM,-,LOCAL,0272,RC,,,,both,,,22.97,9.19,CIGNA PARKLAND HEALTH EMPLOYEES [1094],CIGNA PARKLAND HEALTH EMPLOYEES [109400],10.80,47.00,,,,,0,3.47,18.57,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 18MM SHOR,SUP-416735,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,BLUE CROSS BLUE SHIELD [1012],BCBS TRADITIONAL [101200],262.94,72.00,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 18MM SHOR,SUP-416735,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,BLUE CROSS BLUE SHIELD [1012],BLUE CROSS BLUE SHIELD PPO [101207],262.94,72.00,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 18MM SHOR,SUP-416735,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDREN STAR MEDICAID [138000],57.98,15.87,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 20MM LNG,SUP-416734,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,BLUE CROSS BLUE SHIELD [1012],BLUE ADVANTAGE HMO ACA [101204],87.65,24.00,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 8MM SHORT,SUP-416733,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,MOLINA [1382],MOLINA STAR MEDICAID [138204],295.19,80.83,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 8MM SHORT,SUP-416733,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,WELLPOINT [1007],WELLPOINT CHIP PERINATE POST PARTUM [100704],55.22,15.12,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0/2.5MM DRIVER BIT,SUP-900476,CDM,C2629,HCPCS,0272,RC,,,,both,,,191.14,76.46,AETNA HEALTHCARE [1004],AETNA [100400],114.68,60.00,,,,,0,28.90,154.50,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM LCK SCREW SLF-TPNG 26MM,SUP-419492,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,MOLINA [1382],MOLINA STAR MEDICAID [138204],12.12,80.83,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 10MM SELF TAPPING,SUP-417165,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,,,,,,,,,,2.27,12.12,case rate, standard_charge|negotiated_dollar calculated as 0;,
facility,2.0MM MATRIXMANDIBLE 10MM SELF TAPPING,SUP-417165,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,AETNA HEALTHCARE [1004],AETNA [100400],9.00,60.00,,1148.70,173.79,1918.68,15,2.27,12.12,percent of total billed charges,,
facility,2.0MM MATRIXMANDIBLE 12MM SELF TAPPING,SUP-417166,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,MOLINA [1382],MOLINA STAR PLUS [138200],9.28,61.87,,390.26,390.26,390.26,21,2.27,12.12,percent of total billed charges,,
facility,2.0MM MATRIXMANDIBLE 12MM SELF TAPPING,SUP-417166,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,UNITED HEALTHCARE OF TX [1079],UNITED HEALTHCARE OF TX [107900],10.01,66.70,,390.43,259.47,504.03,117,2.27,12.12,percent of total billed charges,,
facility,2.0MM MATRIXMANDIBLE 16MM SELF TAPPING,SUP-417168,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,AETNA HEALTHCARE [1004],AETNA [100400],9.00,60.00,,1148.70,173.79,1918.68,15,2.27,12.12,percent of total billed charges,,
facility,2.0MM MATRIXMANDIBLE 16MM SELF TAPPING,SUP-417168,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,BLUE CROSS BLUE SHIELD [1012],BLUE ADVANTAGE HMO ACA [101204],3.60,24.00,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 18MM SELF TAPPING,SUP-417169,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,UNITED HEALTHCARE OF TX [1079],UHC - UMR [107903],10.01,66.70,,1688.54,1314.02,7495.41,1 through 10,2.27,12.12,percent of total billed charges,,
facility,2.0MM MATRIXMANDIBLE 5MM SELF TAPPING,SUP-417162,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,AETNA BETTER HEALTH [1317],AETNA BETTER HEALTH STAR [131700],11.57,77.15,,250.84,250.84,250.84,1 through 10,2.27,12.12,percent of total billed charges,,
facility,2.0MM MATRIXMANDIBLE 6MM SELF DRILLING,SUP-417178,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland STAR [105600],11.57,77.15,,186.28,146.80,296.31,20,2.27,12.12,percent of total billed charges,,
facility,2.0MM MATRIXMANDIBLE 6MM SELF TAPPING,SUP-417163,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,,,,,,,,,,2.27,12.12,case rate, standard_charge|negotiated_dollar calculated as 0;,
facility,2.0MM MATRIXMANDIBLE 8MM SELF DRILLING LCK,SUP-417181,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,POINT COMFORT UNDERWRITERS [1801],POINT COMFORT UNDERWRITERS [180100],2.49,16.63,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 8MM SELF DRILLING,SUP-417179,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,BLUE CROSS BLUE SHIELD [1012],BCBS OUT OF STATE [101202],10.80,72.00,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 8MM SELF TAPPING,SUP-417164,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,BLUE CROSS BLUE SHIELD [1012],BCBS FEDERAL EMPLOYEE [101203],10.80,72.00,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 8MM SELF TAPPING,SUP-417164,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,MOLINA [1382],MOLINA STAR MEDICAID [138204],12.12,80.83,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 10MM,SUP-417173,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,BLUE CROSS BLUE SHIELD [1012],BCBS TRADITIONAL [101200],10.80,72.00,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 10MM,SUP-417173,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,BLUE CROSS BLUE SHIELD [1012],BLUE CROSS BLUE SHIELD PPO [101207],10.80,72.00,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 10MM,SUP-417173,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,CIGNA PARKLAND HEALTH EMPLOYEES [1094],CIGNA PARKLAND HEALTH EMPLOYEES [109400],7.05,47.00,,400.81,138.75,2431.43,294,2.27,12.12,percent of total billed charges,,
facility,2.0MM MATRIXMANDIBLE LCKG 10MM,SUP-417173,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,MOLINA [1382],MOLINA STAR PLUS [138200],9.28,61.87,,390.26,390.26,390.26,21,2.27,12.12,percent of total billed charges,,
facility,2.0MM MATRIXMANDIBLE LCKG 10MM,SUP-417173,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,SUPERIOR HEALTHPLAN [1383],SUPERIOR STAR PLUS [138305],8.86,59.05,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 12MM,SUP-417174,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,CARE IMPROVEMENT PLUS [1104],CARE IMPROVEMENT PLUS [110400],3.14,20.90,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 14MM,SUP-417175,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,GREAT WEST HEALTHCARE [1037],GREAT WEST HEALTHCARE [103700],9.00,60.00,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 14MM,SUP-417175,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,SUPERIOR HEALTHPLAN [1383],SUPERIOR STAR PLUS [138305],8.86,59.05,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 16MM,SUP-417176,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,GREAT WEST HEALTHCARE [1037],GREAT WEST HEALTHCARE [103700],9.00,60.00,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 5MM,SUP-417170,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,AETNA BETTER HEALTH [1317],ABOVE FPIL AETNA CHIP PERINATE [131703],2.38,15.88,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 5MM,SUP-417170,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,MOLINA [1382],MOLINA STAR PLUS [138200],9.28,61.87,,390.26,390.26,390.26,21,2.27,12.12,percent of total billed charges,,
facility,2.0MM STANDARD DRILL,SUP-400322,CDM,C2629,HCPCS,0272,RC,,,,both,,,1047.1,418.84,GREAT WEST HEALTHCARE [1037],GREAT WEST HEALTHCARE [103700],628.26,60.00,,,,,0,158.32,846.39,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM T-PLATE 3H,SUP-407673,CDM,-,HCPCS,0272,RC,,,,both,,,835.16,334.06,BLUE CROSS BLUE SHIELD [1012],BLUE CROSS BLUE SHIELD PPO [101207],601.32,72.00,,,,,0,126.28,675.07,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM T-PLATE 3H,SUP-407673,CDM,-,HCPCS,0272,RC,,,,both,,,835.16,334.06,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland CHIP [105606],132.62,15.88,,,,,0,126.28,675.07,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.2MM DRILL BIT STRYKER J-LATCH/WITH 12MM STOP/135MM,SUP-211756,CDM,-,HCPCS,0272,RC,,,,both,,,15,6,UNITED HEALTHCARE OF TX [1079],UNITED HEALTHCARE OF TX [107900],10.01,66.70,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.2MM THREADED DRILL GUIDE FOR MATRIXRIB LOCKING PLATES,SUP-211754,CDM,-,HCPCS,0272,RC,,,,both,,,15,6,BLUE CROSS BLUE SHIELD [1012],BLUE ADVANTAGE HMO ACA [101204],3.60,24.00,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.2MM THREADED DRILL GUIDE FOR MATRIXRIB LOCKING PLATES,SUP-211754,CDM,-,HCPCS,0272,RC,,,,both,,,15,6,BLUE CROSS BLUE SHIELD [1012],BLUE CROSS BLUE SHIELD PPO [101207],10.80,72.00,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
