facility,1.5X3.5MM X-DR TF EM SCREW  EA,SUP-408697,CDM,C1713,HCPCS,0278,RC,,,,both,,,288.11,115.24,CIGNA PARKLAND HEALTH EMPLOYEES [1094],CIGNA PARKLAND HEALTH EMPLOYEES [109400],135.41,47.00,,400.81,138.75,2431.43,294,43.56,232.88,percent of total billed charges,,
facility,1.5X3.5MM X-DR TF EM SCREW  EA,SUP-408697,CDM,C1713,HCPCS,0278,RC,,,,both,,,288.11,115.24,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDRENS CHIP [138006],45.74,15.87,,,,,0,43.56,232.88,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5X3.5MM X-DR TF SD SCREW 5PK,SUP-408765,CDM,C1713,HCPCS,0278,RC,,,,both,,,288.89,115.56,BLUE CROSS BLUE SHIELD [1012],BLUE CROSS BLUE SHIELD HMO [101208],208.00,72.00,,,,,0,43.68,233.51,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5X38 TRANSFIX 2X10 CENT THR,SUP-418156,CDM,C1713,HCPCS,0278,RC,,,,both,,,242.69,97.08,MOLINA [1382],MOLINA STAR PLUS [138200],150.15,61.87,,390.26,390.26,390.26,21,36.69,196.17,percent of total billed charges,,
facility,1.5X38 TRANSFIX 2X10 CENT THR,SUP-418156,CDM,C1713,HCPCS,0278,RC,,,,both,,,242.69,97.08,SUPERIOR HEALTHPLAN [1383],SUPERIOR STAR PLUS [138305],143.33,59.05,,,,,0,36.69,196.17,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5X4MM X-DRIVE TFSD SCREW 5PK,SUP-408766,CDM,C1713,HCPCS,0278,RC,,,,both,,,288.89,115.56,WELLPOINT [1007],WELLPOINT STAR PLUS [100701],162.49,56.24,,,,,0,43.68,233.51,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5X5MM HT SD RAPIDFIRE SCR,SUP-408691,CDM,C1713,HCPCS,0278,RC,,,,both,,,229.71,91.88,AETNA HEALTHCARE [1004],AETNA [100400],137.83,60.00,,1148.70,173.79,1918.68,15,34.73,185.68,percent of total billed charges,,
facility,1.5X5MM HT SD RAPIDFIRE SCR,SUP-408691,CDM,C1713,HCPCS,0278,RC,,,,both,,,229.71,91.88,SUPERIOR HEALTHPLAN [1383],SUPERIOR STAR PLUS [138305],135.66,59.05,,,,,0,34.73,185.68,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.8X4MM TF X-DRIVE EM SCR  EA,SUP-408698,CDM,C1713,HCPCS,0278,RC,,,,both,,,288.11,115.24,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland CHIP [105606],45.75,15.88,,,,,0,43.56,232.88,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.8X4MM TF X-DRIVE EM SCR 5-PK,SUP-408767,CDM,C1713,HCPCS,0278,RC,,,,both,,,288.89,115.56,AETNA BETTER HEALTH [1317],AETNA BETTER HEALTH CHIP [131701],45.88,15.88,,,,,0,43.68,233.51,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.8X4MM TF X-DRIVE EM SCR 5-PK,SUP-408767,CDM,C1713,HCPCS,0278,RC,,,,both,,,288.89,115.56,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDREN STAR MEDICAID [138000],45.86,15.87,,,,,0,43.68,233.51,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1/2-PIN APEX 110MM 3MM 25MM THREADED,SUP-900115,CDM,C1713,HCPCS,0278,RC,,,,both,,,2901.16,1160.46,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDREN STAR MEDICAID [138000],460.59,15.87,,,,,0,438.66,2345.05,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1/2-PIN APEX 12CM 4MM 35MM THREADED SELF-DRILLINGEXTERNAL-FIXATION,SUP-900135,CDM,C1713,HCPCS,0278,RC,,,,both,,,266.48,106.59,AETNA BETTER HEALTH [1317],BELOW FPIL AETNA CHIP PERINATE [131702],42.32,15.88,,,,,0,40.29,215.40,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1/2-PIN APEX 12CM 4MM 35MM THREADED SELF-DRILLINGEXTERNAL-FIXATION,SUP-900135,CDM,C1713,HCPCS,0278,RC,,,,both,,,266.48,106.59,BLUE CROSS BLUE SHIELD [1012],BLUE CROSS BLUE SHIELD HMO [101208],191.87,72.00,,,,,0,40.29,215.40,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1/2-PIN APEX 12CM 4MM 35MM THREADED SELF-DRILLINGEXTERNAL-FIXATION,SUP-900135,CDM,C1713,HCPCS,0278,RC,,,,both,,,266.48,106.59,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland STAR [105600],205.61,77.15,,186.28,146.80,296.31,20,40.29,215.40,percent of total billed charges,,
facility,10 X 44 130 D TAN RT ROSE,SUP-453813,CDM,C1713,HCPCS,0278,RC,,,,both,,,3574.39,1429.76,WELLPOINT [1007],WELLPOINT STAR PLUS [100701],2010.47,56.24,,,,,0,540.45,2889.23,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,11 MM DIAM X 180 MM LEN,SUP-468763,CDM,C1776,HCPCS,0278,RC,,,,both,,,14092.71,5637.08,UNITED HEALTHCARE OF TX [1079],UHC - UMR [107903],9399.84,66.70,,9791.98,9791.98,9791.98,1 through 10,2130.82,11391.35,percent of total billed charges,,
facility,120CM OPEN END CATH W/BACTISEA,SUP-211040,CDM,C1729,HCPCS,0278,RC,,,,both,,,1448.6,579.44,MOLINA [1382],MOLINA STAR PLUS [138200],896.26,61.87,,,,,0,219.03,1170.93,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,120CM OPEN END CATH W/BACTISEA,SUP-211040,CDM,C1729,HCPCS,0278,RC,,,,both,,,1448.6,579.44,SUPERIOR HEALTH PLAN [1402],SUPERIOR STAR HEALTH FOSTER CARE [140200],230.04,15.88,,,,,0,219.03,1170.93,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,12MM DIAMETER X 180MM LENGTH,SUP-456520,CDM,C1776,HCPCS,0278,RC,,,,both,,,6318.61,2527.44,SUPERIOR HEALTH PLAN [1402],SUPERIOR STAR HEALTH FOSTER CARE [140200],1003.40,15.88,,,,,0,955.37,5107.43,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,12MM/16MM PLUGS WITH INSERTER,SUP-400453,CDM,C1713,HCPCS,0278,RC,,,,both,,,549.81,219.92,WELLPOINT [1007],WELLPOINT CHIP PERINATE POST PARTUM [100704],83.13,15.12,,,,,0,83.13,444.42,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,12X130 KII BALLOON BLNT TP SYS,SUP-408902,CDM,-,HCPCS,0272,RC,,,,both,,,141.63,56.65,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDRENS CHIP [138006],22.49,15.87,,,,,0,21.41,114.48,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,17-hydroxypregnenolone (hormone) level,PX-1982410039,CDM,84143,CPT,0301,RC,,,,both,,,263,105.2,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland STAR [105600],97.77,,,,,,,19.16,189.36,fee schedule,,
facility,17-hydroxypregnenolone (hormone) level,PX-1982412322,CDM,84143,CPT,0301,RC,,,,both,,,81,32.4,CARE IMPROVEMENT PLUS [1104],CARE IMPROVEMENT PLUS [110400],16.93,20.90,,,,,0,16.93,97.77,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,17-hydroxypregnenolone (hormone) level,PX-1982412322,CDM,84143,CPT,0301,RC,,,,both,,,81,32.4,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDRENS STAR KIDS [138005],20.12,,Fee schedule rate ($19.16)  capped at the total billed amount. Final payment is multiplied by 105%.,,,,0,16.93,97.77,other,Outpatient Lab  105% of Medicaid FS Zero final payments for the item or service in the 15 months prior to posting the file.,Outpatient Lab  105% of Medicaid FS. PHHS Lab Panel 105%
facility,17-hydroxypregnenolone (hormone) level,PX-1982412322,CDM,84143,CPT,0301,RC,,,,both,,,81,32.4,WELLPOINT [1007],BELOW FPIL WELLPOINT CHIP PERINATE [100708],19.16,,Fee schedule rate ($19.16)  capped at the total billed amount.,,,,0,16.93,97.77,other,Outpatient Lab CC ratio with high volume  reduction Zero final payments for the item or service in the 15 months prior to posting the file.,Outpatient Lab CC ratio with high volume  reduction. PHHS Medicaid Lab Panel.
facility,1D ultrasound scan of eye tissue and structures,PX-6085001144,CDM,76511,CPT,0402,RC,,,,both,,,544,217.6,CIGNA [1021],CIGNA [102100],326.40,60.00,,,,,0,57.14,391.68,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1D ultrasound scan of eye tissue and structures,PX-6085001144,CDM,76511,CPT,0402,RC,,,,both,,,544,217.6,WELLPOINT [1007],WELLPOINT STAR PLUS [100701],212.56,,,,,,,57.14,391.68,fee schedule,,
facility,2 X 6.35 PED SCREW,SUP-419597,CDM,C1713,HCPCS,0278,RC,,,,both,,,2575.99,1030.4,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDRENS CHIP [138006],408.96,15.87,,,,,0,389.49,2082.21,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2-0 FIBERWIRE LOOP 48" W/DIAMOND NEEDLE  26 MM,SUP-420646,CDM,C1713,HCPCS,0278,RC,,,,both,,,254.93,101.97,SUPERIOR HEALTHPLAN [1383],SUPERIOR STAR PLUS [138305],150.56,59.05,,,,,0,38.55,206.06,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2-Way 30cc Foley,PX-6119001934,CDM,-,LOCAL,0272,RC,,,,both,,,33.32,13.33,BLUE CROSS BLUE SHIELD [1012],BCBS FEDERAL EMPLOYEE [101203],23.99,72.00,,,,,0,5.04,26.93,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2-Way 30cc Foley,PX-6119001934,CDM,-,LOCAL,0272,RC,,,,both,,,33.32,13.33,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDRENS CHIP [138006],5.29,15.87,,,,,0,5.04,26.93,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2-Way 5cc Foley,PX-6119001935,CDM,-,LOCAL,0272,RC,,,,both,,,22.97,9.19,AETNA BETTER HEALTH [1317],ABOVE FPIL AETNA CHIP PERINATE [131703],3.65,15.88,,,,,0,3.47,18.57,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2-Way 5cc Foley,PX-6119001935,CDM,-,LOCAL,0272,RC,,,,both,,,22.97,9.19,GREAT WEST HEALTHCARE [1037],GREAT WEST HEALTHCARE [103700],13.78,60.00,,,,,0,3.47,18.57,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2-Way 5cc Foley,PX-6119001935,CDM,-,LOCAL,0272,RC,,,,both,,,22.97,9.19,WELLPOINT [1007],WELLPOINT STAR KIDS [100706],13.23,57.60,,,,,0,3.47,18.57,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 18MM LNG,SUP-416726,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,BLUE CROSS BLUE SHIELD [1012],BCBS FEDERAL EMPLOYEE [101203],262.94,72.00,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 18MM LNG,SUP-416726,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,BLUE CROSS BLUE SHIELD [1012],BLUE CROSS BLUE SHIELD HMO [101208],262.94,72.00,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 18MM LNG,SUP-416726,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,WELLPOINT [1007],WELLPOINT STAR [100700],268.34,73.48,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 18MM MED,SUP-416732,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,UNITED HEALTHCARE OF TX [1079],UHC - UMR [107903],243.58,66.70,,1688.54,1314.02,7495.41,1 through 10,55.22,295.19,percent of total billed charges,,
facility,2.0 MINI TWIST DRILL 18MM SHOR,SUP-416735,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland CHIP [105606],57.99,15.88,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 20MM LNG,SUP-416734,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,PROCARE ADVANTAGE [2104],PROCARE ADVANTAGE [210400],77.42,21.20,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 25MM LNG,SUP-416731,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,AETNA BETTER HEALTH [1317],BELOW FPIL AETNA CHIP PERINATE [131702],57.99,15.88,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 25MM LNG,SUP-416731,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,PROCARE ADVANTAGE [2104],PROCARE ADVANTAGE [210400],77.42,21.20,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0 MINI TWIST DRILL 25MM LNG,SUP-416731,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,UNITED HEALTHCARE OF TX [1079],UNITED HEALTHCARE OF TX [107900],243.58,66.70,,390.43,259.47,504.03,117,55.22,295.19,percent of total billed charges,,
facility,2.0 MINI TWIST DRILL 8MM SHORT,SUP-416733,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,CIGNA [1021],CIGNA [102100],219.11,60.00,,309.37,153.21,624.28,77,55.22,295.19,percent of total billed charges,,
facility,2.0/2.5MM DRIVER BIT,SUP-900476,CDM,C2629,HCPCS,0272,RC,,,,both,,,191.14,76.46,BLUE CROSS BLUE SHIELD [1012],BCBS FEDERAL EMPLOYEE [101203],137.62,72.00,,,,,0,28.90,154.50,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0/2.5MM DRIVER BIT,SUP-900476,CDM,C2629,HCPCS,0272,RC,,,,both,,,191.14,76.46,MOLINA [1382],MOLINA STAR PLUS [138200],118.26,61.87,,237.09,237.09,237.09,1 through 10,28.90,154.50,percent of total billed charges,,
facility,2.0MM LCK SCREW SLF-TPNG 26MM,SUP-419492,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,BLUE CROSS BLUE SHIELD [1012],BCBS TRADITIONAL [101200],10.80,72.00,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 12MM SELF TAPPING,SUP-417166,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDREN STAR MEDICAID [138000],2.38,15.87,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 16MM SELF TAPPING,SUP-417168,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,AETNA BETTER HEALTH [1317],AETNA BETTER HEALTH STAR [131700],11.57,77.15,,250.84,250.84,250.84,1 through 10,2.27,12.12,percent of total billed charges,,
facility,2.0MM MATRIXMANDIBLE 16MM SELF TAPPING,SUP-417168,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,SUPERIOR HEALTHPLAN [1383],SUPERIOR STAR PLUS [138305],8.86,59.05,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 18MM SELF TAPPING,SUP-417169,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,WELLPOINT [1007],WELLPOINT STAR KIDS [100706],8.64,57.60,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 5MM SELF TAPPING,SUP-417162,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,CIGNA PARKLAND HEALTH EMPLOYEES [1094],CIGNA PARKLAND HEALTH EMPLOYEES [109400],7.05,47.00,,400.81,138.75,2431.43,294,2.27,12.12,percent of total billed charges,,
facility,2.0MM MATRIXMANDIBLE 6MM SELF DRILLING LCK,SUP-417180,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,BLUE CROSS BLUE SHIELD [1012],BLUE ADVANTAGE HMO ACA [101204],3.60,24.00,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 6MM SELF DRILLING LCK,SUP-417180,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,CARE IMPROVEMENT PLUS [1104],CARE IMPROVEMENT PLUS [110400],3.14,20.90,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 6MM SELF DRILLING,SUP-417178,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,WELLPOINT [1007],WELLPOINT STAR [100700],11.02,73.48,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 6MM SELF TAPPING,SUP-417163,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDRENS CHIP [138006],2.38,15.87,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 8MM SELF DRILLING,SUP-417179,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,AETNA BETTER HEALTH [1317],ABOVE FPIL AETNA CHIP PERINATE [131703],2.38,15.88,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 8MM SELF DRILLING,SUP-417179,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,WELLPOINT [1007],WELLPOINT STAR [100700],11.02,73.48,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE 8MM SELF TAPPING,SUP-417164,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,SUPERIOR HEALTH PLAN [1402],SUPERIOR STAR HEALTH FOSTER CARE [140200],2.38,15.88,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 16MM,SUP-417176,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,AETNA BETTER HEALTH [1317],ABOVE FPIL AETNA CHIP PERINATE [131703],2.38,15.88,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 18MM,SUP-417177,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDRENS CHIP [138006],2.38,15.87,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 18MM,SUP-417177,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,WELLPOINT [1007],WELLPOINT CHIP PERINATE POST PARTUM [100704],2.27,15.12,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM MATRIXMANDIBLE LCKG 5MM,SUP-417170,CDM,C1713,HCPCS,0278,RC,,,,both,,,15,6,WELLPOINT [1007],WELLPOINT STAR PLUS [100701],8.44,56.24,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM STANDARD DRILL,SUP-400322,CDM,C2629,HCPCS,0272,RC,,,,both,,,1047.1,418.84,BLUE CROSS BLUE SHIELD [1012],BLUE CROSS BLUE SHIELD PPO [101207],753.91,72.00,,,,,0,158.32,846.39,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0MM T-PLATE 3H,SUP-407673,CDM,-,HCPCS,0272,RC,,,,both,,,835.16,334.06,GREAT WEST HEALTHCARE [1037],GREAT WEST HEALTHCARE [103700],501.10,60.00,,,,,0,126.28,675.07,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.0X29MM HT X-DRIVE LAG SCREW,SUP-408537,CDM,C1713,HCPCS,0278,RC,,,,both,,,229.43,91.77,WELLPOINT [1007],WELLPOINT STAR PLUS [100701],129.05,56.24,,,,,0,34.69,185.45,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.2MM THREADED DRILL GUIDE FOR MATRIXRIB LOCKING PLATES,SUP-211754,CDM,-,HCPCS,0272,RC,,,,both,,,15,6,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDREN STAR MEDICAID [138000],2.38,15.87,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.2MM THREADED DRILL GUIDE FOR MATRIXRIB LOCKING PLATES,SUP-211754,CDM,-,HCPCS,0272,RC,,,,both,,,15,6,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland STAR [105600],11.57,77.15,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.2MM THREADED DRILL GUIDE FOR MATRIXRIB LOCKING PLATES,SUP-211754,CDM,-,HCPCS,0272,RC,,,,both,,,15,6,POINT COMFORT UNDERWRITERS [1801],POINT COMFORT UNDERWRITERS [180100],2.49,16.63,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.4MM LAG SCREWS 20MM,SUP-417572,CDM,C1713,HCPCS,0278,RC,,,,both,,,787.95,315.18,AETNA BETTER HEALTH [1317],ABOVE FPIL AETNA CHIP PERINATE [131703],125.13,15.88,,,,,0,119.14,636.91,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.4MM LAG SCREWS 20MM,SUP-417572,CDM,C1713,HCPCS,0278,RC,,,,both,,,787.95,315.18,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDRENS STAR KIDS [138005],125.09,15.87,,,,,0,119.14,636.91,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.4MM LAG SCREWS 24MM,SUP-417573,CDM,C1713,HCPCS,0278,RC,,,,both,,,787.95,315.18,BLUE CROSS BLUE SHIELD [1012],BLUE ADVANTAGE HMO ACA [101204],189.11,24.00,,,,,0,119.14,636.91,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.4MM LAG SCREWS 24MM,SUP-417573,CDM,C1713,HCPCS,0278,RC,,,,both,,,787.95,315.18,MOLINA [1382],MOLINA RSA MEDICAID [138203],131.04,16.63,,,,,0,119.14,636.91,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,2.4MM LAG SCREWS 24MM,SUP-417573,CDM,C1713,HCPCS,0278,RC,,,,both,,,787.95,315.18,MOLINA [1382],MOLINA STAR PLUS [138200],487.51,61.87,,390.26,390.26,390.26,21,119.14,636.91,percent of total billed charges,,
facility,2.4MM LAG SCREWS 24MM,SUP-417573,CDM,C1713,HCPCS,0278,RC,,,,both,,,787.95,315.18,PARKLAND COMMUNITY HEALTH PLAN [1056],Parkland STAR [105600],607.96,77.15,,186.28,146.80,296.31,20,119.14,636.91,percent of total billed charges,,
