facility,0.9% Nacl 1000ml (Ns),PX-0983004032,CDM,-,LOCAL,0258,RC,,,,both,,,40.44,16.18,CIGNA [1021],CIGNA [102100],24.26,60.00,,,,,0,6.11,32.69,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,0.9% Nacl 1000ml (Ns),PX-0983004032,CDM,-,LOCAL,0258,RC,,,,both,,,40.44,16.18,SUPERIOR HEALTH PLAN [1402],SUPERIOR STAR HEALTH FOSTER CARE [140200],6.42,15.88,,,,,0,6.11,32.69,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,0.9%Nacl 100ml,PX-0983007867,CDM,-,LOCAL,0258,RC,,,,both,,,9.51,3.8,MOLINA [1382],MOLINA STAR MEDICAID [138204],7.69,80.83,,,,,0,1.44,7.69,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,0.9%Nacl 100ml,PX-0983007867,CDM,-,LOCAL,0258,RC,,,,both,,,9.51,3.8,PROCARE ADVANTAGE [2104],PROCARE ADVANTAGE [210400],2.02,21.20,,,,,0,1.44,7.69,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1 Stg Dstl Hypospadias Rpr W/Urtp Skin Flaps,CASE-54324,LOCAL,54324,CPT,0360,RC,,,,outpatient,,,17339.72,6935.89,CIGNA [1021],CIGNA [102100],10403.83,60.00,,,,,0,1200.05,13004.79,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1 Stg Dstl Hypospadias Rpr W/Urtp Skin Flaps,CASE-54324,LOCAL,54324,CPT,0360,RC,,,,outpatient,,,17339.72,6935.89,WELLPOINT MEDICARE ADVANTAGE [2009],WELLPOINT MEDICARE ADVANTAGE [200901],3641.34,21.00,,,,,0,1200.05,13004.79,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.0MM CRUCIFORM SCREWDRIVER BL ADE WITH HOLDING SLEEVE,SUP-401848,CDM,C2629,HCPCS,0272,RC,,,,both,,,15,6,CARE IMPROVEMENT PLUS [1104],CARE IMPROVEMENT PLUS [110400],3.14,20.90,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.0MM CRUCIFORM SCREWDRIVER BL ADE WITH HOLDING SLEEVE,SUP-401848,CDM,C2629,HCPCS,0272,RC,,,,both,,,15,6,COOK CHILDREN HEALTH PLAN [1380],COOK CHILDREN STAR MEDICAID [138000],2.38,15.87,,,,,0,2.27,12.12,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.0MM HIGH CNDYLE COMP PLATE,SUP-417561,CDM,C1713,HCPCS,0278,RC,,,,both,,,1435,574,WELLPOINT [1007],WELLPOINT STAR KIDS [100706],826.66,57.60,,,,,0,216.97,1159.93,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
facility,1.5 MICRO TWIST DRILL 14MM,SUP-416730,CDM,C1713,HCPCS,0278,RC,,,,both,,,365.19,146.08,AETNA BETTER HEALTH [1317],AETNA BETTER HEALTH CHIP [131701],57.99,15.88,,,,,0,55.22,295.19,percent of total billed charges,Zero final payments for the item or service in the 15 months prior to posting the file.,
