HC ALVEOPLAT/QUAD W/EXTR,0512,RC,51207310,CDM,D7310,CDT,,,,inpatient,,,277.39,97.09,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,95.14,95.14,No services performed during 15-month lookback period.,,facility
HC ALYS CPLX CN NPGT PRGRMG,95977,CPT,0920,RC,76195977,CDM,,,,outpatient,,,272.33,95.32,Aetna Healthcare,HMO/POS/PPO,97.50,,,,,,,fee schedule,93.41,3515.26,,,facility
HC AMERIPATH IHC - SENDOUT,88342,CPT,0312,RC,31288324,CDM,,,,outpatient,,,294.29,103.01,Denver Health Medical Plan Elevate,HMO/POS/PPO,292.62,,,,,,,case rate,100.29,4691.14,,,facility
HC AMIKACIN LEVEL,80150,CPT,0301,RC,30180150,CDM,,,,outpatient,,,142.10,49.74,United Healthcare,HMO/POS/PPO,15.08,,,,,,,fee schedule,15.08,79.58,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
HC AMIKACIN MAC,87188,CPT,0306,RC,30587160,CDM,,,,outpatient,,,59.49,20.83,CMS,Medicare,6.64,,,,,,,case rate,6.64,33.31,,,facility
HC AMIKACIN SUSC,87190,CPT,0306,RC,30687190,CDM,,,,inpatient,,,111.46,39.02,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,38.23,38.23,No services performed during 15-month lookback period.,,facility
HC AMINO ACIDS 1 QUANTITATIVE EACH SPECIMEN ARUP 0080336,82131,CPT,0301,RC,30382131,CDM,,,,inpatient,,,181.10,63.39,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,62.12,62.12,No services performed during 15-month lookback period.,,facility
HC AMINO ACIDS 1 QUANTITATIVE EACH SPECIMEN ARUP 0080336,82131,CPT,0301,RC,30382131,CDM,,,,outpatient,,,181.10,63.39,Cigna Healthcare,HMO/POS/PPO,101.42,56.00,,,,,0,percent of total billed charges,22.98,101.42,No services performed during 15-month lookback period.,Reimbursement is the lesser of 56% of total billed charges or 100% of the Cigna Market Fee Schedule rates | Incidental procedures are not reimbursed per the contract,facility
HC AMINO ACIDS QUANT 2-5,82136,CPT,0301,RC,30282136,CDM,,,,inpatient,,,310.98,108.85,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,106.67,106.67,No services performed during 15-month lookback period.,,facility
HC AMIODARONE AND METABOLITES,83789,CPT,0301,RC,30183783,CDM,,,,inpatient,,,113.86,39.86,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,39.05,39.05,No services performed during 15-month lookback period.,,facility
HC AMIODARONE AND METABOLITES,83789,CPT,0301,RC,30183783,CDM,,,,inpatient,,,113.86,39.86,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,39.05,39.05,No services performed during 15-month lookback period.,,facility
HC AMMONIA,82140,CPT,0301,RC,30182141,CDM,,,,outpatient,,,109.33,38.27,Denver Health Medical Plan Elevate,HMO/POS/PPO,23.72,,,,,,,case rate,14.57,61.22,,,facility
HC AMNIOINFUSION,59070,CPT,0720,RC,72059070,CDM,,,,outpatient,,,682.78,238.98,Denver Health Employer Group,HMO/POS/PPO,234.19,34.30,,,,,0,percent of total billed charges,234.19,3500.00,No services performed during 15-month lookback period.,,facility
HC AMPHETAMINES 3OR 4 ARUP 2010075,80325,CPT,0301,RC,30080325,CDM,,,,outpatient,,,132.17,46.26,Denver Health Medical Plan,Medicare Advantage,,,Not reimbursed per the contract,,,,0,other,0.02,98.47,No services performed during 15-month lookback period.,,facility
HC AMPHETAMINES 5 OR MORE  ARUP TO NMS 8600U,80326,CPT,0301,RC,30080326,CDM,,,,outpatient,,,728.11,254.84,United Healthcare,HMO/POS/PPO,542.44,74.50,,,,,0,percent of total billed charges,0.02,542.44,No services performed during 15-month lookback period.,Reimbursed at 74.5% of the billed charges. The stated percentage rate applies to entire bill.,facility
HC AMPHETAMINES SCRN SERUM SO,80101,CPT,0301,RC,30180106,CDM,,,,outpatient,,,55.88,19.56,CMS,Medicare,,,Not reimbursed per the contract,,,,0,other,16.00,41.63,No services performed during 15-month lookback period.,,facility
HC AMPHIPHYSIN,86256,CPT,0302,RC,30286257,CDM,,,,inpatient,,,173.88,60.86,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,59.64,59.64,No services performed during 15-month lookback period.,,facility
HC AMPHIPHYSIN,86256,CPT,0302,RC,30286258,CDM,,,,outpatient,,,77.81,27.24,Denver Health Medical Plan,Medicare Advantage,12.05,,,,,,,case rate,12.05,43.57,,,facility
HC AMPLIFIED PROBE TECHNIQUE NOS,87798,CPT,0306,RC,30687780,CDM,,,,inpatient,,,144.20,50.47,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,49.46,49.46,No services performed during 15-month lookback period.,,facility
HC AMPLIFIED PROBE TECHNIQUE NOS,87798,CPT,0306,RC,30687780,CDM,,,,outpatient,,,144.20,50.47,Anthem Blue Cross Blue Shield,HMO/POS/PPO,122.71,,,,,,,fee schedule,35.09,122.71,,,facility
HC AMPUTATION OF FINGER/THUMB,26951,CPT,0450,RC,45026951,CDM,D9248,CDT,,inpatient,,,6183.36,2164.18,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,2120.89,2120.89,No services performed during 15-month lookback period.,,facility
HC ANA TITER BY IFA,86039,CPT,0302,RC,30208608,CDM,,,,inpatient,,,140.91,49.32,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,48.33,48.33,No services performed during 15-month lookback period.,,facility
HC ANA TITER BY IFA,86039,CPT,0302,RC,30208608,CDM,,,,inpatient,,,140.91,49.32,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,48.33,48.33,No services performed during 15-month lookback period.,,facility
HC ANAEROBIC CULTURE,87073,CPT,0306,RC,30670734,CDM,,,,outpatient,,,89.75,31.42,Denver Health Medical Plan,Medicare Advantage,9.66,,,,,,,case rate,9.66,50.26,,,facility
HC ANALYSIS 20 CELLS BONE MARROW,88262,CPT,0311,RC,31188140,CDM,,,,inpatient,,,820.13,287.05,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,281.30,281.30,No services performed during 15-month lookback period.,,facility
HC ANALYSIS COCHLEAR IMPLT 7 YR/> PRGRMG,92603,CPT,0471,RC,47192603,CDM,,,,outpatient,,,379.46,132.82,CMS,Medicare,135.74,,,,,,,case rate,130.15,8152.13,,,facility
HC ANALYSIS COCHLEAR IMPLT 7 YR/> SBSQ REPRGRMG,92604,CPT,0471,RC,47192604,CDM,,,,inpatient,,,319.98,112.00,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,109.75,109.75,No services performed during 15-month lookback period.,,facility
HC ANALYSIS COCHLEAR IMPLT 7 YR/> SBSQ REPRGRMG,92604,CPT,0471,RC,47192604,CDM,,,,outpatient,,,319.98,112.00,Denver Health Employer Group,HMO/POS/PPO,109.75,34.30,,,,,0,percent of total billed charges,109.75,4546.47,No services performed during 15-month lookback period.,,facility
HC ANAPLASMA PHAGOCYTOPHILUM (HGA) ANTIBODY IGG ARUP 0097317,86666,CPT,0302,RC,30186666,CDM,,,,inpatient,,,102.02,35.71,Denver Health Employer Group,HMO/POS/PPO,34.99,34.30,,,,,0,percent of total billed charges,34.99,34.99,No services performed during 15-month lookback period.,,facility
HC ANCA IGM AUTOABS,86021,CPT,0302,RC,30286032,CDM,,,,inpatient,,,94.93,33.23,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,32.56,32.56,No services performed during 15-month lookback period.,,facility
HC ANDROSTENEDIONE,82157,CPT,0301,RC,30182157,CDM,,,,inpatient,,,123.71,43.30,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,42.43,42.43,No services performed during 15-month lookback period.,,facility
HC ANEST TRAY EPDRL CONT FLX TIP,C1755,HCPCS,0272,RC,27237566,CDM,,,,outpatient,,,102.08,35.73,CMS,Medicare,,,Service is bundled into other payable services where appropriate,,,,0,other,8.56,76.05,No services performed during 15-month lookback period.,,facility
HC ANEST TRAY EPDRL CONT FLX TIP,C1755,HCPCS,0272,RC,27237566,CDM,,,,outpatient,,,102.08,35.73,United Healthcare,HMO/POS/PPO,76.05,74.50,,,,,0,percent of total billed charges,8.56,76.05,No services performed during 15-month lookback period.,Reimbursed at 74.5% of the billed charges. The stated percentage rate applies to entire bill.,facility
HC ANEST TRAY PAIN UNIVERSAL BLK,0272,RC,27200171,CDM,,,,,,inpatient,,,54.60,19.11,Denver Health Employer Group,HMO/POS/PPO,18.73,34.30,,,,,0,percent of total billed charges,18.73,18.73,No services performed during 15-month lookback period.,,facility
HC ANESTHESIA LOCAL,0512,RC,51209210,CDM,D9210,CDT,,,,outpatient,,,66.40,23.24,Aetna Healthcare,HMO/POS/PPO,30.05,,,,,,,fee schedule,22.78,49.47,,,facility
HC ANGELMAN SYNDROME AND PRADER-WILLI SYNDROME BY METHYLATION-SPECIFIC MLPA ARUP 3006247,81331,CPT,0300,RC,30381331,CDM,,,,inpatient,,,1330.56,465.70,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,456.38,456.38,No services performed during 15-month lookback period.,,facility
HC ANGIO INTERNAL MAMMARY,75756,CPT,0320,RC,32075756,CDM,,,,inpatient,,,6485.38,2269.89,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,2224.49,2224.49,No services performed during 15-month lookback period.,,facility
HC ANGIO PLVIC SELECT/SUPER SEL,75736,CPT,0323,RC,32375736,CDM,,,,inpatient,,,9167.10,3208.49,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,3144.32,3144.32,No services performed during 15-month lookback period.,,facility
HC ANGIO UPPER/LOWER EXTREMITY BILAT,75716,CPT,0323,RC,48175716,CDM,,,,outpatient,,,5376.69,1881.85,Cigna Healthcare,HMO/POS/PPO,3010.95,56.00,,,,,0,percent of total billed charges,597.00,5423.17,No services performed during 15-month lookback period.,Reimbursement is the lesser of 56% of total billed charges or 100% of the Cigna Market Fee Schedule rates | Incidental procedures are not reimbursed per the contract,facility
HC ANGIO VIA EXIST CATH FOR F/U,75898,CPT,0329,RC,32975898,CDM,,,,inpatient,,,21674.94,7586.23,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,7434.50,7434.50,No services performed during 15-month lookback period.,,facility
HC ANGIODYNAM PIGTAIL CATH 150CM,C1887,HCPCS,0272,RC,27254854,CDM,,,,outpatient,,,52.42,18.35,Aetna Healthcare,HMO/POS/PPO,75.88,,,,,,,fee schedule,15.01,75.88,,,facility
HC ANGIOGRAPHY ADRENAL UNILATERAL SR&I,75731,CPT,0323,RC,32375731,CDM,,,,inpatient,,,10400.79,3640.28,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,3567.47,3567.47,No services performed during 15-month lookback period.,,facility
HC ANGSCULPT BALLOON PERIPH LONG,C1725,HCPCS,0272,RC,27254855,CDM,,,,inpatient,,,2457.00,859.95,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,842.75,842.75,No services performed during 15-month lookback period.,,facility
HC ANGSCULPT BALLOON PERIPH SHORT,C1725,HCPCS,0272,RC,27254758,CDM,,,,inpatient,,,2257.50,790.13,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,774.32,774.32,No services performed during 15-month lookback period.,,facility
HC ANGSCULPT BALLOON PERIPH SHORT,C1725,HCPCS,0272,RC,27254758,CDM,,,,outpatient,,,2257.50,790.13,United Healthcare,HMO/POS/PPO,1681.84,74.50,,,,,0,percent of total billed charges,172.08,1681.84,No services performed during 15-month lookback period.,Reimbursed at 74.5% of the billed charges. The stated percentage rate applies to entire bill.,facility
HC ANKLE 2 VIEW,73600,CPT,0320,RC,32073600,CDM,,,,inpatient,,,354.73,124.16,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,121.67,121.67,No services performed during 15-month lookback period.,,facility
HC ANKLE 2 VIEW,73600,CPT,0320,RC,32073600,CDM,,,,inpatient,,,354.73,124.16,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,121.67,121.67,No services performed during 15-month lookback period.,,facility
HC ANKLE COMPLETE 3 VIEW,73610,CPT,0320,RC,32073610,CDM,,,,inpatient,,,359.23,125.74,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,123.22,123.22,No services performed during 15-month lookback period.,,facility
HC ANKLE STRESS 2 VIEW,77071,CPT,0320,RC,32077071,CDM,,,,outpatient,,,202.59,70.91,Aetna Healthcare,HMO/POS/PPO,597.00,,,,,,,per diem,69.49,3828.13,,,facility
HC ANNA TITER-CSF REFLEX,86256,CPT,0302,RC,30186256,CDM,,,,outpatient,,,443.52,155.24,Anthem Blue Cross Blue Shield,HMO/POS/PPO,42.13,,,,,,,fee schedule,12.05,248.37,,,facility
HC ANNA WESTERN BLOT-CSF RFLX,84181,CPT,0301,RC,30184181,CDM,,,,outpatient,,,554.40,194.04,Denver Health Employer Group,HMO/POS/PPO,190.16,34.30,,,,,0,percent of total billed charges,17.03,310.46,No services performed during 15-month lookback period.,,facility
HC ANNA WESTERN BLOT-CSF RFLX,84181,CPT,0301,RC,30184181,CDM,,,,outpatient,,,554.40,194.04,United Healthcare,HMO/POS/PPO,17.03,,,,,,,fee schedule,17.03,310.46,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
HC ANNA-1,86256,CPT,0302,RC,30286259,CDM,,,,inpatient,,,173.88,60.86,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,59.64,59.64,No services performed during 15-month lookback period.,,facility
HC ANNA-1,86256,CPT,0302,RC,30286259,CDM,,,,outpatient,,,173.88,60.86,Denver Health Employer Group,HMO/POS/PPO,59.64,34.30,,,,,0,percent of total billed charges,12.05,97.37,No services performed during 15-month lookback period.,,facility
HC ANNA-1,86256,CPT,0302,RC,30286260,CDM,,,,inpatient,,,77.81,27.24,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,26.69,26.69,No services performed during 15-month lookback period.,,facility
HC ANNA-2,86256,CPT,0302,RC,30286261,CDM,,,,inpatient,,,173.88,60.86,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,59.64,59.64,No services performed during 15-month lookback period.,,facility
HC ANNA-3,86256,CPT,0302,RC,30286263,CDM,,,,inpatient,,,173.88,60.86,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,59.64,59.64,No services performed during 15-month lookback period.,,facility
HC ANNA-3,86256,CPT,0302,RC,30286264,CDM,,,,outpatient,,,77.81,27.24,United Healthcare,HMO/POS/PPO,12.05,,,,,,,fee schedule,12.05,43.57,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
HC ANOSCOPY REMOVE FOREIGN BODY,46608,CPT,0450,RC,45046608,CDM,,,,outpatient,,,1733.18,606.62,United Healthcare,HMO/POS/PPO,5513.00,,,,,,,case rate,594.48,5513.00,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,facility
HC ANOSCOPY W/ REMOVAL SINGLE TUMOR POLYP OR OTHER LESION BY HOT BIOPSY FORCEPS OR BIPOLAR CAUTERY,46610,CPT,0750,RC,75046610,CDM,,,,outpatient,,,8971.06,3139.88,Denver Health Medical Plan,Medicare Advantage,2928.00,,,,,,,case rate,2928.00,6090.00,,,facility
HC ANTI CCP IGG,86200,CPT,0302,RC,30286201,CDM,,,,outpatient,,,76.23,26.69,Anthem Blue Cross Blue Shield,HMO/POS/PPO,45.29,,,,,,,fee schedule,12.95,45.29,,,facility
HC ANTI J01,86235,CPT,0302,RC,30286227,CDM,,,,outpatient,,,118.36,41.43,Denver Health Medical Plan,Medicare Advantage,17.93,,,,,,,case rate,17.93,66.28,,,facility
HC ANTI-68 KD (HSP-70) ABS,83520,CPT,0301,RC,30183062,CDM,,,,inpatient,,,304.33,106.52,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,104.39,104.39,No services performed during 15-month lookback period.,,facility
HC ANTI-CCP,86200,CPT,0302,RC,30186200,CDM,,,,outpatient,,,79.93,27.98,Anthem Blue Cross Blue Shield,HMO/POS/PPO,45.29,,,,,,,fee schedule,12.95,45.29,,,facility
HC ANTI-CENTROMERE BY IFA,86256,CPT,0302,RC,30208657,CDM,,,,outpatient,,,140.91,49.32,Anthem Blue Cross Blue Shield,HMO/POS/PPO,42.13,,,,,,,fee schedule,12.05,78.91,,,facility
HC ANTI-FIBRILLARIN(U3RNP) BY IPP,83516,CPT,0302,RC,30208673,CDM,,,,inpatient,,,140.91,49.32,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,48.33,48.33,No services performed during 15-month lookback period.,,facility
HC ANTI-GMCSF ELISA NATIONAL JEWISH GMCSE,83516,CPT,0301,RC,37883516,CDM,,,,outpatient,,,293.72,102.81,Aetna Healthcare,Medicare Advantage,11.53,,,,,,,case rate,11.53,164.48,,,facility
HC ANTI-HUMAN NEUTROPHIL IGG,83520,CPT,0301,RC,30183063,CDM,,,,outpatient,,,133.38,46.69,Aetna Healthcare,HMO/POS/PPO,24.73,,,,,,,fee schedule,17.27,74.69,,,facility
HC ANTI-HUMAN NEUTROPHIL IGG,83520,CPT,0301,RC,30183063,CDM,,,,outpatient,,,133.38,46.69,United Healthcare,HMO/POS/PPO,17.27,,,,,,,fee schedule,17.27,74.69,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
HC ANTI-IGA ANTIBODY BY ELISA ARUP 2003126,83520,CPT,0301,RC,34083520,CDM,,,,outpatient,,,623.15,218.11,Aetna Healthcare,HMO/POS/PPO,24.73,,,,,,,fee schedule,17.27,348.96,,,facility
HC ANTI-MULLERIAN HORMONE ARUP 2002656,83520,CPT,0301,RC,33183520,CDM,,,,inpatient,,,269.81,94.44,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,92.54,92.54,No services performed during 15-month lookback period.,,facility
HC ANTI-PHOSPHATIDYLSERINE ANTIBODY ARUP 2012729,86148,CPT,0302,RC,30086148,CDM,,,,inpatient,,,162.57,56.90,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,55.76,55.76,No services performed during 15-month lookback period.,,facility
HC ANTI-PM/SCL BY EIA,86235,CPT,0302,RC,30208632,CDM,,,,outpatient,,,140.91,49.32,Aetna Healthcare,HMO/POS/PPO,25.69,,,,,,,fee schedule,17.93,78.91,,,facility
HC ANTI-SACC CEREVISIAE IGG,83520,CPT,0301,RC,30183065,CDM,,,,outpatient,,,133.38,46.69,Denver Health Medical Plan,Medicare Advantage,17.27,,,,,,,case rate,17.27,74.69,,,facility
HC ANTI-SACC CERREVISIAE IGA,83520,CPT,0301,RC,30183066,CDM,,,,outpatient,,,133.38,46.69,Denver Health Employer Group,HMO/POS/PPO,45.75,34.30,,,,,0,percent of total billed charges,17.27,74.69,No services performed during 15-month lookback period.,,facility
HC ANTI-SCL-70 EIA,86235,CPT,0302,RC,30208616,CDM,,,,outpatient,,,140.91,49.32,Aetna Healthcare,Medicare Advantage,17.93,,,,,,,case rate,17.93,78.91,,,facility
HC ANTI-TISSUE TRANSGLUTAMINASE IGA,83516,CPT,0301,RC,33583516,CDM,,,,inpatient,,,80.05,28.02,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,27.46,27.46,No services performed during 15-month lookback period.,,facility
HC ANTI-U1 RNP AB (RDL) ARUP TO LABCORP 520034,86235,CPT,0302,RC,31886235,CDM,,,,inpatient,,,240.24,84.09,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,82.40,82.40,No services performed during 15-month lookback period.,,facility
HC ANTI-U1 RNP BY EIA,86235,CPT,0302,RC,30208624,CDM,,,,outpatient,,,140.91,49.32,United Healthcare,HMO/POS/PPO,17.93,,,,,,,fee schedule,17.93,78.91,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
HC ANTIBODY BLASTOMYCES ARUP 0050164,86612,CPT,0302,RC,30586612,CDM,,,,outpatient,,,36.82,12.89,Aetna Healthcare,HMO/POS/PPO,18.49,,,,,,,fee schedule,12.63,45.10,,,facility
HC ANTIBODY BLASTOMYCES ARUP 0050164,86612,CPT,0302,RC,30586612,CDM,,,,outpatient,,,36.82,12.89,CMS,Medicare,12.90,,,,,,,case rate,12.63,45.10,,,facility
HC ANTIBODY BORRELIA BURGDORFERI LYME DISEASE ARUP 3006188,86618,CPT,0302,RC,30586618,CDM,,,,outpatient,,,110.88,38.81,CMS,Medicare,17.03,,,,,,,case rate,17.03,62.09,,,facility
HC ANTIBODY CHLAMYDIA IGM ARUP TO QUEST 29479,86632,CPT,0302,RC,30086632,CDM,,,,inpatient,,,120.12,42.05,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,41.20,41.20,No services performed during 15-month lookback period.,,facility
HC ANTIBODY COCCIDIOIDES ARUP 0050137,86635,CPT,0302,RC,30486635,CDM,,,,outpatient,,,32.59,11.41,Cigna Healthcare,HMO/POS/PPO,18.25,56.00,,7.4600,7.4600,7.4600,1 through 10,percent of total billed charges,11.18,40.11,Reimbursement is the lesser of 56% of total billed charges or 100% of the Cigna Market Fee Schedule rates | Incidental procedures are not reimbursed per the contract,Reimbursement is the lesser of 56% of total billed charges or 100% of the Cigna Market Fee Schedule rates | Incidental procedures are not reimbursed per the contract,facility
HC ANTIBODY COCCIDIOIDES ARUP 0050137,86635,CPT,0302,RC,30486635,CDM,,,,outpatient,,,32.59,11.41,Denver Health Medical Plan Elevate,HMO/POS/PPO,18.68,,,,,,,case rate,11.18,40.11,,,facility
HC ANTIBODY COCCIDIOIDES ARUP 0050164,86635,CPT,0302,RC,31286635,CDM,,,,inpatient,,,36.82,12.89,Denver Health Employer Group,HMO/POS/PPO,12.63,34.30,,,,,0,percent of total billed charges,12.63,12.63,No services performed during 15-month lookback period.,,facility
HC ANTIBODY COCCIDIOIDES ARUP 0050164,86635,CPT,0302,RC,31286635,CDM,,,,outpatient,,,36.82,12.89,Aetna Healthcare,Medicare Advantage,11.47,,,,,,,case rate,11.47,40.11,,,facility
HC ANTIBODY COCCIDIOIDES ARUP 0050183,86635,CPT,0302,RC,30786635,CDM,,,,inpatient,,,32.59,11.41,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,11.18,11.18,No services performed during 15-month lookback period.,,facility
HC ANTIBODY COCCIDIOIDES ARUP 3001982,86635,CPT,0302,RC,30686635,CDM,,,,inpatient,,,65.20,22.82,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,22.36,22.36,No services performed during 15-month lookback period.,,facility
HC ANTIBODY COCCIDIOIDES ARUP 3001982,86635,CPT,0302,RC,30686635,CDM,,,,outpatient,,,65.20,22.82,Anthem Blue Cross Blue Shield,HMO/POS/PPO,40.11,,,,,,,fee schedule,11.47,40.11,,,facility
HC ANTIBODY COCCIDIOIDES ARUP 3001983,86635,CPT,0302,RC,30886635,CDM,,,,outpatient,,,166.32,58.22,Denver Health Employer Group,HMO/POS/PPO,57.05,34.30,,,,,0,percent of total billed charges,11.47,93.14,No services performed during 15-month lookback period.,,facility
HC ANTIBODY DETECTION RBC WITH REFLEX TO ID ARUP 0010004,86850,CPT,0302,RC,30186850,CDM,,,,inpatient,,,454.98,159.25,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,156.06,156.06,No services performed during 15-month lookback period.,,facility
HC ANTIBODY ENCEPHALITIS WESTRN EQUINE ARUP TO MAYO ABOPC,86654,CPT,0302,RC,30386654,CDM,,,,outpatient,,,161.70,56.60,United Healthcare,HMO/POS/PPO,13.19,,,,,,,fee schedule,13.19,90.55,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
HC ANTIBODY EPSTEIN-BARR EB VIRUS NUCLEAR AG EBNA ARUP 0050600,86664,CPT,0302,RC,30086664,CDM,,,,inpatient,,,41.87,14.66,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,14.36,14.36,No services performed during 15-month lookback period.,,facility
HC ANTIBODY EPSTEIN-BARR EB VIRUS VIRAL CAPSID VCA ARUP 00500600,86665,CPT,0302,RC,30086665,CDM,,,,outpatient,,,41.87,14.66,Aetna Healthcare,Medicare Advantage,18.14,,,,,,,case rate,14.36,63.43,,,facility
HC ANTIBODY EPSTEIN-BARR EB VIRUS VIRAL CAPSID VCA ARUP 00500600,86665,CPT,0302,RC,30086665,CDM,,,,outpatient,,,41.87,14.66,Anthem Blue Cross Blue Shield,HMO/POS/PPO,63.43,,,,,,,fee schedule,14.36,63.43,,,facility
HC ANTIBODY EPSTEIN-BARR EB VIRUS VIRAL CAPSID VCA ARUP 0050602,86665,CPT,0302,RC,30486665,CDM,,,,outpatient,,,42.88,15.01,CMS,Medicare,18.14,,,,,,,case rate,14.71,63.43,,,facility
HC ANTIBODY HERPES SMPLX NON-SPECIFIC TYPE TEST ARUP 0050291,86694,CPT,0302,RC,30486694,CDM,,,,inpatient,,,57.07,19.98,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,19.58,19.58,No services performed during 15-month lookback period.,,facility
HC ANTIBODY HERPES SMPLX NON-SPECIFIC TYPE TEST ARUP 0050291,86694,CPT,0302,RC,30486694,CDM,,,,outpatient,,,57.07,19.98,Anthem Blue Cross Blue Shield,HMO/POS/PPO,50.32,,,,,,,fee schedule,14.39,50.32,,,facility
HC ANTIBODY HERPES SMPLX TYPE 1 ARUP TO UNIV OF WASHINGTON MEDICAL CENTER HSWB,86695,CPT,0302,RC,30386695,CDM,,,,inpatient,,,505.09,176.79,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,173.25,173.25,No services performed during 15-month lookback period.,,facility
HC ANTIBODY HERPES SMPLX TYPE 1 ARUP TO UNIV OF WASHINGTON MEDICAL CENTER HSWB,86695,CPT,0302,RC,30386695,CDM,,,,outpatient,,,505.09,176.79,Denver Health Medical Plan,Medicare Advantage,13.19,,,,,,,case rate,13.19,282.85,,,facility
HC ANTIBODY HERPES SMPLX TYPE 2 ARUP TO UNIV OF WASHINGTON MEDICAL CENTER HSWB,86696,CPT,0302,RC,30386696,CDM,,,,outpatient,,,505.09,176.79,CMS,Medicare,19.35,,,,,,,case rate,19.35,282.85,,,facility
