"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 10 mL Vial",0250,RC,00409174970,NDC,25000003,CDM,,,,outpatient,10,ML,24.00,8.40,United Healthcare,HMO/POS/PPO,17.88,74.50,,,,,0,percent of total billed charges,6.87,17.88,No services performed during 15-month lookback period.,Reimbursed at 74.5% of the billed charges. The stated percentage rate applies to entire bill.,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 10 mL Vial",0250,RC,00409812610,NDC,25000003,CDM,,,,inpatient,10,ML,24.00,8.40,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,8.23,8.23,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 10 mL Vial",0250,RC,00409812610,NDC,25000003,CDM,,,,outpatient,10,ML,24.00,8.40,Aetna Healthcare,Medicare Advantage,,,Service is bundled into other payable services where appropriate,,,,0,other,6.87,17.88,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 10 mL Vial",0250,RC,63323046217,NDC,25000003,CDM,,,,inpatient,10,ML,24.00,8.40,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,8.23,8.23,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,00409174929,NDC,25000003,CDM,,,,outpatient,30,ML,27.75,9.72,Aetna Healthcare,HMO/POS/PPO,16.65,60.00,,,,,0,percent of total billed charges,7.95,20.67,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,00409174971,NDC,25000003,CDM,,,,inpatient,30,ML,27.75,9.72,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,9.52,9.52,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,00409904517,NDC,25000003,CDM,,,,inpatient,30,ML,24.00,8.40,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,8.23,8.23,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine 0.5 %-1:200,000 solution 50 mL Vial",0250,RC,63323046357,NDC,25000003,CDM,,,,inpatient,50,ML,58.76,20.57,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,20.15,20.15,No services performed during 15-month lookback period.,,facility
"Battery elec/combo vad, rep",Q0496,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,1870.04,,,,,,,case rate,1116.99,3044.80,,,facility
"Blood, l/r, cmv-neg",P9051,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,151.58,,,,,,,case rate,151.58,350.39,,,facility
"Blood, l/r, irradiated",P9056,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,84.55,,,,,,,case rate,84.55,203.08,,,facility
"Brachytx, NS, Non-HDRIr-192",C1719,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,1479.55,,,,,,,case rate,79.16,1479.55,,,facility
"Brachytx, non-stranded,I-125",C2639,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,47.97,,,,,,,fee schedule,36.64,59.66,,,facility
"Brief chkin by md/qhp, 11-20",G2252,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,28.96,,,,,,,case rate,28.96,1714.02,,,facility
"Brief chkin, 5-10, non-E/M",G2251,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,14.40,,,,,,,case rate,14.40,845.01,,,facility
"C-1 esterase, cinryze",J0598,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,65.50,,,,,,,case rate,65.50,162.30,,,facility
"CATH, DRAINAGE",C1729,HCPCS,0272,RC,27257932,CDM,,,,outpatient,,,441.84,154.65,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into other payable services where appropriate,73.4900,73.4900,73.4900,1 through 10,other,19.20,329.17,Service is bundled into other payable services where appropriate,,facility
"CATH,HEMODIALYSIS,SHORT-TERM",C1752,HCPCS,0278,RC,27835603,CDM,,,,inpatient,,,305.40,106.89,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,104.75,213.78,No services performed during 15-month lookback period.,,facility
"CATH,HEMODIALYSIS,SHORT-TERM",C1752,HCPCS,0278,RC,27835605,CDM,,,,inpatient,,,407.49,142.63,United Healthcare,HMO/POS/PPO,186.63,45.80,,,,,0,percent of total billed charges,139.77,285.24,No services performed during 15-month lookback period.,"Reimbursement is only for when charges are greater than $6,311",facility
"CATH,HEMODIALYSIS,SHORT-TERM",C1752,HCPCS,0278,RC,27835605,CDM,,,,outpatient,,,407.49,142.63,Aetna Healthcare,Medicare Advantage,,,Service is bundled into other payable services where appropriate,,,,0,other,116.71,303.58,No services performed during 15-month lookback period.,,facility
"CATH,HEMODIALYSIS,SHORT-TERM",C1752,HCPCS,0278,RC,27835605,CDM,,,,outpatient,,,407.49,142.63,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into other payable services where appropriate,,,,0,other,116.71,303.58,No services performed during 15-month lookback period.,,facility
"CATH,HEMODIALYSIS,SHORT-TERM",C1752,HCPCS,0278,RC,27835608,CDM,,,,inpatient,,,506.76,177.37,Denver Health Employer Group,HMO/POS/PPO,173.82,34.30,,,,,0,percent of total billed charges,173.82,354.73,No services performed during 15-month lookback period.,,facility
"CATH,HEMODIALYSIS,SHORT-TERM",C1752,HCPCS,0278,RC,27837459,CDM,,,,outpatient,,,220.20,77.07,Aetna Healthcare,HMO/POS/PPO,154.14,70.00,,,,,0,percent of total billed charges,63.07,164.05,No services performed during 15-month lookback period.,"Reimbursement is 70% of invoice when claim line is greater than $2,500",facility
"Care manage serv, pr cal mo",G0570,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,39.52,,,,,,,case rate,39.52,64.35,,,facility
"Care manage serv, pr cal mo",G0570,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,64.35,,,,,,,case rate,39.52,64.35,,,facility
"Caregraft, per sq cm",Q4322,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,131.27,,,,,,,case rate,131.27,3304.80,,,facility
"Cygnus, per sq cm",Q4170,HCPCS,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,237.50,,,,,,,fee schedule,76.16,237.50,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"D&amp;C, CONIZATION, LAPAROSCOPY AND TUBAL INTERRUPTION WITHOUT CC/MCC",745,MS-DRG,,,,,,,,inpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,33941.92,,,,,,,case rate,6852.00,34117.04,,,facility
"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",441,MS-DRG,,,,,,,,inpatient,,,,,CMS,Medicare,30821.59,,,,,,,case rate,6806.00,53828.44,,,facility
"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",443,MS-DRG,,,,,,,,inpatient,,,,,Aetna Healthcare,Medicare Advantage,19655.96,,,,,,,case rate,6806.00,27659.87,,,facility
"DULoxetine 20 MG capsule,delayed release(DR/EC) 30 each BLIST PACK",0250,RC,00904645204,NDC,25000003,CDM,,,,outpatient,1,EA,6.00,2.10,Anthem Blue Cross Blue Shield,HMO/POS/PPO,1.72,28.64,,,,,0,percent of total billed charges,1.72,4.47,No services performed during 15-month lookback period.,,facility
"DULoxetine 20 MG capsule,delayed release(DR/EC) 30 each BLIST PACK",0250,RC,68084067521,NDC,25000003,CDM,,,,outpatient,1,EA,19.27,6.75,CMS,Medicare,,,Service is bundled into other payable services where appropriate,,,,0,other,5.52,14.36,No services performed during 15-month lookback period.,,facility
"DULoxetine 30 MG capsule,delayed release(DR/EC) 1 each BLIST PACK",0250,RC,68084068311,NDC,25000003,CDM,,,,inpatient,1,EA,18.17,6.36,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,6.23,6.23,No services performed during 15-month lookback period.,,facility
"DULoxetine 30 MG capsule,delayed release(DR/EC) 100 each BLIST PACK",0250,RC,60687073401,NDC,25000003,CDM,,,,inpatient,1,EA,18.17,6.36,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,6.23,6.23,No services performed during 15-month lookback period.,,facility
"DULoxetine 30 MG capsule,delayed release(DR/EC) 100 each BLIST PACK",0250,RC,68084068301,NDC,25000003,CDM,,,,outpatient,1,EA,18.17,6.36,Denver Health Employer Group,HMO/POS/PPO,6.23,34.30,,,,,0,percent of total billed charges,5.20,13.54,No services performed during 15-month lookback period.,,facility
"DULoxetine 30 MG capsule,delayed release(DR/EC) 90 each Bottle",0250,RC,68001059505,NDC,25000003,CDM,,,,inpatient,1,EA,18.51,6.48,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,6.35,6.35,No services performed during 15-month lookback period.,,facility
"DULoxetine 60 MG capsule,delayed release(DR/EC) 1 each BLIST PACK",0250,RC,68084069211,NDC,25000003,CDM,,,,inpatient,1,EA,18.17,6.36,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,6.23,6.23,No services performed during 15-month lookback period.,,facility
"DULoxetine 60 MG capsule,delayed release(DR/EC) 100 each BLIST PACK",0250,RC,68084069201,NDC,25000003,CDM,,,,inpatient,1,EA,18.17,6.36,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,6.23,6.23,No services performed during 15-month lookback period.,,facility
"DULoxetine 60 MG capsule,delayed release(DR/EC) 90 each Bottle",0250,RC,67877026590,NDC,25000003,CDM,,,,inpatient,1,EA,18.38,6.44,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,6.30,6.30,No services performed during 15-month lookback period.,,facility
"DULoxetine 60 MG capsule,delayed release(DR/EC) 90 each Bottle",0250,RC,67877026590,NDC,25000003,CDM,,,,outpatient,1,EA,18.38,6.44,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into other payable services where appropriate,,,,0,other,5.26,13.69,No services performed during 15-month lookback period.,,facility
"E-graft, per sq cm",Q4318,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,131.27,,,,,,,case rate,131.27,213.74,,,facility
"ECMO OR TRACHEOSTOMY WITH MV &gt;96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITH MAJOR O.R. PROCEDURES",003,MS-DRG,,,,,,,,inpatient,,,,,CMS,Medicare,228952.97,,,,,,,case rate,6852.00,636607.42,,,facility
"EPINEPHrine (1:10,000) 0.1 mg/mL syringe 10 mL Syringe",0250,RC,00409493301,NDC,25000003,CDM,,,,inpatient,10,ML,24.00,8.40,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,8.23,8.23,No services performed during 15-month lookback period.,,facility
"EPINEPHrine (1:10,000) 0.1 mg/mL syringe 10 mL Syringe",J0171,HCPCS,0250,RC,00409492120,NDC,25000002,CDM,,inpatient,10,ML,24.00,8.40,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,8.23,8.23,No services performed during 15-month lookback period.,,facility
"EPINEPHrine (1:10,000) 0.1 mg/mL syringe 10 mL Syringe",J0171,HCPCS,0250,RC,00409492120,NDC,25000002,CDM,,outpatient,10,ML,24.00,8.40,United Healthcare,HMO/POS/PPO,1.24,,,,,,,fee schedule,1.24,8.23,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
"EPINEPHrine (1:10,000) 0.1 mg/mL syringe 10 mL Syringe",J0171,HCPCS,0250,RC,76329331601,NDC,25000002,CDM,,outpatient,10,ML,27.90,9.77,Cigna Healthcare,HMO/POS/PPO,1.50,,,,,,,fee schedule,1.24,9.57,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"EPINEPHrine endotracheal 0.1 mg/mL (1:10,000) syringe 10 mL Syringe",J0171,HCPCS,0250,RC,00409492134,NDC,25000002,CDM,,inpatient,10,ML,24.00,8.40,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,8.23,8.23,No services performed during 15-month lookback period.,,facility
"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",392,MS-DRG,,,,,,,,inpatient,,,,,United Healthcare,HMO/POS/PPO,6806.00,,,,,,,per diem,6806.00,28806.37,"When eligible charges exceed $288,750,  the contract rate will be a per diem of $10,255 for the entire admission. Excludes: Sex Reassignment Surgery, Eating Disorders, Bariatric Surgery, Nursery, Maternity, Sub-Acute, Rehabilitation, Hospice, Skilled Nursing Service, Nursery and Obstetrics.","When eligible charges exceed $288,750,  the contract rate will be a per diem of $10,255 for the entire admission. Excludes: Sex Reassignment Surgery, Eating Disorders, Bariatric Surgery, Nursery, Maternity, Sub-Acute, Rehabilitation, Hospice, Skilled Nursing Service, Nursery and Obstetrics.",facility
"Esano a, per sq cm",Q4272,HCPCS,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,535.50,,,,,,,fee schedule,131.27,577.67,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",563,MS-DRG,,,,,,,,inpatient,,,,,Aetna Healthcare,HMO/POS/PPO,26858.73,,,,,,,case rate,6806.00,30469.43,"If the MS DRG submission does not match the MS DRG assigned by the company's grouper, the payment will be calculated using the company-assigned MS DRG. Payment shall be lesser of the contracted DRG rate or Total billed charges | Reimbursement is 61% of charges, when total claim charges is greater than $288,750","If the MS DRG submission does not match the MS DRG assigned by the company's grouper, the payment will be calculated using the company-assigned MS DRG. Payment shall be lesser of the contracted DRG rate or Total billed charges | Reimbursement is 61% of charges, when total claim charges is greater than $288,750",facility
"Flurpiridaz f18, diag, 1 mci",A9611,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,862.95,,,,,,,case rate,530.00,862.95,,,facility
"Found drs solo, per sq cm",A2034,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,135.40,,,,,,,case rate,135.40,220.46,,,facility
"Frozen plasma, pooled, sd",P9023,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,55.96,,,,,,,case rate,1.42,91.11,,,facility
"Grafix core, grafixpl core",Q4132,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,131.27,,,,,,,case rate,131.27,290.17,,,facility
"HAND OR WRIST PROCEDURES, EXCEPT MAJOR THUMB OR JOINT PROCEDURES WITHOUT CC/MCC",514,MS-DRG,,,,,,,,inpatient,,,,,Denver Health Medical Plan,Medicare Advantage,22945.51,,,,,,,case rate,6852.00,32288.92,,,facility
"HC  REFLEX SMOOTH MUSCLE ANTIBODY, IGG TITER ARUP RFLX ASM TITER",86256,CPT,0302,RC,31586256,CDM,,,,inpatient,,,173.34,60.67,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,59.46,59.46,No services performed during 15-month lookback period.,,facility
"HC  REFLEX SMOOTH MUSCLE ANTIBODY, IGG TITER ARUP RFLX ASM TITER",86256,CPT,0302,RC,31586256,CDM,,,,outpatient,,,173.34,60.67,CMS,Medicare,12.05,,,,,,,case rate,12.05,97.07,,,facility
"HC 17-HYDROXYPROGESTERONE QUANTITATIVE BY HPLC-MS/MS, SERUM OR PLASMA  ARUP 0092332",83498,CPT,0301,RC,30383498,CDM,,,,outpatient,,,86.92,30.43,United Healthcare,HMO/POS/PPO,27.17,,,,,,,fee schedule,27.17,95.01,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
"HC 25-HYDROXYVITAMIN D2 AND D3 BY TANDEM MASS SPECTROMETRY, SERUM ARUP 2002348",82306,CPT,0301,RC,30082306,CDM,,,,outpatient,,,168.17,58.86,Aetna Healthcare,HMO/POS/PPO,42.40,,,,,,,fee schedule,29.60,103.50,,,facility
"HC 360+, DIG,BINAURAL-BTE",V5261,HCPCS,0271,RC,47015222,CDM,,,,inpatient,,,1293.18,452.62,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,443.56,443.56,No services performed during 15-month lookback period.,,facility
"HC 360+, DIG,BINAURAL-BTE",V5261,HCPCS,0271,RC,47015222,CDM,,,,inpatient,,,1293.18,452.62,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,443.56,443.56,No services performed during 15-month lookback period.,,facility
"HC 360+, DIG,MONAURAL-BTE",V5257,HCPCS,0271,RC,47005219,CDM,,,,outpatient,,,1293.18,452.62,Aetna Healthcare,Medicare Advantage,,,Not reimbursed per the contract,,,,0,other,370.37,2681.50,No services performed during 15-month lookback period.,,facility
"HC 5-HYDROXYINDOLEACETIC ACID (5-HIAA), PLASMA ARUP 3000202",82542,CPT,0301,RC,32882542,CDM,,,,inpatient,,,1201.20,420.42,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,412.01,412.01,No services performed during 15-month lookback period.,,facility
"HC 5-HYDROXYINDOLEACETIC ACID (5-HIAA), PLASMA ARUP 3000202",82542,CPT,0301,RC,32882542,CDM,,,,outpatient,,,1201.20,420.42,Denver Health Employer Group,HMO/POS/PPO,412.01,34.30,,,,,0,percent of total billed charges,24.09,672.67,No services performed during 15-month lookback period.,,facility
"HC 5-HYDROXYINDOLEACETIC ACID (5-HIAA), PLASMA ARUP 3000202",82542,CPT,0301,RC,32882542,CDM,,,,outpatient,,,1201.20,420.42,Denver Health Medical Plan Elevate,HMO/POS/PPO,39.22,,,,,,,case rate,24.09,672.67,,,facility
"HC 5-HYDROXYINDOLEACETIC ACID (HIAA), PLASMA ARUP 3016920",83497,CPT,0301,RC,30083497,CDM,,,,inpatient,,,749.06,262.18,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,256.93,256.93,No services performed during 15-month lookback period.,,facility
"HC AB, HERPES SIMPLEX TYPE 1",86695,CPT,0302,RC,30286695,CDM,,,,outpatient,,,43.64,15.28,Denver Health Medical Plan,Medicare Advantage,13.19,,,,,,,case rate,13.19,46.13,,,facility
"HC AB, HERPES SIMPLEX TYPE 2",86696,CPT,0302,RC,30286696,CDM,,,,inpatient,,,64.03,22.42,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,21.96,21.96,No services performed during 15-month lookback period.,,facility
"HC AB, HERPES SIMPLEX TYPE 2",86696,CPT,0302,RC,30286696,CDM,,,,outpatient,,,64.03,22.42,United Healthcare,HMO/POS/PPO,19.35,,,,,,,fee schedule,19.35,67.66,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
"HC ABLATION, RENAL TUMOR(S), UNILATERAL, PERCUTANEOUS, CRYOTHERAPY",50593,CPT,0761,RC,76150593,CDM,,,,inpatient,,,21657.61,7580.17,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,7428.56,7428.56,No services performed during 15-month lookback period.,,facility
"HC ACETYLCHOLINE RECEPTOR BINDING AB W REFLEX TO MUSCLE-SPECIFIC KINASE (MUSK) AB, IGG ARUP 3001868",83519,CPT,0301,RC,33183519,CDM,,,,inpatient,,,132.68,46.44,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,45.51,45.51,No services performed during 15-month lookback period.,,facility
"HC ACID PHOS, PROSTATIC",84066,CPT,0301,RC,30184066,CDM,,,,outpatient,,,63.69,22.30,Anthem Blue Cross Blue Shield,HMO/POS/PPO,33.77,,,,,,,fee schedule,9.66,35.67,,,facility
"HC ACTIN, MUSCLE SPECIFIC-ADDL",88341,CPT,0312,RC,31188368,CDM,,,,inpatient,,,215.15,75.31,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,73.80,73.80,No services performed during 15-month lookback period.,,facility
