"Amnio wound, per square cm",Q4181,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,131.27,,,,,,,case rate,131.27,269.02,,,facility
"Amniocore pro, per sq cm",Q4298,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,131.27,,,,,,,case rate,131.27,3763.80,,,facility
"Amniocore pro, per sq cm",Q4298,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,131.27,,,,,,,case rate,131.27,3763.80,,,facility
"Artacent velos, per sq cm",Q4338,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,131.27,,,,,,,case rate,131.27,213.74,,,facility
"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC",584,MS-DRG,,,,,,,,inpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,48336.94,,,,,,,case rate,6852.00,64206.02,,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 10 mL Vial",0250,RC,00409812601,NDC,25000003,CDM,,,,outpatient,10,ML,24.00,8.40,United Healthcare,HMO/POS/PPO,17.88,74.50,,,,,0,percent of total billed charges,6.87,17.88,No services performed during 15-month lookback period.,Reimbursed at 74.5% of the billed charges. The stated percentage rate applies to entire bill.,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 10 mL Vial",0250,RC,00409812610,NDC,25000003,CDM,,,,inpatient,10,ML,24.00,8.40,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,8.23,8.23,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 10 mL Vial",0250,RC,63323046204,NDC,25000003,CDM,,,,inpatient,10,ML,24.00,8.40,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,8.23,8.23,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,00409174929,NDC,25000003,CDM,,,,inpatient,30,ML,27.75,9.72,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,9.52,9.52,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,00409904517,NDC,25000003,CDM,,,,inpatient,30,ML,24.00,8.40,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,8.23,8.23,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine 0.5 %-1:200,000 solution 50 mL Vial",0250,RC,63323046357,NDC,25000003,CDM,,,,inpatient,50,ML,58.76,20.57,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,20.15,20.15,No services performed during 15-month lookback period.,,facility
"Bat clps elec/comb vad, rep",Q0497,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,583.97,,,,,,,case rate,348.80,950.82,,,facility
"Battery charger, port conc",E1357,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,3.77,,,,,,,fee schedule,3.77,3.77,,,facility
"Battery elec/combo vad, rep",Q0496,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,1870.04,,,,,,,case rate,1116.99,3044.80,,,facility
"Bio-K Plus 50 billion cell capsule,delayed release(DR/EC) 15 each Bottle",0250,RC,26608000150,NDC,25000003,CDM,,,,inpatient,1,EA,6.00,2.10,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,2.06,2.06,No services performed during 15-month lookback period.,,facility
"Bio-K Plus 50 billion cell capsule,delayed release(DR/EC) 15 each Bottle",0250,RC,99930208201,NDC,25000003,CDM,,,,outpatient,1,EA,6.00,2.10,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into other payable services where appropriate,,,,0,other,1.72,4.47,No services performed during 15-month lookback period.,,facility
"Biodfence dryflex, 1cm",Q4138,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,131.27,,,,,,,case rate,131.27,432.08,,,facility
"Biovance tri or 3l, sq cm",Q4283,HCPCS,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,2968.20,,,,,,,fee schedule,131.27,2968.20,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
"Blood, l/r, cmv-neg",P9051,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,246.80,,,,,,,case rate,151.58,350.39,,,facility
"Brachy linear, non-str,P-103",C2636,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,0.62,,,,,,,fee schedule,0.62,145.56,,,facility
"Brachytx, non-stranded,C-131",C2643,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,99.80,,,,,,,case rate,99.80,162.49,,,facility
"Brachytx, stranded, I-125",C2638,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,48.06,,,,,,,fee schedule,35.26,57.41,,,facility
"CATH, DRAINAGE",C1729,HCPCS,0272,RC,27257932,CDM,,,,outpatient,,,441.84,154.65,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into other payable services where appropriate,,,,0,other,19.20,329.17,No services performed during 15-month lookback period.,,facility
"CATH, DRAINAGE",C1729,HCPCS,0272,RC,27257933,CDM,,,,inpatient,,,441.84,154.65,Denver Health Employer Group,HMO/POS/PPO,151.55,34.30,,,,,0,percent of total billed charges,151.55,151.55,No services performed during 15-month lookback period.,,facility
"CATH,HEMODIALYSIS,SHORT-TERM",C1752,HCPCS,0278,RC,27835605,CDM,,,,inpatient,,,407.49,142.63,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,139.77,285.24,No services performed during 15-month lookback period.,,facility
"Cinacalcet, esrd on dialysis",J0604,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,0.05,,,,,,,fee schedule,0.03,1.63,,,facility
"Cocoon membrane, per sq cm",Q4264,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,131.27,,,,,,,case rate,131.27,4957.20,,,facility
"Colpopexy, min/inv, ex-perit",C9778,HCPCS,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,18067.00,,,,,,,case rate,5277.00,18067.00,,,facility
"Comp comm supp svc, 15 min",H2015,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,17.82,,,,,,,fee schedule,17.82,17.82,,,facility
"Conform band s w >=5""/yd",A6447,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,0.59,,,,,,,fee schedule,0.59,1.58,,,facility
"Coronary artery disease, mRNA, gene expression profiling by real-time RT-PCR of 23 genes, utilizing whole peripheral blood, algorithm reported as a risk score",81493,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,1050.00,,,,,,,case rate,0.02,3671.75,,,facility
"Cytal, per square centimeter",Q4166,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,34.03,,,,,,,fee schedule,30.61,213.74,,,facility
"DULoxetine 20 MG capsule,delayed release(DR/EC) 1 each BLIST PACK",0250,RC,68084067511,NDC,25000003,CDM,,,,inpatient,1,EA,19.27,6.75,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,6.61,6.61,No services performed during 15-month lookback period.,,facility
"DULoxetine 20 MG capsule,delayed release(DR/EC) 30 each BLIST PACK",0250,RC,00904704304,NDC,25000003,CDM,,,,inpatient,1,EA,6.00,2.10,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,2.06,2.06,No services performed during 15-month lookback period.,,facility
"DULoxetine 20 MG capsule,delayed release(DR/EC) 30 each BLIST PACK",0250,RC,00904704304,NDC,25000003,CDM,,,,outpatient,1,EA,6.00,2.10,CMS,Medicare,,,Service is bundled into other payable services where appropriate,,,,0,other,1.72,4.47,No services performed during 15-month lookback period.,,facility
"DULoxetine 20 MG capsule,delayed release(DR/EC) 60 each Bottle",0250,RC,68001041306,NDC,25000003,CDM,,,,outpatient,1,EA,16.50,5.78,Denver Health Employer Group,HMO/POS/PPO,5.66,34.30,,,,,0,percent of total billed charges,4.73,12.29,No services performed during 15-month lookback period.,,facility
"DULoxetine 30 MG capsule,delayed release(DR/EC) 1 each BLIST PACK",0250,RC,68084068311,NDC,25000003,CDM,,,,inpatient,1,EA,18.17,6.36,Denver Health Employer Group,HMO/POS/PPO,6.23,34.30,,,,,0,percent of total billed charges,6.23,6.23,No services performed during 15-month lookback period.,,facility
"DULoxetine 30 MG capsule,delayed release(DR/EC) 1 each BLIST PACK",0250,RC,68084068311,NDC,25000003,CDM,,,,outpatient,1,EA,18.17,6.36,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into other payable services where appropriate,,,,0,other,5.20,13.54,No services performed during 15-month lookback period.,,facility
"DULoxetine 30 MG capsule,delayed release(DR/EC) 100 each BLIST PACK",0250,RC,00904704461,NDC,25000003,CDM,,,,inpatient,1,EA,6.00,2.10,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,2.06,2.06,No services performed during 15-month lookback period.,,facility
"DULoxetine 30 MG capsule,delayed release(DR/EC) 90 each Bottle",0250,RC,67877026490,NDC,25000003,CDM,,,,outpatient,1,EA,18.38,6.44,Aetna Healthcare,HMO/POS/PPO,11.03,60.00,,,,,0,percent of total billed charges,5.26,13.69,No services performed during 15-month lookback period.,,facility
"DULoxetine 30 MG capsule,delayed release(DR/EC) 90 each Bottle",0250,RC,68001059505,NDC,25000003,CDM,,,,inpatient,1,EA,18.51,6.48,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,6.35,6.35,No services performed during 15-month lookback period.,,facility
"DULoxetine 30 MG capsule,delayed release(DR/EC) 90 each Bottle",0250,RC,68001059505,NDC,25000003,CDM,,,,outpatient,1,EA,18.51,6.48,Denver Health Employer Group,HMO/POS/PPO,6.35,34.30,,,,,0,percent of total billed charges,5.30,13.79,No services performed during 15-month lookback period.,,facility
"DULoxetine 60 MG capsule,delayed release(DR/EC) 90 each Bottle",0250,RC,51991074890,NDC,25000003,CDM,,,,inpatient,1,EA,17.80,6.23,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,6.11,6.11,No services performed during 15-month lookback period.,,facility
"Derm-maxx, per sq cm",Q4238,HCPCS,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,2623.50,,,,,,,fee schedule,131.27,2915.74,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
"Dermacell, awm, porous sq cm",Q4122,HCPCS,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,185.13,,,,,,,fee schedule,131.27,213.74,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"Diskectomy, anterior, with d",S2350,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,5428.00,,,,,,,fee schedule,5428.00,5428.00,"Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses","Includes all items, pre-procedure testing and services necessary to perform same day surgery or ambulatory surgery in an operating room or ambulatory surgery suite. Rates for Categories 6 and 8 are inclusive of intraocular lenses",facility
"Dual layer impax, per sq cm",Q4262,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,131.27,,,,,,,case rate,131.27,2147.29,,,facility
"EPINEPHrine (1:10,000) 0.1 mg/mL syringe 10 mL Syringe",0250,RC,00409492134,NDC,25000003,CDM,,,,outpatient,10,ML,24.00,8.40,Denver Health Employer Group,HMO/POS/PPO,8.23,34.30,,,,,0,percent of total billed charges,6.87,17.88,No services performed during 15-month lookback period.,,facility
"EPINEPHrine (1:10,000) 0.1 mg/mL syringe 10 mL Syringe",0250,RC,76329331601,NDC,25000003,CDM,,,,inpatient,10,ML,24.78,8.68,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,8.50,8.50,No services performed during 15-month lookback period.,,facility
"EPINEPHrine (1:10,000) 0.1 mg/mL syringe 10 mL Syringe",0250,RC,76329331601,NDC,25000003,CDM,,,,outpatient,10,ML,24.78,8.68,United Healthcare,HMO/POS/PPO,18.46,74.50,,,,,0,percent of total billed charges,7.10,18.46,No services performed during 15-month lookback period.,Reimbursed at 74.5% of the billed charges. The stated percentage rate applies to entire bill.,facility
"EPINEPHrine endotracheal 0.1 mg/mL (1:10,000) syringe 10 mL Syringe",0250,RC,00409492134,NDC,25000003,CDM,,,,inpatient,10,ML,24.00,8.40,Denver Health Employer Group,HMO/POS/PPO,8.23,34.30,,,,,0,percent of total billed charges,8.23,8.23,No services performed during 15-month lookback period.,,facility
"EPINEPHrine endotracheal 0.1 mg/mL (1:10,000) syringe 10 mL Syringe",0250,RC,00409493301,NDC,25000003,CDM,,,,outpatient,10,ML,24.00,8.40,CMS,Medicare,,,Service is bundled into other payable services where appropriate,,,,0,other,6.87,17.88,No services performed during 15-month lookback period.,,facility
"EPINEPHrine endotracheal 0.1 mg/mL (1:10,000) syringe 10 mL Syringe",J0171,HCPCS,0250,RC,76329331601,NDC,25000002,CDM,,outpatient,10,ML,27.90,9.77,Aetna Healthcare,HMO/POS/PPO,1.94,,,,,,,fee schedule,1.24,9.57,,,facility
"Expandable controller, initl",E2377,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,270.88,,,,,,,fee schedule,270.88,270.88,,,facility
"Ferumoxytol, esrd use",Q0139,HCPCS,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,2.63,,,,,,,fee schedule,0.23,2.63,,,facility
"Ferumoxytol, non-esrd",Q0138,HCPCS,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,2.63,,,,,,,fee schedule,0.23,2.63,,,facility
"Flurpiridaz f18, diag, 1 mci",A9611,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,530.00,,,,,,,case rate,530.00,862.95,,,facility
"Fluvirin vacc, 3 yrs & >, im",Q2037,HCPCS,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,0.05,,,,,,,fee schedule,0.05,32.21,,,facility
"Fomepizole, 15 mg",J1451,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,6.54,,,,,,,case rate,6.54,78.66,,,facility
"Grafix core, grafixpl core",Q4132,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,131.27,,,,,,,case rate,131.27,290.17,,,facility
"HC  REFLEX SMOOTH MUSCLE ANTIBODY, IGG TITER ARUP RFLX ASM TITER",86256,CPT,0302,RC,31586256,CDM,,,,inpatient,,,173.34,60.67,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,59.46,59.46,No services performed during 15-month lookback period.,,facility
"HC  REFLEX SMOOTH MUSCLE ANTIBODY, IGG TITER ARUP RFLX ASM TITER",86256,CPT,0302,RC,31586256,CDM,,,,outpatient,,,173.34,60.67,United Healthcare,HMO/POS/PPO,12.05,,,,,,,fee schedule,12.05,97.07,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
"HC 11-DEOXYCORTISOL QUANT HPLC-MS/MS, SERUM/PLASMA-ARUP0092331",82634,CPT,0301,RC,30082634,CDM,,,,inpatient,,,129.36,45.28,Denver Health Employer Group,HMO/POS/PPO,44.37,34.30,,,,,0,percent of total billed charges,44.37,44.37,No services performed during 15-month lookback period.,,facility
"HC 17-HYDROXYPROGESTERONE QUANTITATIVE BY HPLC-MS/MS, SERUM OR PLASMA  ARUP 0092332",83498,CPT,0301,RC,30383498,CDM,,,,outpatient,,,86.92,30.43,CMS,Medicare,27.17,,,,,,,case rate,27.17,95.01,,,facility
"HC 17-KETOSTEROIDS, URINE",82384,CPT,0301,RC,30112089,CDM,,,,inpatient,,,90.55,31.70,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,31.06,31.06,No services performed during 15-month lookback period.,,facility
"HC 2,3 DINOR-11BETA-PROSTAGLANDIN F2 ALPHA, 24-HOUR URINE ARUP 3002337",84150,CPT,0301,RC,30084150,CDM,,,,outpatient,,,850.08,297.53,Anthem Blue Cross Blue Shield,HMO/POS/PPO,146.07,,,,,,,fee schedule,41.77,476.04,,,facility
"HC 25-HYDROXYVITAMIN D2 AND D3 BY TANDEM MASS SPECTROMETRY, SERUM ARUP 2002348",82306,CPT,0301,RC,30082306,CDM,,,,inpatient,,,168.17,58.86,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,57.68,57.68,No services performed during 15-month lookback period.,,facility
"HC 25-HYDROXYVITAMIN D2 AND D3 BY TANDEM MASS SPECTROMETRY, SERUM ARUP 2002348",82306,CPT,0301,RC,30082306,CDM,,,,inpatient,,,168.17,58.86,Denver Health Employer Group,HMO/POS/PPO,57.68,34.30,,,,,0,percent of total billed charges,57.68,57.68,No services performed during 15-month lookback period.,,facility
"HC 25-HYDROXYVITAMIN D2 AND D3 BY TANDEM MASS SPECTROMETRY, SERUM ARUP 2002348",82306,CPT,0301,RC,30082306,CDM,,,,outpatient,,,168.17,58.86,Denver Health Employer Group,HMO/POS/PPO,57.68,34.30,,,,,0,percent of total billed charges,29.60,103.50,No services performed during 15-month lookback period.,,facility
"HC 360+, DIG,MONAURAL-BTE",V5257,HCPCS,0271,RC,47005219,CDM,,,,inpatient,,,1293.18,452.62,Denver Health Employer Group,HMO/POS/PPO,443.56,34.30,,,,,0,percent of total billed charges,443.56,443.56,No services performed during 15-month lookback period.,,facility
"HC 5-A-DIHYDROTESTOSTERONE BY TANDEM MASS SPECTROMETRY, SERUM ARUP 2002349",82642,CPT,0301,RC,30182642,CDM,,,,inpatient,,,161.70,56.60,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,55.46,55.46,No services performed during 15-month lookback period.,,facility
"HC 5-HYDROXYINDOLEACETIC ACID (5-HIAA), PLASMA ARUP 3000202",82542,CPT,0301,RC,32882542,CDM,,,,inpatient,,,1201.20,420.42,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,412.01,412.01,No services performed during 15-month lookback period.,,facility
"HC 88305-LEVEL IV, GROSS & MICRO ARUP 8900100",88305,CPT,0310,RC,31788305,CDM,,,,inpatient,,,292.72,102.46,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,100.40,100.40,No services performed during 15-month lookback period.,,facility
"HC 88305-LEVEL IV, GROSS & MICRO ARUP 8900100",88305,CPT,0310,RC,31788305,CDM,,,,inpatient,,,292.72,102.46,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,100.40,100.40,No services performed during 15-month lookback period.,,facility
"HC 88305-LEVEL IV, GROSS & MICRO ARUP 8900100",88305,CPT,0310,RC,31788305,CDM,,,,outpatient,,,292.72,102.46,CMS,Medicare,54.97,,,,,,,case rate,50.75,2473.89,,,facility
"HC ABLATION, CRYOSURGICAL, FIBROADENOMA, INCLUDING ULTRASOUND, EACH",19105,CPT,0761,RC,76119105,CDM,,,,inpatient,,,8291.57,2902.05,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,2844.01,2844.01,No services performed during 15-month lookback period.,,facility
"HC ABLATION, CRYOSURGICAL, FIBROADENOMA, INCLUDING ULTRASOUND, EACH",19105,CPT,0761,RC,76119105,CDM,,,,outpatient,,,8291.57,2902.05,CMS,Medicare,4130.33,,,,,,,case rate,2844.01,21649.00,,,facility
"HC ABLATION, CRYOSURGICAL, FIBROADENOMA, INCLUDING ULTRASOUND, EACH",19105,CPT,0761,RC,76119105,CDM,,,,outpatient,,,8291.57,2902.05,Denver Health Employer Group,HMO/POS/PPO,2844.01,34.30,,,,,0,percent of total billed charges,2844.01,21649.00,No services performed during 15-month lookback period.,,facility
"HC ACETYLCHOLINE RECEPTOR BINDING AB W REFLEX TO MUSCLE-SPECIFIC KINASE (MUSK) AB, IGG ARUP 3001868",83519,CPT,0301,RC,33183519,CDM,,,,inpatient,,,132.68,46.44,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,45.51,45.51,No services performed during 15-month lookback period.,,facility
"HC ACETYLCHOLINE RECEPTOR BINDING AB W REFLEX TO MUSCLE-SPECIFIC KINASE (MUSK) AB, IGG ARUP 3001868",83519,CPT,0301,RC,33183519,CDM,,,,outpatient,,,132.68,46.44,Denver Health Employer Group,HMO/POS/PPO,45.51,34.30,,,,,0,percent of total billed charges,18.40,74.30,No services performed during 15-month lookback period.,,facility
"HC ACID PHOS, PROSTATIC",84066,CPT,0301,RC,30184066,CDM,,,,outpatient,,,63.69,22.30,Denver Health Medical Plan Elevate,HMO/POS/PPO,15.73,,,,,,,case rate,9.66,35.67,,,facility
"HC ACTIN, MUSCLE SPECIFIC",88342,CPT,0312,RC,31288322,CDM,,,,inpatient,,,294.29,103.01,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,100.94,100.94,No services performed during 15-month lookback period.,,facility
"HC ACTIN, MUSCLE SPECIFIC",88342,CPT,0312,RC,31288322,CDM,,,,inpatient,,,294.29,103.01,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,100.94,100.94,No services performed during 15-month lookback period.,,facility
"HC ACTIN, MUSCLE SPECIFIC-ADDL",88341,CPT,0312,RC,31188368,CDM,,,,outpatient,,,215.15,75.31,Denver Health Medical Plan,Medicare Advantage,99.17,,,,,,,case rate,61.60,4172.60,,,facility
"HC ACYCLOVIR, SERUM OR PLASMA ARUP 0091328",80375,CPT,0301,RC,31280375,CDM,,,,outpatient,,,632.02,221.21,CMS,Medicare,,,Not reimbursed per the contract,,,,0,other,0.02,470.85,No services performed during 15-month lookback period.,,facility
"HC ADENOSINE DEAMINASE, PLEURAL FLUID ARUP 3002978",84311,CPT,0301,RC,30884311,CDM,,,,inpatient,,,129.36,45.28,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,44.37,44.37,No services performed during 15-month lookback period.,,facility
