"2D TTE w or w/o fol w/con,fu",C8924,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,368.02,,,,,,,case rate,368.02,599.21,,,facility
"ANTMC GUIDE 3D PRINT EA ADDL ",0562T,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,31.43,,,,,,,fee schedule,31.43,31.43,,,facility
"ARIPiprazole 15 MG tablet,disintegrating 30 each BLIST PACK",0250,RC,13811069330,NDC,25000003,CDM,,,,inpatient,1,EA,89.98,31.50,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,30.86,30.86,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 300 mg suspension,extended rel syring 1 each Syringe",J0401,HCPCS,0250,RC,59148004580,NDC,25000002,CDM,,outpatient,1,EA,6169.04,2159.17,Aetna Healthcare,Medicare Advantage,7.27,,,,,,,case rate,7.27,2115.98,,,facility
"ARIPiprazole 400 mg suspension,extended rel recon 1 each Vial",J0401,HCPCS,0250,RC,59148001970,NDC,25000002,CDM,,outpatient,1,EA,8225.38,2878.89,Anthem Blue Cross Blue Shield,HMO/POS/PPO,35.24,,,,,,,fee schedule,7.27,2821.31,,,facility
"ARIPiprazole 400 mg suspension,extended rel recon 1 each Vial",J0401,HCPCS,0250,RC,59148001971,NDC,25000002,CDM,,inpatient,1,EA,8225.38,2878.89,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,2821.31,2821.31,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 662 mg/2.4 mL suspension,extended rel syring 2.4 mL Syringe",J1944,HCPCS,0250,RC,65757040203,NDC,25000002,CDM,,inpatient,2.4,ML,6763.69,2367.30,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,2319.95,2319.95,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 662 mg/2.4 mL suspension,extended rel syring 2.4 mL Syringe",J1944,HCPCS,0250,RC,65757040203,NDC,25000002,CDM,,inpatient,2.4,ML,6763.69,2367.30,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,2319.95,2319.95,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 662 mg/2.4 mL suspension,extended rel syring 2.4 mL Syringe",J1944,HCPCS,0250,RC,65757040203,NDC,25000002,CDM,,outpatient,2.4,ML,6763.69,2367.30,Anthem Blue Cross Blue Shield,HMO/POS/PPO,16.10,,,,,,,fee schedule,3.32,2319.95,,,facility
"ARIPiprazole 675 mg/2.4 mL suspension,extended rel syring 2.4 mL Syringe",J1943,HCPCS,0250,RC,65757050003,NDC,25000002,CDM,,inpatient,2.4,ML,6896.51,2413.78,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,2365.50,2365.50,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 675 mg/2.4 mL suspension,extended rel syring 2.4 mL Syringe",J1943,HCPCS,0250,RC,65757050003,NDC,25000002,CDM,,outpatient,2.4,ML,6896.51,2413.78,Cigna Healthcare,HMO/POS/PPO,5.75,,,,,,,fee schedule,3.25,2365.50,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"ASY CARBAMAZEPIN 10,11-EPXID",80161,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,18.64,,,,,,,case rate,18.64,65.19,,,facility
"Acesso, per sq cm",Q4311,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,131.27,,,,,,,case rate,131.27,213.74,,,facility
"Acute care skin infection ",G9682,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,0.02,,,,,,,fee schedule,0.02,0.02,,,facility
