"2D TTE w or w/o fol w/con,fu",C8924,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,368.02,,,,,,,case rate,368.02,599.21,,,facility
"2D TTE w or w/o fol w/con,fu",C8924,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,599.21,,,,,,,case rate,368.02,599.21,,,facility
"ABORTION WITH D&amp;C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,MS-DRG,,,,,,,,inpatient,,,,,Denver Health Medical Plan,Medicare Advantage,22745.64,,,,,,,case rate,6852.00,32007.66,,,facility
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,,inpatient,,,,,Denver Health Medical Plan,Medicare Advantage,21893.18,,,,,,,case rate,6806.00,30808.08,,,facility
"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",284,MS-DRG,,,,,,,,inpatient,,,,,Denver Health Medical Plan,Medicare Advantage,19579.49,,,,,,,case rate,6806.00,27552.26,,,facility
"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",897,MS-DRG,,,,,,,,inpatient,,,,,Aetna Healthcare,HMO/POS/PPO,26477.82,,,,,,,case rate,6806.00,30287.21,"If the MS DRG submission does not match the MS DRG assigned by the company's grouper, the payment will be calculated using the company-assigned MS DRG. Payment shall be lesser of the contracted DRG rate or Total billed charges | Reimbursement is 61% of charges, when total claim charges is greater than $288,750","If the MS DRG submission does not match the MS DRG assigned by the company's grouper, the payment will be calculated using the company-assigned MS DRG. Payment shall be lesser of the contracted DRG rate or Total billed charges | Reimbursement is 61% of charges, when total claim charges is greater than $288,750",facility
"ARIPiprazole 300 mg suspension,extended rel syring 1 each Syringe",J0401,HCPCS,0250,RC,59148004580,NDC,25000002,CDM,,inpatient,1,EA,6169.04,2159.17,Denver Health Employer Group,HMO/POS/PPO,2115.98,34.30,,,,,0,percent of total billed charges,2115.98,2115.98,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 300 mg suspension,extended rel syring 1 each Syringe",J0401,HCPCS,0250,RC,59148004580,NDC,25000002,CDM,,outpatient,1,EA,6169.04,2159.17,Denver Health Medical Plan Elevate,HMO/POS/PPO,11.84,,,,,,,case rate,7.27,2115.98,,,facility
"ARIPiprazole 400 mg suspension,extended rel recon 1 each Vial",J0401,HCPCS,0250,RC,59148001970,NDC,25000002,CDM,,inpatient,1,EA,8225.38,2878.89,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,2821.31,2821.31,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 400 mg suspension,extended rel syring 1 each Syringe",J0401,HCPCS,0250,RC,59148007280,NDC,25000002,CDM,,outpatient,1,EA,8225.38,2878.89,Denver Health Medical Plan,Medicare Advantage,7.27,,,,,,,case rate,7.27,2821.31,,,facility
