"2D TEE w or w/o fol w/con,in",C8925,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,826.95,,,,,,,case rate,826.95,1479.58,,,facility
"2D TTE w or w/o fol w/con,co",C8923,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,826.95,,,,,,,case rate,826.95,1346.43,,,facility
"2D TTE w or w/o fol w/con,co",C8923,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,1346.43,,,,,,,case rate,826.95,1346.43,,,facility
"361 hct/p skin subs, nos",Q4433,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,131.27,,,,,,,case rate,131.27,213.74,,,facility
"510(k) skin subs, nos",Q4432,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,131.27,,,,,,,case rate,131.27,213.74,,,facility
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",280,MS-DRG,,,,,,,,inpatient,,,,,CMS,Medicare,28878.07,,,,,,,case rate,6806.00,48111.77,,,facility
"ARIPiprazole 15 MG tablet,disintegrating 30 each BLIST PACK",0250,RC,13811069330,NDC,25000003,CDM,,,,outpatient,1,EA,89.98,31.50,Aetna Healthcare,Medicare Advantage,,,Service is bundled into other payable services where appropriate,,,,0,other,25.77,67.04,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 400 mg suspension,extended rel recon 1 each Vial",J0401,HCPCS,0250,RC,59148001970,NDC,25000002,CDM,,inpatient,1,EA,8225.38,2878.89,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,2821.31,2821.31,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 400 mg suspension,extended rel syring 1 each Syringe",J0401,HCPCS,0250,RC,59148007280,NDC,25000002,CDM,,outpatient,1,EA,8225.38,2878.89,Cigna Healthcare,HMO/POS/PPO,12.72,,,,,,,fee schedule,7.27,2821.31,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"ARIPiprazole 662 mg/2.4 mL suspension,extended rel syring 2.4 mL Syringe",J1944,HCPCS,0250,RC,65757040203,NDC,25000002,CDM,,outpatient,2.4,ML,6763.69,2367.30,Aetna Healthcare,HMO/POS/PPO,8.20,,,,,,,fee schedule,3.32,2319.95,,,facility
"ARIPiprazole 882 mg/3.2 mL suspension,extended rel syring 3.2 mL Syringe",J1944,HCPCS,0250,RC,65757040303,NDC,25000002,CDM,,inpatient,3.2,ML,9011.40,3153.99,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,3090.91,3090.91,No services performed during 15-month lookback period.,,facility
"Acesso tl, per sq cm",Q4300,HCPCS,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,3806.46,,,,,,,fee schedule,131.27,3806.46,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"Activate matrix, per sq cm",Q4301,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,213.74,,,,,,,case rate,131.27,4293.00,,,facility
"Albumin (human), 25%, 20 ml",P9046,HCPCS,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,50.78,,,,,,,fee schedule,21.23,111.34,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"Amnioband, guardian 1 sq cm",Q4151,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,243.67,,,,,,,fee schedule,131.27,251.99,,,facility
"Arthro, loose body + chondro",G0289,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,72.23,,,,,,,case rate,72.23,5714.38,,,facility
"Autoimmune (rheumatoid arthritis), analysis of 12 biomarkers using immunoassays, utilizing serum, prognostic algorithm reported as a disease activity score",81490,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,2939.68,,,,,,,fee schedule,0.02,2939.68,,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 10 mL Vial",0250,RC,00409174970,NDC,25000003,CDM,,,,inpatient,10,ML,24.00,8.40,Denver Health Employer Group,HMO/POS/PPO,8.23,34.30,,,,,0,percent of total billed charges,8.23,8.23,No services performed during 15-month lookback period.,,facility
