"2D TTE w or w/o fol w/con,fu",C8924,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,543.53,,,,,,,fee schedule,368.02,599.21,,,facility
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",281,MS-DRG,,,,,,,,inpatient,,,,,CMS,Medicare,21893.18,,,,,,,case rate,6806.00,30808.08,,,facility
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",282,MS-DRG,,,,,,,,inpatient,,,,,Aetna Healthcare,HMO/POS/PPO,21687.94,,,,,,,case rate,6806.00,27995.65,"If the MS DRG submission does not match the MS DRG assigned by the company's grouper, the payment will be calculated using the company-assigned MS DRG. Payment shall be lesser of the contracted DRG rate or Total billed charges | Reimbursement is 61% of charges, when total claim charges is greater than $288,750","If the MS DRG submission does not match the MS DRG assigned by the company's grouper, the payment will be calculated using the company-assigned MS DRG. Payment shall be lesser of the contracted DRG rate or Total billed charges | Reimbursement is 61% of charges, when total claim charges is greater than $288,750",facility
"ARIPiprazole 441 mg/1.6 mL suspension,extended rel syring 1.6 mL Syringe",J1944,HCPCS,0250,RC,65757040103,NDC,25000002,CDM,,outpatient,1.6,ML,4505.71,1577.00,CMS,Medicare,3.32,,,,,,,case rate,3.32,1545.46,,,facility
"ARIPiprazole 675 mg/2.4 mL suspension,extended rel syring 2.4 mL Syringe",J1943,HCPCS,0250,RC,65757050003,NDC,25000002,CDM,,inpatient,2.4,ML,6896.51,2413.78,Cigna Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,2365.50,2365.50,No services performed during 15-month lookback period.,,facility
"Abd imag w/us, ct or mri",G9455,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,0.02,,,,,,,fee schedule,0.02,0.02,,,facility
"Acesso ac, per sq cm",Q4312,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,131.27,,,,,,,case rate,131.27,213.74,,,facility
"Acute care congestive heart failure (CHF) ",G9680,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,0.02,,,,,,,fee schedule,0.02,0.02,,,facility
"Ald fm/dm receiver, NOS",V5287,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,16.14,,,,,,,fee schedule,16.14,16.14,,,facility
"Alloply, per sq cm",Q4323,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,131.27,,,,,,,case rate,131.27,2524.50,,,facility
"Amnio or biodmatrix, inj 1cc",Q4139,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,1107.20,,,,,,,fee schedule,1107.20,1107.20,,,facility
"Amnio wound, per square cm",Q4181,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,131.27,,,,,,,case rate,131.27,269.02,,,facility
"Amniotext patch, per sq cm",Q4247,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,131.27,,,,,,,case rate,131.27,2181.78,,,facility
"Amniotx, per sq cm",Q4324,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,131.27,,,,,,,case rate,131.27,2524.50,,,facility
"Anes end, 1 temp >35.5(95.9)",G9771,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,0.02,,,,,,,fee schedule,0.02,0.02,,,facility
"Artacent wound, per sq cm",Q4169,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,213.74,,,,,,,case rate,131.27,5085.72,,,facility
"Artecent trident, per sq cm",Q4337,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,213.74,,,,,,,case rate,131.27,213.74,,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 10 mL Vial",0250,RC,63323046204,NDC,25000003,CDM,,,,inpatient,10,ML,24.00,8.40,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,8.23,8.23,No services performed during 15-month lookback period.,,facility
