"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",283,MS-DRG,,,,,,,,inpatient,,,,,Denver Health Medical Plan,Medicare Advantage,32719.25,,,,,,,case rate,6806.00,59410.13,,,facility
"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",617,MS-DRG,,,,,,,,inpatient,,,,,CMS,Medicare,31592.51,,,,,,,case rate,6852.00,56095.91,,,facility
"ARIPiprazole 300 mg suspension,extended rel syring 1 each Syringe",J0401,HCPCS,0250,RC,59148004580,NDC,25000002,CDM,,outpatient,1,EA,6169.04,2159.17,CMS,Medicare,7.27,,,,,,,case rate,7.27,2115.98,,,facility
"ARIPiprazole 400 mg suspension,extended rel recon 1 each Vial",J0401,HCPCS,0250,RC,59148001970,NDC,25000002,CDM,,inpatient,1,EA,8225.38,2878.89,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,2821.31,2821.31,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 400 mg suspension,extended rel syring 1 each Syringe",J0401,HCPCS,0250,RC,59148007280,NDC,25000002,CDM,,outpatient,1,EA,8225.38,2878.89,Aetna Healthcare,HMO/POS/PPO,17.90,,,,,,,fee schedule,7.27,2821.31,,,facility
"ARIPiprazole 441 mg/1.6 mL suspension,extended rel syring 1.6 mL Syringe",J1944,HCPCS,0250,RC,65757040103,NDC,25000002,CDM,,inpatient,1.6,ML,4505.71,1577.00,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,1545.46,1545.46,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 441 mg/1.6 mL suspension,extended rel syring 1.6 mL Syringe",J1944,HCPCS,0250,RC,65757040103,NDC,25000002,CDM,,outpatient,1.6,ML,4505.71,1577.00,Denver Health Employer Group,HMO/POS/PPO,1545.46,34.30,,,,,0,percent of total billed charges,3.32,1545.46,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 675 mg/2.4 mL suspension,extended rel syring 2.4 mL Syringe",J1943,HCPCS,0250,RC,65757050003,NDC,25000002,CDM,,inpatient,2.4,ML,6896.51,2413.78,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,2365.50,2365.50,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 882 mg/3.2 mL suspension,extended rel syring 3.2 mL Syringe",J1944,HCPCS,0250,RC,65757040303,NDC,25000002,CDM,,inpatient,3.2,ML,9011.40,3153.99,Denver Health Employer Group,HMO/POS/PPO,3090.91,34.30,,,,,0,percent of total billed charges,3090.91,3090.91,No services performed during 15-month lookback period.,,facility
"ASY CARBAMAZEPIN 10,11-EPXID",80161,CPT,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,26.70,,,,,,,fee schedule,18.64,65.19,,,facility
"ASY CARBAMAZEPIN 10,11-EPXID",80161,CPT,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,30.35,,,,,,,case rate,18.64,65.19,,,facility
"Acapatch, per sq cm",Q4325,HCPCS,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,3763.80,,,,,,,fee schedule,131.27,3763.80,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"Acesso ac, per sq cm",Q4312,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,213.74,,,,,,,case rate,131.27,213.74,,,facility
"Activated carbon filter, ea",A4680,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,30.07,,,,,,,fee schedule,30.07,30.07,,,facility
"Albumin (human), 5%, 250 ml",P9045,HCPCS,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,278.35,,,,,,,fee schedule,53.08,278.35,,,facility
"Alloply, per sq cm",Q4323,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,213.74,,,,,,,case rate,131.27,2524.50,,,facility
"Amchoplast, per sq cm",Q4316,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,131.27,,,,,,,case rate,131.27,213.74,,,facility
"American amnion, per sq cm",Q4307,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,131.27,,,,,,,case rate,131.27,213.74,,,facility
"Amnio or derma tl, per sq cm",Q4225,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,131.27,,,,,,,case rate,44.39,2889.18,,,facility
"Amnio quad-core, per sq cm",Q4294,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,131.27,,,,,,,case rate,131.27,4258.11,,,facility
"Amnioband, guardian 1 sq cm",Q4151,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,131.27,,,,,,,case rate,131.27,251.99,,,facility
"Amniocore sl, per sq cm",Q4367,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,131.27,,,,,,,case rate,131.27,213.74,,,facility
"Arthro, loose body + chondro",G0289,HCPCS,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,2444.00,,,,,,,case rate,72.23,5714.38,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,When multiple outpatient procedures are performed: (1) the highest contract rate specified; plus (2) 50% of the contract rate for the outpatient procedure performed with the second highest contract rate. No additional payment for additional outpatient procedures performed during that outpatient encounter shall be made,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 10 mL Vial",0250,RC,63323046217,NDC,25000003,CDM,,,,outpatient,10,ML,24.00,8.40,United Healthcare,HMO/POS/PPO,17.88,74.50,,,,,0,percent of total billed charges,6.87,17.88,No services performed during 15-month lookback period.,Reimbursed at 74.5% of the billed charges. The stated percentage rate applies to entire bill.,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,00409174971,NDC,25000003,CDM,,,,inpatient,30,ML,27.75,9.72,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,9.52,9.52,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,00409174971,NDC,25000003,CDM,,,,outpatient,30,ML,27.75,9.72,Aetna Healthcare,HMO/POS/PPO,16.65,60.00,,,,,0,percent of total billed charges,7.95,20.67,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,00409904517,NDC,25000003,CDM,,,,outpatient,30,ML,24.00,8.40,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into other payable services where appropriate,,,,0,other,6.87,17.88,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,63323046201,NDC,25000003,CDM,,,,inpatient,30,ML,36.89,12.92,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,12.65,12.65,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,63323046201,NDC,25000003,CDM,,,,outpatient,30,ML,36.89,12.92,Denver Health Employer Group,HMO/POS/PPO,12.65,34.30,,,,,0,percent of total billed charges,10.57,27.48,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,63323046201,NDC,25000003,CDM,,,,outpatient,30,ML,36.89,12.92,Denver Health Medical Plan Elevate,HMO/POS/PPO,,,Service is bundled into other payable services where appropriate,,,,0,other,10.57,27.48,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine 0.5 %-1:200,000 solution 50 mL Vial",0250,RC,00409904601,NDC,25000003,CDM,,,,inpatient,50,ML,26.31,9.21,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,9.02,9.02,No services performed during 15-month lookback period.,,facility
