"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",280,MS-DRG,,,,,,,,inpatient,,,,,Cigna Healthcare,HMO/POS/PPO,36972.53,,,,,,,fee schedule,6806.00,48111.77,"Reimbursement will be the lesser of the total Billed charges for the inpatient stay or the applicable MS-DRG Case Rate. Stoploss threshold is $314,123.25. Hospital will be reimbursed at 67.2% of total billed charges, less applicable Copayments, Coinsurance and Deductibles, for Covered Services rendered to the participant during the entire covered acute inpatient stay. Stoploss: reimbursed at 67.2% of total billed charges when claim's charge exceeds $331,400","Reimbursement will be the lesser of the total Billed charges for the inpatient stay or the applicable MS-DRG Case Rate. Stoploss threshold is $314,123.25. Hospital will be reimbursed at 67.2% of total billed charges, less applicable Copayments, Coinsurance and Deductibles, for Covered Services rendered to the participant during the entire covered acute inpatient stay. Stoploss: reimbursed at 67.2% of total billed charges when claim's charge exceeds $331,400",facility
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",282,MS-DRG,,,,,,,,inpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,27995.65,,,,,,,case rate,6806.00,27995.65,,,facility
"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",282,MS-DRG,,,,,,,,inpatient,,,,,United Healthcare,HMO/POS/PPO,6806.00,,,,,,,per diem,6806.00,27995.65,"When eligible charges exceed $288,750,  the contract rate will be a per diem of $10,255 for the entire admission. Excludes: Sex Reassignment Surgery, Eating Disorders, Bariatric Surgery, Nursery, Maternity, Sub-Acute, Rehabilitation, Hospice, Skilled Nursing Service, Nursery and Obstetrics.","When eligible charges exceed $288,750,  the contract rate will be a per diem of $10,255 for the entire admission. Excludes: Sex Reassignment Surgery, Eating Disorders, Bariatric Surgery, Nursery, Maternity, Sub-Acute, Rehabilitation, Hospice, Skilled Nursing Service, Nursery and Obstetrics.",facility
"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",561,MS-DRG,,,,,,,,inpatient,,,,,Aetna Healthcare,Medicare Advantage,20718.48,,,,,,,case rate,6806.00,29155.05,,,facility
"ARIPiprazole 15 MG tablet,disintegrating 30 each BLIST PACK",0250,RC,13811069330,NDC,25000003,CDM,,,,inpatient,1,EA,89.98,31.50,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,30.86,30.86,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 300 mg suspension,extended rel syring 1 each Syringe",J0401,HCPCS,0250,RC,59148004580,NDC,25000002,CDM,,outpatient,1,EA,6169.04,2159.17,Cigna Healthcare,HMO/POS/PPO,12.72,,,,,,,fee schedule,7.27,2115.98,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"ARIPiprazole 441 mg/1.6 mL suspension,extended rel syring 1.6 mL Syringe",J1944,HCPCS,0250,RC,65757040103,NDC,25000002,CDM,,inpatient,1.6,ML,4505.71,1577.00,Aetna Healthcare,HMO/POS/PPO,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,1545.46,1545.46,No services performed during 15-month lookback period.,,facility
"ARIPiprazole 662 mg/2.4 mL suspension,extended rel syring 2.4 mL Syringe",J1944,HCPCS,0250,RC,65757040203,NDC,25000002,CDM,,outpatient,2.4,ML,6763.69,2367.30,Aetna Healthcare,Medicare Advantage,3.32,,,,,,,case rate,3.32,2319.95,,,facility
"ARIPiprazole 675 mg/2.4 mL suspension,extended rel syring 2.4 mL Syringe",J1943,HCPCS,0250,RC,65757050003,NDC,25000002,CDM,,outpatient,2.4,ML,6896.51,2413.78,Aetna Healthcare,HMO/POS/PPO,7.93,,,,,,,fee schedule,3.25,2365.50,,,facility
"ARIPiprazole 882 mg/3.2 mL suspension,extended rel syring 3.2 mL Syringe",J1944,HCPCS,0250,RC,65757040303,NDC,25000002,CDM,,outpatient,3.2,ML,9011.40,3153.99,Denver Health Employer Group,HMO/POS/PPO,3090.91,34.30,,,,,0,percent of total billed charges,3.32,3090.91,No services performed during 15-month lookback period.,,facility
"ASY CARBAMAZEPIN 10,11-EPXID",80161,CPT,,,,,,,,outpatient,,,,,Anthem Blue Cross Blue Shield,HMO/POS/PPO,65.19,,,,,,,fee schedule,18.64,65.19,,,facility
"Additional switch, ext power",L6611,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan Elevate,HMO/POS/PPO,834.52,,,,,,,case rate,430.25,834.52,,,facility
"Albumin (human), 25%, 20 ml",P9046,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,38.93,,,,,,,fee schedule,21.23,111.34,,,facility
"Albumin (human), 25%, 20 ml",P9046,HCPCS,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,35.03,,,,,,,fee schedule,21.23,111.34,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
"Albumin (human), 5%, 250 ml",P9045,HCPCS,,,,,,,,outpatient,,,,,United Healthcare,HMO/POS/PPO,87.58,,,,,,,fee schedule,53.08,278.35,Fee Schedule Default PPR 50%,Fee Schedule Default PPR 50%,facility
"Albumin (human),5%, 50ml",P9041,HCPCS,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,60.21,,,,,,,fee schedule,10.62,60.21,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"Amniply, per sq cm",Q4249,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,131.27,,,,,,,case rate,131.27,2610.80,,,facility
"Ardeograft, per sq cm",Q4333,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,Medicare Advantage,131.27,,,,,,,case rate,131.27,1377.00,,,facility
"Artacent wound, per sq cm",Q4169,HCPCS,,,,,,,,outpatient,,,,,Aetna Healthcare,HMO/POS/PPO,322.85,,,,,,,fee schedule,131.27,5085.72,,,facility
"Artacent wound, per sq cm",Q4169,HCPCS,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,5085.72,,,,,,,fee schedule,131.27,5085.72,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"Artecent c, per sq cm",Q4336,HCPCS,,,,,,,,outpatient,,,,,CMS,Medicare,131.27,,,,,,,case rate,131.27,213.74,,,facility
"Aud osseo dev, int/ext comp",L8690,HCPCS,,,,,,,,outpatient,,,,,Denver Health Medical Plan,Medicare Advantage,5933.87,,,,,,,case rate,4981.26,9661.53,,,facility
"Axolotl graft, per sq cm",Q4331,HCPCS,,,,,,,,outpatient,,,,,Cigna Healthcare,HMO/POS/PPO,3107.81,,,,,,,fee schedule,131.27,3107.81,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,If no rate on ASP Fee Schedule 46.93% Reduction from Billed Charges,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 10 mL Vial",0250,RC,00409174910,NDC,25000003,CDM,,,,outpatient,10,ML,24.00,8.40,Denver Health Medical Plan,Medicare Advantage,,,Service is bundled into other payable services where appropriate,,,,0,other,6.87,17.88,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 10 mL Vial",0250,RC,63323046204,NDC,25000003,CDM,,,,inpatient,10,ML,24.00,8.40,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,8.23,8.23,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,00409174929,NDC,25000003,CDM,,,,inpatient,30,ML,27.75,9.72,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,9.52,9.52,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,00409904517,NDC,25000003,CDM,,,,inpatient,30,ML,24.00,8.40,Anthem Blue Cross Blue Shield,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,8.23,8.23,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,63323046201,NDC,25000003,CDM,,,,inpatient,30,ML,36.89,12.92,United Healthcare,HMO/POS/PPO,,,Not reimbursed per the contract,,,,0,other,12.65,12.65,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine (PF) 0.5 %-1:200,000 solution 30 mL Vial",0250,RC,63323046237,NDC,25000003,CDM,,,,inpatient,30,ML,36.89,12.92,Aetna Healthcare,Medicare Advantage,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,12.65,12.65,No services performed during 15-month lookback period.,,facility
"BUPivacaine-EPINEPHrine 0.5 %-1:200,000 solution 50 mL Vial",0250,RC,00409904601,NDC,25000003,CDM,,,,inpatient,50,ML,26.31,9.21,CMS,Medicare,,,Service is bundled into MS-DRG payment where appropriate,,,,0,other,9.02,9.02,No services performed during 15-month lookback period.,,facility
