37252 ULTRASOUND EVALUATION OF BLOOD VESSEL WITH REVIEW BY RADIOLOGIST,37252,HCPCS,402,RC,3600163,CDM,,,OUTPATIENT,,,4010,1604,UNITED,UNITED HEALTHCARE- NON OPTIONS,,2991.46,,REVENUE CODE PER UNIT,,,,0,1604,3609,OTHER,REVENUE CODE PER UNIT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
37600 TYING OF EXTERNAL NECK ARTERY,37600,HCPCS,761,RC,4500437,CDM,,,OUTPATIENT,,,6000,2400,MOLINA_EXCHANGE,MOLINA MARKETPLACE,,6000,,C-APC OUTLIER,,,,0,2470.47,7126.91,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
37600 TYING OF EXTERNAL NECK ARTERY,37600,HCPCS,761,RC,4500437,CDM,,,OUTPATIENT,,,6000,2400,PHCS,PHCS NETWORK,,5400,90,PERCENT OF BILLED CHARGES,,,,0,2470.47,7126.91,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
37607 TYING OR BANDING OF SURGICALLY CREATED ARTERY-VEIN CONNECTION,37607,HCPCS,360,RC,3602341,CDM,,,OUTPATIENT,,,5500,2200,CIGNA,CIGNA COMMERCIAL,,3190,58,PERCENT OF BILLED CHARGES,,,,0,2470.47,7126.91,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
37615 TYING OF MAJOR NECK ARTERY,37615,HCPCS,761,RC,4500327,CDM,,,OUTPATIENT,,,5500,2200,FIRSTHEALTH,FIRST HEALTH NETWORK,,4400,80,PERCENT OF BILLED CHARGES,,,,0,2470.47,7126.91,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
37615 TYING OF MAJOR NECK ARTERY,37615,HCPCS,761,RC,4500327,CDM,,,OUTPATIENT,,,5500,2200,MPCN,MS PHYSICIAN CARE NETWORK,,5500,,C-APC OUTLIER,,,,0,2470.47,7126.91,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
37615 TYING OF MAJOR NECK ARTERY,37615,HCPCS,761,RC,4500327,CDM,,,OUTPATIENT,,,5500,2200,PRIMEWELL,PRIMEWELL COMMERCIAL/PPACA,,5500,,C-APC OUTLIER,,,,0,2470.47,7126.91,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
37765 REMOVAL OF VARICOSE VEINS OF ARM OR LEG,37765,HCPCS,360,RC,3600170,CDM,,,OUTPATIENT,,,5500,2200,MOLINA-CHIP,MOLINA CHILDRENS HEALTH INSURANCE PLAN,,5276.72,,FEE SCHEDULE,,,,0,2470.47,7126.91,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
37766 REMOVAL OF VARICOSE VEINS OF ARM OR LEG,37766,HCPCS,360,RC,3600196,CDM,,,OUTPATIENT,,,5500,2200,PRIMEWELL,PRIMEWELL COMMERCIAL/PPACA,,5500,,C-APC OUTLIER,,,,0,2470.47,7126.91,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38206 COLLECTION OF STEM CELLS FOR TRANSPLANTATION,38206,HCPCS,761,RC,7610383,CDM,,,OUTPATIENT,,,2900,1160,TRICARE,TRICARE,,1406.14,,APC,,,,0,1218.21,3515.35,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38207 PRESERVATION AND STORAGE OF STEM CELLS FOR TRANSPLANTATION,38207,HCPCS,819,RC,8190002,CDM,,,OUTPATIENT,,,990,396,MEDICARE,MEDICARE,,398.32,,APC,593.11,6.35,632.799,20,345.08,995.8,OTHER,APC,
38209 THAWING AND WASHING OF FROZEN STEM CELLS FOR TRANSPLANTATION,38209,HCPCS,819,RC,8190004,CDM,,,OUTPATIENT,,,1013,405.2,MEDADV_UHCDSNP,UNITED MEDICARE ADV DUAL SPECIAL NEEDS (DSNP),,410.27,,APC,,,,0,398.32,1013,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38214 PREPARATION OF STEM CELLS FOR TRANSPLANTATION WITH REDUCTION,38214,HCPCS,819,RC,8190006,CDM,,,OUTPATIENT,,,1013,405.2,PRIMEWELL,PRIMEWELL COMMERCIAL/PPACA,,1013,,APC,,,,0,398.32,1013,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38215 PREPARATION OF STEM CELLS FOR TRANSPLANTATION WITH CELL CONCE,38215,HCPCS,819,RC,8190007,CDM,,,OUTPATIENT,,,990,396,HEALTHLINK_TUPELO,NORTH MISSISSIPPI HEALTH LINK,,841.5,85,PERCENT OF BILLED CHARGES,,,,0,398.32,995.8,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38215 PREPARATION OF STEM CELLS FOR TRANSPLANTATION WITH CELL CONCE,38215,HCPCS,819,RC,8190007,CDM,,,OUTPATIENT,,,990,396,MPCN,MS PHYSICIAN CARE NETWORK,,941.14,,APC,,,,0,398.32,995.8,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38220 ASPIRATION OF BONE MARROW SAMPLE FOR DIAGNOSIS,38220,HCPCS,490,RC,4900003,CDM,,,OUTPATIENT,,,3500,1400,MEDADV_UHCDSNP,UNITED MEDICARE ADV DUAL SPECIAL NEEDS (DSNP),,1535.9,,C-APC OUTLIER,,,,0,1271.72,3727.91,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38220 ASPIRATION OF BONE MARROW SAMPLE FOR DIAGNOSIS,38220,HCPCS,490,RC,4900003,CDM,,,OUTPATIENT,,,3500,1400,MOLINA-CHIP,MOLINA CHILDRENS HEALTH INSURANCE PLAN,,2716.3,,FEE SCHEDULE,,,,0,1271.72,3727.91,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38220 ASPIRATION OF BONE MARROW SAMPLE FOR DIAGNOSIS,38220,HCPCS,490,RC,4900003,CDM,,,OUTPATIENT,,,3500,1400,TRICARE,TRICARE,,1491.16,,C-APC OUTLIER,,,,0,1271.72,3727.91,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38221 BIOPSY OF BONE MARROW,38221,HCPCS,761,RC,3100600,CDM,,,OUTPATIENT,,,3500,1400,FIRSTHEALTH,FIRST HEALTH NETWORK,,2800,80,PERCENT OF BILLED CHARGES,,,,0,1271.72,3727.91,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38241 TRANSPLANTATION OF PATIENT-DERIVED STEM CELLS,38241,HCPCS,361,RC,7610387,CDM,,,OUTPATIENT,,,2900,1160,FIRSTHEALTH,FIRST HEALTH NETWORK,,2320,80,PERCENT OF BILLED CHARGES,,,,0,1286.67,3515.35,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38241 TRANSPLANTATION OF PATIENT-DERIVED STEM CELLS,38241,HCPCS,361,RC,7610387,CDM,,,OUTPATIENT,,,2900,1160,UNITED-OPTIONS,UNITED HEALTHCARE- OPTIONS PLAN,,2900,,OUTPATIENT ASC,,,,0,1286.67,3515.35,OTHER,OUTPATIENT ASC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38242 TRANSPLANTATION OF DONOR WHITE BLOOD CELLS,38242,HCPCS,761,RC,7610388,CDM,,,OUTPATIENT,,,2900,1160,FIRSTCHOICE,FIRST CHOICE HIGH PERFORMANCE NETWORK,,3515.35,,APC,,,,0,1286.67,3515.35,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38242 TRANSPLANTATION OF DONOR WHITE BLOOD CELLS,38242,HCPCS,761,RC,7610388,CDM,,,OUTPATIENT,,,2900,1160,PHCS,PHCS NETWORK,,2610,90,PERCENT OF BILLED CHARGES,,,,0,1286.67,3515.35,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38243 TRANSPLANTATION OF DONOR STEM CELLS,38243,HCPCS,761,RC,7610071,CDM,,,OUTPATIENT,,,2900,1160,MOLINA-CHIP,MOLINA CHILDRENS HEALTH INSURANCE PLAN,,2748.22,,FEE SCHEDULE,,,,0,1286.67,3515.35,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38500 BIOPSY OR REMOVAL OF LYMPH NODES,38500,HCPCS,320,RC,3200469,CDM,,,OUTPATIENT,,,7574,3029.6,MAGNOLIA-CHIP,MAGNOLIA CHILDRENS HEALTH INSURANCE (CHIP),,6565.61,,FEE SCHEDULE,,,,0,3005.59,8837.73,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38500 BIOPSY OR REMOVAL OF LYMPH NODES,38500,HCPCS,320,RC,3200469,CDM,,,OUTPATIENT,,,7574,3029.6,MS-CAN-MOLINA,MSCAN MOLINA,,3005.59,,FEE SCHEDULE,,,,0,3005.59,8837.73,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38505 NEEDLE BIOPSY OR REMOVAL OF SURFACE LYMPH NODES,38505,HCPCS,761,RC,3200036,CDM,,,OUTPATIENT,,,3500,1400,FIRSTHEALTH,FIRST HEALTH NETWORK,,2800,80,PERCENT OF BILLED CHARGES,,,,0,1271.72,3727.91,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38792 INJECTION OF RADIOACTIVE MATERIAL FOR X-RAY IDENTIFICATION OF LYMPH NODE,38792,HCPCS,340,RC,3400001,CDM,,,OUTPATIENT,,,962,384.8,MS-CAN-TRUECARE,MSCAN TRUECARE,,321.52,,FEE SCHEDULE,,,,0,315.4,962,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38999 OTHER PROCEDURE ON LYMPHATIC SYSTEM,38999,HCPCS,320,RC,3200444,CDM,,,OUTPATIENT,,,990,396,MEDADV_UHCDSNP,UNITED MEDICARE ADV DUAL SPECIAL NEEDS (DSNP),,410.27,,APC,,,,0,343.14,995.8,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
38999 OTHER PROCEDURE ON LYMPHATIC SYSTEM,38999,HCPCS,320,RC,3200444,CDM,,,OUTPATIENT,,,990,396,TRUECARE-CHIP,TRUECARE CHIP,,749.59,,FEE SCHEDULE,,,,0,343.14,995.8,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
40650 REPAIR OF LIP AND BORDER,40650,HCPCS,761,RC,4500330,CDM,,,OUTPATIENT,,,1000,400,FIRSTCHOICE,FIRST CHOICE HIGH PERFORMANCE NETWORK,,1217.35,,APC,,,,0,399.71,1217.35,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
40650 REPAIR OF LIP AND BORDER,40650,HCPCS,761,RC,4500330,CDM,,,OUTPATIENT,,,1000,400,TRUECARE-CHIP,TRUECARE CHIP,,873.16,,FEE SCHEDULE,,,,0,399.71,1217.35,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
40652 REPAIR OF VERTICAL LIP WOUND EXTENDING TO HALF OF LIP,40652,HCPCS,761,RC,4500442,CDM,,,OUTPATIENT,,,1000,400,MEDADV_PRIMEWELL,PRIMEWELL MEDICARE ADVANTAGE,,501.55,,APC,,,,0,399.71,1217.35,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
40652 REPAIR OF VERTICAL LIP WOUND EXTENDING TO HALF OF LIP,40652,HCPCS,761,RC,4500442,CDM,,,OUTPATIENT,,,1000,400,WELLCARE,WELLCARE MEDICARE ADVANTAGE,,501.55,,APC,,,,0,399.71,1217.35,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
40808 BIOPSY OF MOUTH,40808,HCPCS,320,RC,3200038,CDM,,,OUTPATIENT,,,1000,400,MS-CAN-TRUECARE,MSCAN TRUECARE,,407.47,,FEE SCHEDULE,,,,0,399.71,1217.35,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
40808 BIOPSY OF MOUTH,40808,HCPCS,320,RC,3200038,CDM,,,OUTPATIENT,,,1000,400,PPOPLUS,PPOPLUS (ZELIS NETWORK SOLUTIONS),,780,78,PERCENT OF BILLED CHARGES,,,,0,399.71,1217.35,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES WITH DRG LIMIT - FLOOR AMOUNT - CEILING AMOUNT,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
40812 REMOVAL OF GROWTH OF MOUTH WITH SIMPLE REPAIR,40812,HCPCS,761,RC,4500335,CDM,,,OUTPATIENT,,,3000,1200,AETNA,AETNA,,2550,85,PERCENT OF BILLED CHARGES,,,,0,1162.65,3502.16,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF BILLED CHARGES,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
40819 REMOVAL OF TISSUE AT DENTAL EDGE AND CHEEK,40819,HCPCS,761,RC,7610506,CDM,,,OUTPATIENT,,,3000,1200,CIGNA,CIGNA COMMERCIAL,,1740,58,PERCENT OF BILLED CHARGES,,,,0,1162.65,3502.16,PERCENT OF TOTAL BILLED CHARGES,PERCENT OF ITEM CHARGES BASED ON REVENUE CODE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
41008 DRAINAGE OF ABSCESS,41008,HCPCS,761,RC,4500339,CDM,,,OUTPATIENT,,,6500,2600,MEDICARE,MEDICARE,,2993.4,,C-APC OUTLIER,,,,0,2545.47,7483.5,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
41009 DRAINAGE OF ABSCESS,41009,HCPCS,761,RC,4500340,CDM,,,OUTPATIENT,,,1000,400,WELLCARE,WELLCARE MEDICARE ADVANTAGE,,501.55,,APC,,,,0,399.71,1217.35,OTHER,APC,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
41010 INCISION OF TISSUE CONNECTING TONGUE AND FLOOR OF MOUTH,41010,HCPCS,761,RC,7610408,CDM,,,OUTPATIENT,,,3000,1200,MAGNOLIA-CHIP,MAGNOLIA CHILDRENS HEALTH INSURANCE (CHIP),,2539.78,,FEE SCHEDULE,,,,0,1162.65,3502.16,FEE SCHEDULE,HCPCS/CPT FEE SCHEDULE,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
41105 BIOPSY OF BACK 1/3 OF TONGUE,41105,HCPCS,360,RC,3600250,CDM,,,OUTPATIENT,,,6500,2600,MPCN,MS PHYSICIAN CARE NETWORK,,6500,,C-APC OUTLIER,,,,0,2545.47,7483.5,OTHER,REIMBURSEMENT BASED ON THE OUTLIER FROM THE COMPREHENSIVE APC CALCULATION,NO HISTORICAL PAYMENT DATA AVAILABLE: THIS HOSPITAL HAS NOT RECEIVED ANY ELECTRONIC REMITTANCE ADVICE (835 TRANSACTIONS) FOR THIS CODE COMBINATION DURING THE MEASUREMENT PERIOD. NO STATISTICAL MEASURES (MEDIAN AND PERCENTILES) CAN BE CALCULATED.
